episode,seed,method,scenario,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
2317,2,TD3,C,45.071,39.826,32.306,0.5224,2.6563
2318,2,TD3,C,45.044,39.991,32.977,0.5292,2.6869
2319,2,TD3,C,44.499,39.738,34.26,0.5205,2.7955
2320,2,TD3,C,43.702,40.774,35.594,0.5375,2.7425
2321,2,TD3,C,42.545,38.572,33.875,0.5119,2.7359
2322,2,TD3,C,40.969,36.869,35.715,0.5199,2.6854
2323,2,TD3,C,44.024,37.573,35.86,0.5201,2.6391
2324,2,TD3,C,44.555,37.928,34.012,0.5144,2.7273
2325,2,TD3,C,43.908,38.605,33.394,0.5164,2.7402
2326,2,TD3,C,46.849,38.447,33.348,0.5086,2.8174
2327,2,TD3,C,47.713,38.786,33.363,0.5056,2.745
2328,2,TD3,C,45.752,37.366,32.833,0.5306,2.7168
2329,2,TD3,C,47.227,38.687,31.95,0.5174,2.7143
2330,2,TD3,C,46.748,37.654,32.608,0.5211,2.6899
2331,2,TD3,C,46.256,38.047,36.582,0.5095,2.6834
2332,2,TD3,C,47.629,37.558,35.37,0.5245,2.6506
2333,2,TD3,C,49.67,37.688,32.782,0.5268,2.5052
2334,2,TD3,C,49.407,38.272,31.803,0.5491,2.5673
2335,2,TD3,C,46.58,39.279,33.279,0.5363,2.5019
2336,2,TD3,C,46.852,37.431,33.032,0.5251,2.5555
2337,2,TD3,C,44.75,40.372,32.801,0.5291,2.5253
2338,2,TD3,C,46.537,41.963,32.196,0.5305,2.5996
2339,2,TD3,C,45.638,40.645,32.884,0.5452,2.5621
2340,2,TD3,C,44.889,39.03,32.454,0.5597,2.5153
2341,2,TD3,C,42.014,38.679,33.292,0.5457,2.5007
2342,2,TD3,C,44.118,40.369,32.154,0.5429,2.4351
2343,2,TD3,C,43.663,42.286,30.461,0.5365,2.4552
2344,2,TD3,C,43.379,42.136,30.488,0.5425,2.4955
2345,2,TD3,C,44.382,40.944,31.936,0.5158,2.459
2346,2,TD3,C,43.999,39.25,32.582,0.526,2.4523
2347,2,TD3,C,43.394,39.691,32.431,0.5385,2.4522
2348,2,TD3,C,43.471,39.028,33.288,0.5454,2.4777
2349,2,TD3,C,44.7,40.445,32.578,0.5502,2.4033
2350,2,TD3,C,45.3,40.52,32.688,0.5485,2.4729
2351,2,TD3,C,43.938,39.401,32.943,0.5552,2.4631
2352,2,TD3,C,43.235,38.859,32.89,0.556,2.4136
2353,2,TD3,C,43.051,39.112,34.445,0.5464,2.4799
2354,2,TD3,C,40.441,37.095,34.59,0.5379,2.6246
2355,2,TD3,C,38.584,39.064,34.718,0.548,2.5382
2356,2,TD3,C,37.432,38.978,34.036,0.5406,2.581
2357,2,TD3,C,38.881,39.075,34.488,0.5353,2.6552
2358,2,TD3,C,38.247,38.085,33.877,0.5551,2.7006
2359,2,TD3,C,41.868,36.221,34.214,0.542,2.5831
2360,2,TD3,C,43.904,35.315,34.486,0.5447,2.5593
2361,2,TD3,C,43.57,35.697,35.946,0.5372,2.5394
2362,2,TD3,C,42.282,36.073,37.045,0.5479,2.4705
2363,2,TD3,C,41.73,37.294,35.797,0.5379,2.5014
2364,2,TD3,C,41.483,38.873,36.06,0.5292,2.54
2365,2,TD3,C,42.38,39.805,36.726,0.518,2.4574
2366,2,TD3,C,43.503,39.077,34.659,0.528,2.4342
2367,2,TD3,C,42.681,37.976,33.445,0.5278,2.5236
2368,2,TD3,C,42.463,37.21,33.893,0.5158,2.6137
2369,2,TD3,C,41.375,38.836,34.617,0.509,2.5698
2370,2,TD3,C,40.909,40.057,36.176,0.5089,2.622
2371,2,TD3,C,39.944,40.785,33.056,0.5267,2.5753
2372,2,TD3,C,41.66,40.948,35.021,0.5068,2.6158
2373,2,TD3,C,44.196,40.309,36.509,0.5105,2.5819
2374,2,TD3,C,44.886,39.936,35.66,0.52,2.6243
2375,2,TD3,C,44.49,38.005,37.084,0.5128,2.6593
2376,2,TD3,C,46.249,39.552,36.534,0.5175,2.6138
2377,2,TD3,C,44.945,37.95,38.377,0.5142,2.6821
2378,2,TD3,C,46.21,39.154,37.577,0.5306,2.6381
2379,2,TD3,C,45.43,37.489,38.336,0.536,2.6552
2380,2,TD3,C,45.673,37.253,34.866,0.5415,2.6458
2381,2,TD3,C,43.817,35.574,34.53,0.5399,2.5521
2382,2,TD3,C,44.856,38.897,33.393,0.5379,2.6339
2383,2,TD3,C,45.631,37.185,33.133,0.5371,2.6521
2384,2,TD3,C,46.612,36.036,33.986,0.532,2.6701
2385,2,TD3,C,47.454,35.7,33.672,0.517,2.6098
2386,2,TD3,C,45.701,33.609,35.057,0.5284,2.6262
2387,2,TD3,C,43.951,32.938,35.891,0.5177,2.616
2388,2,TD3,C,44.019,33.566,36.29,0.5158,2.4887
2389,2,TD3,C,43.184,34.845,35.451,0.5242,2.5538
2390,2,TD3,C,41.544,35.794,34.132,0.5417,2.5964
2391,2,TD3,C,42.975,36.132,33.605,0.5365,2.5886
2392,2,TD3,C,44.691,35.52,33.957,0.5496,2.5952
2393,2,TD3,C,42.222,36.733,33.602,0.5455,2.6755
2394,2,TD3,C,43.429,38.854,31.538,0.5363,2.7395
2395,2,TD3,C,43.237,36.632,30.606,0.542,2.7925
2396,2,TD3,C,42.098,37.799,28.979,0.5386,2.7113
2397,2,TD3,C,45.027,37.202,29.827,0.5223,2.6619
2398,2,TD3,C,45.06,38.206,31.426,0.5371,2.6368
2399,2,TD3,C,43.267,38.567,32.891,0.545,2.682
2400,2,TD3,C,41.57,39.074,31.637,0.537,2.696
2401,2,TD3,C,41.742,39.787,32.541,0.5177,2.6372
2402,2,TD3,C,42.66,39.798,31.31,0.5116,2.5717
2403,2,TD3,C,42.65,38.223,33.433,0.5162,2.6786
2404,2,TD3,C,43.979,37.883,31.964,0.5291,2.6044
2405,2,TD3,C,43.224,38.792,31.583,0.547,2.6004
2406,2,TD3,C,43.297,37.357,31.369,0.5389,2.6573
2407,2,TD3,C,44.228,38.313,31.995,0.5368,2.7119
2408,2,TD3,C,44.371,38.491,32.031,0.5393,2.7299
2409,2,TD3,C,43.025,38.484,31.405,0.5416,2.7491
2410,2,TD3,C,43.96,39.571,31.708,0.5491,2.8023
2411,2,TD3,C,45.341,39.203,31.389,0.5746,2.7751
2412,2,TD3,C,45.207,39.107,29.265,0.5504,2.802
2413,2,TD3,C,44.118,37.888,30.472,0.542,2.8618
2414,2,TD3,C,45.132,39.225,30.317,0.5125,2.8355
2415,2,TD3,C,45.706,38.114,31.426,0.5122,2.7699
2416,2,TD3,C,46.721,37.451,31.613,0.5163,2.685
2417,2,TD3,C,45.681,36.446,32.744,0.5168,2.6192
2418,2,TD3,C,45.957,37.872,32.818,0.5104,2.6565
2419,2,TD3,C,47.657,37.801,34.066,0.5074,2.6722
2420,2,TD3,C,45.755,39.008,35.44,0.5181,2.7239
2421,2,TD3,C,45.462,37.834,37.364,0.5098,2.5549
2422,2,TD3,C,44.73,38.484,34.957,0.5176,2.5618
2423,2,TD3,C,44.248,39.114,36.849,0.5102,2.567
2424,2,TD3,C,43.176,38.863,35.699,0.523,2.5755
2425,2,TD3,C,41.8,38.987,36.142,0.5214,2.6543
2426,2,TD3,C,43.292,37.266,34.652,0.5251,2.5475
2427,2,TD3,C,42.02,37.182,36.633,0.5179,2.5629
2428,2,TD3,C,43.481,38.577,35.079,0.5302,2.6118
2429,2,TD3,C,46.559,39.887,33.203,0.5384,2.6632
2430,2,TD3,C,45.481,41.141,34.203,0.5426,2.6183
2431,2,TD3,C,44.33,39.244,34.573,0.5459,2.6907
2432,2,TD3,C,45.132,40.126,34.892,0.5532,2.7148
2433,2,TD3,C,45.371,40.405,34.314,0.5454,2.745
2434,2,TD3,C,44.861,40.854,36.401,0.5466,2.6274
2435,2,TD3,C,45.342,40.499,33.249,0.5602,2.6972
2436,2,TD3,C,45.376,41.697,33.528,0.5621,2.6873
2437,2,TD3,C,46.37,40.746,34.186,0.5453,2.7536
2438,2,TD3,C,46.19,39.996,31.306,0.5336,2.7345
2439,2,TD3,C,44.953,38.869,31.236,0.5492,2.7244
2440,2,TD3,C,43.733,39.376,33.351,0.5502,2.7039
2441,2,TD3,C,44.478,39.546,32.433,0.5427,2.6729
2442,2,TD3,C,42.187,39.781,33.009,0.5369,2.6956
2443,2,TD3,C,42.069,41.072,31.504,0.528,2.7044
2444,2,TD3,C,41.931,40.99,32.256,0.5221,2.7352
2445,2,TD3,C,45.456,42.041,31.001,0.5234,2.6792
2446,2,TD3,C,44.337,40.399,32.498,0.5247,2.6174
2447,2,TD3,C,45.569,40.36,30.907,0.5105,2.6948
2448,2,TD3,C,45.275,40.848,33.484,0.5009,2.592
2449,2,TD3,C,45.381,41.978,32.582,0.5276,2.5137
2450,2,TD3,C,46.425,42.164,33.307,0.5422,2.5035
2451,2,TD3,C,47.021,42.681,33.655,0.5549,2.5817
2452,2,TD3,C,45.655,41.579,34.096,0.5447,2.5884
2453,2,TD3,C,45.151,40.162,37.541,0.5413,2.679
2454,2,TD3,C,45.394,40.357,36.983,0.5337,2.6156
2455,2,TD3,C,47.657,38.983,37.763,0.5231,2.6123
2456,2,TD3,C,47.843,39.108,36.989,0.5295,2.6257
2457,2,TD3,C,48.426,39.051,35.429,0.5236,2.5987
2458,2,TD3,C,47.479,39.365,34.945,0.5304,2.5514
2459,2,TD3,C,43.994,39.574,35.409,0.5363,2.5848
2460,2,TD3,C,42.506,39.471,35.419,0.5461,2.606
2461,2,TD3,C,41.521,39.267,34.745,0.5413,2.6341
2462,2,TD3,C,42.347,37.224,34.511,0.5359,2.6749
2463,2,TD3,C,42.299,37.692,31.679,0.5425,2.6437
2464,2,TD3,C,44.365,38.797,31.415,0.5384,2.7234
2465,2,TD3,C,43.95,37.009,34.201,0.5343,2.7162
2466,2,TD3,C,45.837,37.575,34.4,0.5374,2.7148
2467,2,TD3,C,44.579,37.541,34.598,0.5321,2.7358
2468,2,TD3,C,44.549,37.729,34.385,0.5353,2.6666
2469,2,TD3,C,46.882,36.791,34.331,0.5261,2.6849
2470,2,TD3,C,44.501,36.737,34.288,0.5244,2.6977
2471,2,TD3,C,45.351,36.445,33.499,0.5409,2.6312
2472,2,TD3,C,46.447,35.869,30.71,0.5562,2.6525
2473,2,TD3,C,47.238,34.642,31.784,0.5423,2.7143
2474,2,TD3,C,46.014,35.243,31.376,0.5487,2.6983
2475,2,TD3,C,47.584,37.93,31.281,0.5459,2.7227
2476,2,TD3,C,46.809,38.019,29.712,0.5286,2.755
2477,2,TD3,C,46.732,38.117,28.45,0.5293,2.7812
2478,2,TD3,C,45.086,38.377,28.279,0.5396,2.7054
2479,2,TD3,C,42.931,37.877,27.852,0.5223,2.7024
2480,2,TD3,C,42.716,35.971,29.294,0.5148,2.6156
2481,2,TD3,C,43.834,36.715,28.795,0.527,2.6897
2482,2,TD3,C,44.782,37.132,29.994,0.5235,2.6723
2483,2,TD3,C,44.12,37.448,30.478,0.5107,2.5986
2484,2,TD3,C,44.576,40.006,33.318,0.5199,2.5955
2485,2,TD3,C,41.727,39.401,33.757,0.5337,2.623
2486,2,TD3,C,40.561,37.729,32.853,0.5275,2.5135
2487,2,TD3,C,41.203,38.343,32.994,0.5359,2.541
2488,2,TD3,C,41.824,38.253,31.466,0.5398,2.4782
2489,2,TD3,C,46.433,38.613,32.406,0.5364,2.4172
2490,2,TD3,C,45.703,39.303,30.42,0.5382,2.4507
2491,2,TD3,C,43.903,40.927,30.599,0.5224,2.4341
2492,2,TD3,C,45.506,42.311,31.372,0.5319,2.553
2493,2,TD3,C,44.904,40.817,32.53,0.5275,2.5981
2494,2,TD3,C,44.221,40.712,33.196,0.5092,2.6542
2495,2,TD3,C,45.982,40.01,33.776,0.5006,2.666
2496,2,TD3,C,46.547,37.287,32.547,0.5187,2.6187
2497,2,TD3,C,47.344,38.389,31.806,0.5285,2.6122
2498,2,TD3,C,47.026,36.962,32.472,0.5267,2.6555
2499,2,TD3,C,46.671,36.464,31.477,0.5232,2.7032
2500,2,TD3,C,45.897,35.624,32.099,0.5076,2.6913
2501,2,TD3,C,43.106,36.477,33.396,0.5202,2.7386
2502,2,TD3,C,42.423,36.222,33.381,0.5116,2.7716
2503,2,TD3,C,45.759,36.808,32.917,0.481,2.6802
2504,2,TD3,C,45.471,37.657,31.716,0.5001,2.6678
2505,2,TD3,C,44.563,38.569,29.329,0.4931,2.6943
2506,2,TD3,C,45.659,35.839,30.11,0.4914,2.6366
2507,2,TD3,C,45.635,36.456,30.122,0.5037,2.6597
2508,2,TD3,C,44.758,37.22,31.266,0.515,2.6393
2509,2,TD3,C,46.437,36.534,31.581,0.4997,2.5212
2510,2,TD3,C,47.527,36.007,29.658,0.5073,2.4515
2511,2,TD3,C,48.262,36.745,30.61,0.5163,2.4935
2512,2,TD3,C,47.543,36.089,30.432,0.5255,2.4783
2513,2,TD3,C,47.122,34.992,31.162,0.502,2.5063
2514,2,TD3,C,46.677,36.693,32.862,0.5027,2.6379
2515,2,TD3,C,48.043,36.429,32.311,0.5161,2.686
2516,2,TD3,C,49.987,37.807,31.815,0.5136,2.7098
2517,2,TD3,C,50.298,38.237,31.778,0.511,2.6952
2518,2,TD3,C,49.821,39.141,32.491,0.5145,2.657
2519,2,TD3,C,51.624,40.574,31.015,0.5108,2.7182
2520,2,TD3,C,49.617,41.911,31.727,0.5157,2.6947
2521,2,TD3,C,48.167,40.561,33.436,0.509,2.6708
2522,2,TD3,C,45.375,38.166,32.244,0.5295,2.7501
2523,2,TD3,C,44.105,36.056,32.375,0.5366,2.6421
2524,2,TD3,C,41.857,35.246,31.801,0.5554,2.6624
2525,2,TD3,C,42.212,38.913,30.966,0.5594,2.5749
2526,2,TD3,C,41.434,39.534,29.064,0.5621,2.5273
2527,2,TD3,C,42.087,38.938,29.896,0.5514,2.572
2528,2,TD3,C,42.405,38.785,30.254,0.5422,2.609
2529,2,TD3,C,43.965,37.171,27.507,0.5299,2.7032
2530,2,TD3,C,43.643,36.33,26.684,0.5441,2.687
2531,2,TD3,C,43.423,34.554,29.414,0.5289,2.6483
2532,2,TD3,C,42.733,34.341,29.758,0.5275,2.6273
2533,2,TD3,C,43.238,34.667,31.077,0.5207,2.5257
2534,2,TD3,C,43.233,33.14,33.236,0.5365,2.6356
2535,2,TD3,C,44.138,32.179,32.45,0.5321,2.6896
2536,2,TD3,C,43.789,33.387,33.557,0.5198,2.6273
2537,2,TD3,C,41.619,35.382,32.783,0.5305,2.4794
2538,2,TD3,C,41.919,35.178,33.484,0.5416,2.5859
2539,2,TD3,C,43.52,37.959,31.546,0.5277,2.6498
2540,2,TD3,C,43.273,35.887,32.646,0.5397,2.5862
2541,2,TD3,C,44.259,35.278,35.052,0.5419,2.5876
2542,2,TD3,C,42.799,38.383,34.094,0.5357,2.4435
2543,2,TD3,C,43.422,39.974,33.894,0.5422,2.4373
2544,2,TD3,C,45.789,41.108,35.612,0.5425,2.3896
2545,2,TD3,C,44.034,40.141,37.066,0.5185,2.4856
2546,2,TD3,C,44.469,38.594,36.632,0.5299,2.4367
2547,2,TD3,C,44.032,36.694,36.559,0.5356,2.431
2548,2,TD3,C,44.559,35.567,37.602,0.5393,2.4067
2549,2,TD3,C,43.573,36.292,37.571,0.5217,2.4636
2550,2,TD3,C,44.005,35.752,35.406,0.543,2.6119
2551,2,TD3,C,44.037,35.363,36.33,0.5477,2.5076
2552,2,TD3,C,44.23,34.616,35.294,0.5423,2.5199
2553,2,TD3,C,45.069,34.474,34.256,0.5449,2.6111
2554,2,TD3,C,45.558,34.048,34.195,0.5353,2.6635
2555,2,TD3,C,45.572,33.64,33.317,0.5477,2.6657
2556,2,TD3,C,44.356,34.39,31.912,0.5388,2.6373
2557,2,TD3,C,45.578,33.934,32.689,0.5431,2.5954
2558,2,TD3,C,44.534,34.853,31.975,0.5516,2.5499
2559,2,TD3,C,45.618,36.679,32.481,0.5481,2.5556
2560,2,TD3,C,45.139,36.449,31.466,0.5367,2.5116
2561,2,TD3,C,45.447,37.642,32.488,0.5422,2.5395
2562,2,TD3,C,43.841,36.818,32.396,0.531,2.5468
2563,2,TD3,C,44.948,34.901,34.092,0.5302,2.498
2564,2,TD3,C,47.322,37.617,32.523,0.5255,2.489
2565,2,TD3,C,48.985,38.809,31.304,0.5326,2.4795
2566,2,TD3,C,46.233,40.11,33.044,0.5286,2.472
2567,2,TD3,C,46.697,39.797,31.661,0.5285,2.5557
2568,2,TD3,C,44.415,38.292,30.639,0.5282,2.4981
2569,2,TD3,C,42.3,37.894,30.028,0.5189,2.5353
2570,2,TD3,C,43.697,37.617,30.228,0.5355,2.6362
2571,2,TD3,C,44.26,37.067,31.895,0.5381,2.7604
2572,2,TD3,C,45.409,36.699,31.237,0.532,2.6614
2573,2,TD3,C,47.007,35.973,29.462,0.5159,2.7005
2574,2,TD3,C,48.407,34.014,30.002,0.4992,2.7162
2575,2,TD3,C,47.048,34.025,31.016,0.4955,2.748
2576,2,TD3,C,47.74,33.002,31.042,0.5131,2.6808
2577,2,TD3,C,46.121,33.33,29.918,0.5137,2.695
2578,2,TD3,C,47.894,33.986,30.812,0.5185,2.6535
2579,2,TD3,C,47.003,34.695,31.616,0.5075,2.7006
2580,2,TD3,C,47.945,35.723,31.055,0.5142,2.5396
2581,2,TD3,C,46.6,33.831,29.866,0.5161,2.5811
2582,2,TD3,C,45.382,34.366,29.751,0.5277,2.596
2583,2,TD3,C,45.014,35.87,30.566,0.5507,2.5672
2584,2,TD3,C,44.338,37.554,30.036,0.5415,2.6226
2585,2,TD3,C,43.605,39.689,30.728,0.5392,2.6493
2586,2,TD3,C,42.467,38.921,31.72,0.5401,2.659
2587,2,TD3,C,42.558,38.048,34.192,0.5264,2.5232
2588,2,TD3,C,41.913,35.944,34.619,0.5292,2.5471
2589,2,TD3,C,42.538,38.532,33.947,0.537,2.576
2590,2,TD3,C,43.792,40.962,32.13,0.5226,2.5487
2591,2,TD3,C,44.146,42.309,31.47,0.5272,2.5499
2592,2,TD3,C,43.129,39.696,31.299,0.5161,2.4773
2593,2,TD3,C,44.546,39.538,33.82,0.5176,2.5468
2594,2,TD3,C,44.022,36.607,32.138,0.5199,2.6962
2595,2,TD3,C,41.671,36.974,34.242,0.5275,2.6786
2596,2,TD3,C,41.236,36.329,33.824,0.5265,2.635
2597,2,TD3,C,42.579,38.91,33.956,0.5211,2.7229
2598,2,TD3,C,43.263,38.403,32.569,0.5244,2.6627
2599,2,TD3,C,43.466,39.482,30.953,0.5174,2.6301
2600,2,TD3,C,43.986,37.523,30.669,0.532,2.5305
2601,2,TD3,C,42.912,38.031,29.069,0.5457,2.513
2602,2,TD3,C,41.759,36.135,30.057,0.5206,2.5234
2603,2,TD3,C,44.496,35.255,30.05,0.535,2.5422
2604,2,TD3,C,44.041,36.016,31.023,0.5365,2.6096
2605,2,TD3,C,45.661,36.547,30.051,0.5381,2.513
2606,2,TD3,C,45.13,36.652,30.055,0.5357,2.4516
2607,2,TD3,C,44.147,36.385,31.496,0.5403,2.561
2608,2,TD3,C,44.273,36.252,32.655,0.5411,2.4389
2609,2,TD3,C,45.087,36.009,32.649,0.5466,2.4544
2610,2,TD3,C,45.245,35.708,32.471,0.5584,2.5294
2611,2,TD3,C,43.128,36.791,30.917,0.561,2.5705
2612,2,TD3,C,42.753,37.302,29.251,0.5565,2.5754
2613,2,TD3,C,42.402,36.806,30.127,0.5487,2.5335
2614,2,TD3,C,42.418,35.441,30.517,0.5433,2.4325
2615,2,TD3,C,41.712,35.606,30.212,0.553,2.4696
2616,2,TD3,C,41.644,38.041,29.943,0.5486,2.4321
2617,2,TD3,C,41.575,39.548,29.946,0.5496,2.4654
2618,2,TD3,C,41.384,42.101,30.664,0.5392,2.4517
2619,2,TD3,C,43.553,41.476,30.224,0.5585,2.5041
2620,2,TD3,C,42.472,41.055,31.76,0.5527,2.5383
2621,2,TD3,C,42.941,40.389,31.824,0.5444,2.5218
2622,2,TD3,C,43.662,40.681,31.307,0.5519,2.4709
2623,2,TD3,C,44.855,39.133,30.462,0.5419,2.4473
2624,2,TD3,C,44.675,37.54,30.706,0.5506,2.4573
2625,2,TD3,C,46.791,38.146,31.451,0.5477,2.4763
2626,2,TD3,C,47.795,38.849,31.134,0.573,2.5672
2627,2,TD3,C,49.799,38.719,29.633,0.5845,2.5975
2628,2,TD3,C,49.979,38.691,29.556,0.5833,2.5559
2629,2,TD3,C,50.236,37.756,30.095,0.5722,2.6159
2630,2,TD3,C,50.666,37.204,30.792,0.5587,2.4696
2631,2,TD3,C,50.896,38.065,32.524,0.5633,2.4755
2632,2,TD3,C,50.436,39.126,32.398,0.5547,2.4829
2633,2,TD3,C,49.197,40.535,33.733,0.5563,2.4579
2634,2,TD3,C,50.515,41.079,34.134,0.5514,2.5685
2635,2,TD3,C,48.043,42.505,32.467,0.5323,2.6698
2636,2,TD3,C,44.389,42.75,32.04,0.5508,2.7052
2637,2,TD3,C,43.534,43.187,31.538,0.5427,2.6639
2638,2,TD3,C,43.044,41.872,32.942,0.5535,2.5603
2639,2,TD3,C,41.599,41.189,32.152,0.5453,2.5917
2640,2,TD3,C,42.223,39.822,30.796,0.5518,2.5406
2641,2,TD3,C,40.397,39.164,27.887,0.564,2.5281
2642,2,TD3,C,40.667,38.251,29.607,0.5561,2.4447
2643,2,TD3,C,42.015,38.346,29.636,0.5564,2.533
2644,2,TD3,C,41.641,37.943,30.996,0.5326,2.572
2645,2,TD3,C,44.514,37.494,30.627,0.5384,2.6587
2646,2,TD3,C,44.873,36.497,31.772,0.5369,2.6617
2647,2,TD3,C,43.014,36.385,32.783,0.5288,2.6707
2648,2,TD3,C,43.068,34.687,33.062,0.5211,2.7058
2649,2,TD3,C,45.33,36.838,33.498,0.5151,2.6925
2650,2,TD3,C,49.121,37.665,33.985,0.5243,2.6278
2651,2,TD3,C,50.451,37.204,32.614,0.5263,2.5979
2652,2,TD3,C,48.651,37.292,33.297,0.5205,2.5662
2653,2,TD3,C,49.327,35.395,33.436,0.5227,2.5884
2654,2,TD3,C,48.982,35.382,35.192,0.5333,2.5172
2655,2,TD3,C,48.472,35.672,33.841,0.5299,2.555
2656,2,TD3,C,49.758,34.379,33.966,0.5255,2.436
2657,2,TD3,C,48.643,34.368,34.643,0.5376,2.5227
2658,2,TD3,C,46.626,34.523,34.739,0.5488,2.4704
2659,2,TD3,C,48.722,35.172,33.482,0.5494,2.4446
2660,2,TD3,C,49.392,35.028,35.101,0.5457,2.4471
2661,2,TD3,C,51.335,34.036,36.387,0.5373,2.4543
2662,2,TD3,C,48.369,35.136,35.871,0.5387,2.4127
2663,2,TD3,C,47.562,34.017,35.214,0.5486,2.5037
2664,2,TD3,C,48.229,35.784,33.536,0.533,2.558
2665,2,TD3,C,48.123,35.227,34.135,0.5269,2.5173
2666,2,TD3,C,48.03,35.987,33.698,0.5369,2.477
2667,2,TD3,C,47.263,35.993,35.621,0.5436,2.4761
2668,2,TD3,C,44.987,32.396,36.736,0.5504,2.4241
2669,2,TD3,C,42.394,33.457,34.556,0.5416,2.5074
2670,2,TD3,C,42.072,33.325,34.06,0.542,2.5307
2671,2,TD3,C,41.89,37.439,35.083,0.5358,2.533
2672,2,TD3,C,41.242,35.901,34.388,0.5194,2.5236
2673,2,TD3,C,40.233,36.38,32.878,0.5054,2.5485
2674,2,TD3,C,42.916,38.59,33.668,0.498,2.5228
2675,2,TD3,C,43.826,39.458,32.743,0.5144,2.5166
2676,2,TD3,C,41.898,40.182,35.163,0.5185,2.455
2677,2,TD3,C,43.186,39.297,34.029,0.5025,2.446
2678,2,TD3,C,42.806,39.332,33.029,0.4987,2.4816
2679,2,TD3,C,45.01,39.952,32.925,0.5061,2.5663
2680,2,TD3,C,46.837,40.761,32.012,0.5232,2.5659
2681,2,TD3,C,48.051,40.951,32.488,0.5222,2.6069
2682,2,TD3,C,48.71,40.632,32.763,0.545,2.569
2683,2,TD3,C,48.998,41.58,33.176,0.5378,2.5412
2684,2,TD3,C,48.276,40.822,32.543,0.5318,2.5948
2685,2,TD3,C,46.819,42.038,31.961,0.5384,2.5353
2686,2,TD3,C,49.856,40.122,31.69,0.5151,2.5343
2687,2,TD3,C,47.189,37.445,30.188,0.5229,2.511
2688,2,TD3,C,49.1,35.397,32.48,0.5043,2.5453
2689,2,TD3,C,47.235,36.266,33.156,0.5197,2.5494
2690,2,TD3,C,47.136,36.784,33.662,0.5263,2.5874
2691,2,TD3,C,45.455,34.846,32.431,0.5367,2.6754
2692,2,TD3,C,46.25,35.459,32.695,0.5181,2.7029
2693,2,TD3,C,47.694,37.19,33.014,0.533,2.6662
2694,2,TD3,C,49.486,37.231,30.344,0.538,2.623
2695,2,TD3,C,47.883,38.611,29.226,0.5363,2.6959
2696,2,TD3,C,47.492,38.268,29.682,0.533,2.6512
2697,2,TD3,C,44.657,37.363,28.768,0.5338,2.658
2698,2,TD3,C,45.557,38.481,29.355,0.5318,2.6696
2699,2,TD3,C,45.0,37.447,28.837,0.539,2.6992
2700,2,TD3,C,44.268,38.711,29.157,0.5437,2.7893
2701,2,TD3,C,45.362,39.308,30.985,0.5649,2.7144
2702,2,TD3,C,43.561,38.134,30.811,0.5662,2.6644
2703,2,TD3,C,44.808,39.873,32.65,0.57,2.6874
2704,2,TD3,C,47.648,39.528,31.788,0.5645,2.6832
2705,2,TD3,C,47.094,40.546,29.703,0.5435,2.7116
2706,2,TD3,C,47.34,41.393,31.773,0.5457,2.5264
2707,2,TD3,C,47.825,42.232,30.895,0.5605,2.5673
2708,2,TD3,C,48.581,41.77,30.558,0.5524,2.5599
2709,2,TD3,C,47.663,41.359,31.284,0.561,2.579
2710,2,TD3,C,45.45,40.452,30.779,0.5549,2.5118
2711,2,TD3,C,44.563,41.921,30.532,0.5461,2.4056
2712,2,TD3,C,43.917,41.212,29.289,0.5506,2.486
2713,2,TD3,C,43.375,41.525,27.88,0.5624,2.4733
2714,2,TD3,C,44.755,40.314,26.508,0.5721,2.5407
2715,2,TD3,C,45.671,39.928,26.491,0.5777,2.6261
2716,2,TD3,C,46.4,39.619,26.883,0.5668,2.6318
2717,2,TD3,C,49.133,38.826,25.907,0.5526,2.6463
2718,2,TD3,C,49.719,38.405,25.286,0.5342,2.6231
2719,2,TD3,C,48.146,38.047,25.87,0.5402,2.654
2720,2,TD3,C,47.713,38.311,25.031,0.5358,2.6379
2721,2,TD3,C,47.217,38.014,25.345,0.5278,2.6197
2722,2,TD3,C,45.881,41.301,25.99,0.5299,2.5968
2723,2,TD3,C,46.249,39.506,24.808,0.5336,2.5255
2724,2,TD3,C,46.239,39.71,24.617,0.5337,2.4641
2725,2,TD3,C,46.207,38.097,24.985,0.5409,2.5076
2726,2,TD3,C,44.918,36.451,25.706,0.5373,2.5358
2727,2,TD3,C,48.181,35.683,26.999,0.5337,2.594
2728,2,TD3,C,46.59,34.936,26.36,0.5364,2.6224
2729,2,TD3,C,46.535,36.08,26.987,0.5269,2.6611
2730,2,TD3,C,46.63,34.437,27.724,0.5244,2.6142
2731,2,TD3,C,47.016,34.471,27.654,0.5231,2.6241
2732,2,TD3,C,46.967,36.022,27.51,0.5281,2.5069
2733,2,TD3,C,43.801,36.836,26.946,0.5355,2.4901
2734,2,TD3,C,42.619,37.002,27.268,0.5415,2.5176
2735,2,TD3,C,43.086,38.374,28.444,0.5295,2.5352
2736,2,TD3,C,44.172,38.426,29.624,0.5454,2.6012
2737,2,TD3,C,43.01,39.793,30.258,0.5576,2.5829
2738,2,TD3,C,41.821,38.558,32.277,0.5691,2.6041
2739,2,TD3,C,40.881,38.752,33.891,0.5706,2.6891
2740,2,TD3,C,41.069,40.443,32.557,0.564,2.683
2741,2,TD3,C,39.375,39.164,31.919,0.5692,2.6556
2742,2,TD3,C,41.011,38.014,32.849,0.5712,2.5967
