episode,seed,method,scenario,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
2966,1,NavRL,C,60.481,35.156,23.566,0.624,1.744
2967,1,NavRL,C,59.744,35.152,23.218,0.6325,1.6948
2968,1,NavRL,C,58.837,32.75,21.036,0.6281,1.68
2969,1,NavRL,C,58.84,30.428,19.633,0.6223,1.7838
2970,1,NavRL,C,57.608,29.068,20.993,0.6471,1.7844
2971,1,NavRL,C,57.03,28.11,19.177,0.6675,1.8237
2972,1,NavRL,C,58.883,27.059,18.937,0.657,1.7569
2973,1,NavRL,C,56.366,25.562,18.715,0.6504,1.8209
2974,1,NavRL,C,55.268,27.119,18.399,0.6408,1.7238
2975,1,NavRL,C,55.52,27.541,18.342,0.6299,1.6979
2976,1,NavRL,C,56.784,26.424,15.206,0.6361,1.7162
2977,1,NavRL,C,56.678,27.261,17.227,0.6449,1.8186
2978,1,NavRL,C,58.05,27.898,17.981,0.6614,1.9581
2979,1,NavRL,C,55.39,26.968,17.701,0.6475,1.9699
2980,1,NavRL,C,55.459,28.933,19.164,0.6517,1.8997
2981,1,NavRL,C,57.589,28.92,19.344,0.6396,1.8761
2982,1,NavRL,C,56.521,29.27,18.409,0.6519,1.9347
2983,1,NavRL,C,56.361,29.35,21.838,0.6351,1.9126
2984,1,NavRL,C,55.988,30.454,21.208,0.6499,1.9095
2985,1,NavRL,C,55.77,28.39,23.673,0.6478,1.8662
2986,1,NavRL,C,54.906,29.471,25.673,0.6417,1.8292
2987,1,NavRL,C,53.905,31.097,24.454,0.652,1.819
2988,1,NavRL,C,53.897,30.71,24.794,0.6624,1.7822
2989,1,NavRL,C,54.938,29.749,23.909,0.654,1.7797
2990,1,NavRL,C,58.696,29.582,25.253,0.6421,1.8175
2991,1,NavRL,C,57.904,29.262,23.498,0.6459,1.7991
2992,1,NavRL,C,57.163,28.043,23.342,0.6521,1.8133
2993,1,NavRL,C,56.481,29.1,23.489,0.6624,1.878
2994,1,NavRL,C,56.937,28.133,24.248,0.6728,1.8023
2995,1,NavRL,C,57.836,28.692,27.704,0.6482,1.8576
2996,1,NavRL,C,57.018,28.852,27.461,0.6553,1.9312
2997,1,NavRL,C,57.007,26.964,26.598,0.6632,1.8667
2998,1,NavRL,C,56.773,27.32,26.713,0.6723,1.9191
2999,1,NavRL,C,56.576,27.467,24.597,0.6896,1.9779
3000,1,NavRL,C,56.266,30.052,21.864,0.6726,1.9426
3001,1,NavRL,C,55.695,28.562,22.292,0.6611,1.8788
3002,1,NavRL,C,56.885,28.44,21.855,0.6587,1.8878
3003,1,NavRL,C,56.002,28.933,23.812,0.6528,1.8446
3004,1,NavRL,C,55.105,29.211,22.628,0.6539,1.8314
3005,1,NavRL,C,57.703,29.208,21.348,0.651,1.8297
3006,1,NavRL,C,60.505,30.917,23.284,0.6598,1.8526
3007,1,NavRL,C,63.705,30.324,21.67,0.6566,1.8104
3008,1,NavRL,C,60.693,27.077,22.56,0.6462,1.7739
3009,1,NavRL,C,61.722,28.605,19.993,0.6343,1.7939
3010,1,NavRL,C,62.412,29.321,20.66,0.6368,1.7668
3011,1,NavRL,C,63.153,28.831,21.103,0.6503,1.7737
3012,1,NavRL,C,62.889,29.208,19.732,0.6565,1.8598
3013,1,NavRL,C,59.728,28.655,19.205,0.6533,1.7888
3014,1,NavRL,C,58.489,29.064,18.159,0.6642,1.8615
3015,1,NavRL,C,56.912,30.204,20.001,0.6747,1.9097
3016,1,NavRL,C,56.318,28.963,21.175,0.6725,1.8907
3017,1,NavRL,C,56.544,29.758,24.162,0.6654,1.8291
3018,1,NavRL,C,55.101,30.183,23.422,0.6727,1.8345
3019,1,NavRL,C,55.397,31.505,22.595,0.6753,1.7905
3020,1,NavRL,C,56.643,30.619,20.924,0.6656,1.8211
3021,1,NavRL,C,55.641,31.173,20.206,0.6498,1.7388
3022,1,NavRL,C,54.698,30.016,21.836,0.6459,1.7606
3023,1,NavRL,C,53.666,29.126,22.227,0.6677,1.6442
3024,1,NavRL,C,54.333,29.602,22.568,0.6615,1.673
3025,1,NavRL,C,58.748,28.689,22.746,0.6605,1.7575
3026,1,NavRL,C,59.295,28.169,22.17,0.6649,1.7413
3027,1,NavRL,C,58.969,28.422,22.083,0.6634,1.8001
3028,1,NavRL,C,59.323,27.171,24.334,0.666,1.7986
3029,1,NavRL,C,59.233,29.669,22.563,0.6746,1.7764
3030,1,NavRL,C,59.145,29.061,23.041,0.6763,1.7533
3031,1,NavRL,C,59.536,27.717,22.262,0.662,1.7574
3032,1,NavRL,C,59.109,27.874,23.88,0.6523,1.6744
3033,1,NavRL,C,57.859,26.425,21.925,0.6726,1.6768
3034,1,NavRL,C,58.654,26.683,22.105,0.6763,1.759
3035,1,NavRL,C,59.262,25.981,21.253,0.6558,1.7711
3036,1,NavRL,C,57.875,25.891,21.989,0.6548,1.7594
3037,1,NavRL,C,57.401,27.551,20.019,0.6525,1.7398
3038,1,NavRL,C,57.657,26.076,18.155,0.6722,1.7204
3039,1,NavRL,C,56.851,26.652,21.144,0.6733,1.7408
3040,1,NavRL,C,60.437,25.13,20.653,0.6836,1.8089
3041,1,NavRL,C,60.228,27.255,19.522,0.6891,1.8079
3042,1,NavRL,C,59.194,27.123,19.59,0.6777,1.8096
3043,1,NavRL,C,59.367,27.083,17.17,0.6693,1.7339
3044,1,NavRL,C,57.729,25.803,15.326,0.6661,1.7135
3045,1,NavRL,C,57.895,26.533,16.125,0.6789,1.7459
3046,1,NavRL,C,55.329,26.331,15.441,0.6735,1.7138
3047,1,NavRL,C,54.323,26.702,15.596,0.6693,1.73
3048,1,NavRL,C,54.374,27.594,17.867,0.656,1.7636
3049,1,NavRL,C,57.247,27.376,19.343,0.6658,1.6335
3050,1,NavRL,C,56.732,25.797,20.866,0.6784,1.6535
3051,1,NavRL,C,55.445,25.204,22.876,0.6838,1.6547
3052,1,NavRL,C,54.609,26.651,21.908,0.6828,1.7273
3053,1,NavRL,C,56.425,28.932,20.182,0.6972,1.8155
3054,1,NavRL,C,57.927,28.964,20.351,0.7057,1.8224
3055,1,NavRL,C,57.882,27.658,19.494,0.6804,1.787
3056,1,NavRL,C,57.475,27.939,19.779,0.6825,1.8056
3057,1,NavRL,C,58.504,27.882,18.47,0.6956,1.7623
3058,1,NavRL,C,59.552,29.222,19.96,0.6944,1.8241
3059,1,NavRL,C,59.989,27.092,19.791,0.6857,1.7875
3060,1,NavRL,C,63.179,27.596,20.801,0.6853,1.7707
3061,1,NavRL,C,61.602,28.006,20.334,0.6882,1.7536
3062,1,NavRL,C,59.422,28.198,19.282,0.7137,1.7942
3063,1,NavRL,C,58.928,27.602,18.216,0.697,1.8355
3064,1,NavRL,C,57.895,27.911,19.53,0.7095,1.8129
3065,1,NavRL,C,58.239,27.479,20.667,0.7014,1.8556
3066,1,NavRL,C,58.543,28.127,20.032,0.6955,1.8543
3067,1,NavRL,C,58.767,29.391,21.728,0.6938,1.9054
3068,1,NavRL,C,58.966,28.048,23.002,0.6892,1.8117
3069,1,NavRL,C,60.115,27.231,22.226,0.6927,1.8859
3070,1,NavRL,C,59.399,28.244,24.249,0.6894,1.7879
3071,1,NavRL,C,58.951,28.255,22.023,0.6737,1.7948
3072,1,NavRL,C,61.271,26.937,22.944,0.6629,1.8279
3073,1,NavRL,C,59.95,28.417,24.308,0.6771,1.8524
3074,1,NavRL,C,56.387,27.965,24.072,0.6988,1.7571
3075,1,NavRL,C,58.032,27.72,23.946,0.6908,1.7452
3076,1,NavRL,C,58.532,28.624,26.444,0.6844,1.823
3077,1,NavRL,C,57.541,27.948,25.458,0.6638,1.8042
3078,1,NavRL,C,55.904,26.97,25.521,0.639,1.7691
3079,1,NavRL,C,54.545,27.758,23.84,0.6526,1.7865
3080,1,NavRL,C,55.145,28.567,23.505,0.6426,1.8445
3081,1,NavRL,C,53.946,28.47,23.762,0.6358,1.8465
3082,1,NavRL,C,57.218,29.108,21.26,0.6312,1.8641
3083,1,NavRL,C,58.73,29.201,20.996,0.6409,1.781
3084,1,NavRL,C,59.806,27.308,22.412,0.6446,1.7072
3085,1,NavRL,C,61.602,25.698,21.532,0.6556,1.6965
3086,1,NavRL,C,61.069,26.13,21.125,0.6781,1.7281
3087,1,NavRL,C,60.474,27.514,21.845,0.6742,1.7108
3088,1,NavRL,C,58.7,28.213,23.447,0.6681,1.7548
3089,1,NavRL,C,58.656,27.672,22.914,0.6567,1.7124
3090,1,NavRL,C,59.769,27.088,24.267,0.6424,1.6964
3091,1,NavRL,C,59.707,28.55,24.444,0.6487,1.594
3092,1,NavRL,C,61.459,27.502,22.511,0.6473,1.6138
3093,1,NavRL,C,62.426,26.472,21.75,0.656,1.7089
3094,1,NavRL,C,63.882,28.204,20.825,0.652,1.7316
3095,1,NavRL,C,63.235,27.008,20.67,0.6488,1.7511
3096,1,NavRL,C,62.248,25.886,20.912,0.6463,1.7771
3097,1,NavRL,C,61.897,24.168,20.903,0.6453,1.7803
3098,1,NavRL,C,61.902,25.011,19.76,0.653,1.7432
3099,1,NavRL,C,60.755,24.158,18.552,0.6574,1.7915
3100,1,NavRL,C,60.111,23.573,18.892,0.6471,1.7647
3101,1,NavRL,C,61.893,23.24,19.243,0.6595,1.7169
3102,1,NavRL,C,63.55,25.089,19.989,0.6698,1.7309
3103,1,NavRL,C,60.184,28.696,19.219,0.6588,1.7333
3104,1,NavRL,C,63.77,27.28,18.414,0.6679,1.7866
3105,1,NavRL,C,60.222,28.864,20.847,0.6779,1.7288
3106,1,NavRL,C,61.455,29.321,20.343,0.6729,1.6503
3107,1,NavRL,C,60.567,28.704,20.059,0.6732,1.6945
3108,1,NavRL,C,59.102,27.767,18.574,0.6689,1.7511
3109,1,NavRL,C,57.837,28.453,17.844,0.6666,1.6706
3110,1,NavRL,C,58.789,29.259,19.738,0.6671,1.6671
3111,1,NavRL,C,57.788,28.198,21.009,0.6889,1.6626
3112,1,NavRL,C,58.786,27.103,21.284,0.6812,1.5735
3113,1,NavRL,C,56.473,27.271,21.805,0.6861,1.6317
3114,1,NavRL,C,57.168,28.113,22.164,0.6821,1.5857
3115,1,NavRL,C,58.798,30.914,20.264,0.6783,1.6324
3116,1,NavRL,C,57.725,30.864,19.371,0.6793,1.6504
3117,1,NavRL,C,59.481,30.793,19.957,0.6752,1.6807
3118,1,NavRL,C,58.499,30.935,22.188,0.6819,1.7664
3119,1,NavRL,C,59.839,28.381,21.858,0.6836,1.9121
3120,1,NavRL,C,56.977,27.678,22.534,0.6896,1.8904
3121,1,NavRL,C,54.713,26.575,23.073,0.6752,1.7847
3122,1,NavRL,C,53.381,27.479,22.894,0.6759,1.786
3123,1,NavRL,C,53.926,26.805,24.053,0.7027,1.8129
3124,1,NavRL,C,53.475,26.697,23.56,0.7053,1.7809
3125,1,NavRL,C,55.339,26.778,25.772,0.7017,1.7921
3126,1,NavRL,C,56.194,27.448,24.154,0.7049,1.7846
3127,1,NavRL,C,55.811,27.172,22.529,0.7083,1.813
3128,1,NavRL,C,57.364,27.035,22.998,0.7001,1.8066
3129,1,NavRL,C,57.288,27.772,24.382,0.6818,1.8225
3130,1,NavRL,C,57.247,28.234,22.687,0.6841,1.8697
3131,1,NavRL,C,57.285,29.241,23.056,0.6859,1.855
3132,1,NavRL,C,56.847,29.329,24.264,0.6955,1.7718
3133,1,NavRL,C,59.573,30.201,23.353,0.6842,1.6659
3134,1,NavRL,C,60.857,29.365,22.938,0.6746,1.6398
3135,1,NavRL,C,61.091,30.166,21.354,0.6836,1.6654
3136,1,NavRL,C,61.554,31.447,22.068,0.6978,1.7169
3137,1,NavRL,C,62.429,31.511,19.543,0.7149,1.6665
3138,1,NavRL,C,60.449,29.783,18.887,0.7099,1.5438
3139,1,NavRL,C,58.784,26.466,20.45,0.7177,1.5922
3140,1,NavRL,C,58.777,26.589,22.202,0.7175,1.615
3141,1,NavRL,C,57.723,26.774,21.998,0.7181,1.6045
3142,1,NavRL,C,57.493,26.086,19.178,0.7061,1.5264
3143,1,NavRL,C,55.364,28.786,19.786,0.7163,1.5706
3144,1,NavRL,C,54.868,28.358,18.997,0.6962,1.5893
3145,1,NavRL,C,52.934,25.931,17.768,0.6946,1.6054
3146,1,NavRL,C,51.775,27.067,18.306,0.695,1.6423
3147,1,NavRL,C,55.5,29.693,20.626,0.7016,1.6335
3148,1,NavRL,C,56.218,28.591,23.066,0.6932,1.7186
3149,1,NavRL,C,56.341,28.785,22.064,0.6647,1.6762
3150,1,NavRL,C,56.135,28.411,23.917,0.6592,1.6842
3151,1,NavRL,C,53.557,29.114,24.586,0.6682,1.5927
3152,1,NavRL,C,55.478,26.644,22.773,0.6774,1.5934
3153,1,NavRL,C,57.601,28.199,20.823,0.6814,1.5554
3154,1,NavRL,C,57.932,27.22,21.804,0.6803,1.6438
3155,1,NavRL,C,55.795,28.626,20.816,0.691,1.6875
3156,1,NavRL,C,54.532,29.059,20.09,0.6945,1.7386
3157,1,NavRL,C,55.692,29.49,21.524,0.6858,1.6564
3158,1,NavRL,C,55.709,29.412,21.166,0.6989,1.6698
3159,1,NavRL,C,58.418,30.473,20.698,0.6985,1.7527
3160,1,NavRL,C,61.216,30.39,21.528,0.6845,1.7254
3161,1,NavRL,C,59.711,29.634,21.141,0.6684,1.7719
3162,1,NavRL,C,59.342,27.173,20.967,0.6697,1.7992
3163,1,NavRL,C,60.262,28.871,21.558,0.6643,1.7478
3164,1,NavRL,C,62.031,28.154,21.717,0.682,1.7058
3165,1,NavRL,C,63.486,27.195,22.637,0.6646,1.5993
3166,1,NavRL,C,63.788,26.173,22.582,0.6592,1.6006
3167,1,NavRL,C,62.768,26.947,24.036,0.6572,1.4681
3168,1,NavRL,C,62.29,26.814,22.09,0.6485,1.5192
3169,1,NavRL,C,61.012,25.249,21.921,0.6451,1.6383
3170,1,NavRL,C,61.002,25.328,23.449,0.6314,1.6115
3171,1,NavRL,C,59.975,23.703,24.853,0.6391,1.5695
3172,1,NavRL,C,60.606,22.837,23.666,0.6469,1.5767
3173,1,NavRL,C,60.288,22.944,22.556,0.6533,1.5845
3174,1,NavRL,C,59.747,24.565,22.491,0.6543,1.6704
3175,1,NavRL,C,59.108,25.586,23.339,0.6569,1.6691
3176,1,NavRL,C,59.647,26.621,21.497,0.6731,1.7414
3177,1,NavRL,C,59.403,26.828,20.379,0.6555,1.7387
3178,1,NavRL,C,57.918,26.097,19.212,0.6559,1.7111
3179,1,NavRL,C,59.869,27.086,19.479,0.6622,1.7671
3180,1,NavRL,C,59.728,27.972,21.69,0.6796,1.7663
3181,1,NavRL,C,59.561,30.503,24.026,0.6794,1.686
3182,1,NavRL,C,58.567,28.968,25.944,0.6853,1.6393
3183,1,NavRL,C,57.716,28.292,25.606,0.676,1.6038
3184,1,NavRL,C,57.375,28.106,27.0,0.6648,1.5672
3185,1,NavRL,C,55.708,28.06,25.05,0.6592,1.6399
3186,1,NavRL,C,57.085,28.53,24.843,0.6537,1.6163
3187,1,NavRL,C,57.341,28.95,26.25,0.6391,1.6561
3188,1,NavRL,C,57.734,29.438,25.336,0.6383,1.6379
3189,1,NavRL,C,59.386,30.374,26.541,0.6414,1.6237
3190,1,NavRL,C,58.592,29.619,26.831,0.6584,1.5652
3191,1,NavRL,C,57.884,29.648,24.441,0.6453,1.5572
3192,1,NavRL,C,57.862,28.961,23.732,0.6652,1.601
3193,1,NavRL,C,58.099,27.671,25.375,0.6576,1.6456
3194,1,NavRL,C,58.383,28.347,25.035,0.6754,1.5988
3195,1,NavRL,C,57.84,27.453,24.132,0.6846,1.603
3196,1,NavRL,C,57.878,28.251,23.206,0.6876,1.6899
3197,1,NavRL,C,56.84,28.882,23.003,0.6892,1.6666
3198,1,NavRL,C,58.373,27.78,21.713,0.6728,1.6845
3199,1,NavRL,C,58.367,28.181,23.948,0.6804,1.7079
3200,1,NavRL,C,57.945,27.482,22.579,0.6813,1.6599
3201,1,NavRL,C,56.16,27.603,22.632,0.6606,1.6766
3202,1,NavRL,C,57.496,29.711,22.921,0.6641,1.6182
3203,1,NavRL,C,56.401,29.953,21.523,0.6547,1.6811
3204,1,NavRL,C,53.827,30.286,22.972,0.6679,1.6883
3205,1,NavRL,C,52.932,29.531,23.749,0.659,1.679
3206,1,NavRL,C,54.404,30.221,22.083,0.6714,1.722
3207,1,NavRL,C,55.332,27.383,20.926,0.6676,1.7289
3208,1,NavRL,C,56.277,26.615,20.281,0.6949,1.7552
3209,1,NavRL,C,56.316,28.692,20.474,0.6944,1.8476
3210,1,NavRL,C,57.636,26.8,20.177,0.7043,1.7883
3211,1,NavRL,C,57.44,27.956,21.711,0.692,1.763
3212,1,NavRL,C,54.77,28.49,19.383,0.6797,1.7628
3213,1,NavRL,C,54.967,28.733,20.622,0.674,1.8675
3214,1,NavRL,C,55.449,27.333,20.322,0.6765,1.8595
3215,1,NavRL,C,55.92,27.048,20.061,0.6697,1.808
3216,1,NavRL,C,55.537,26.992,21.026,0.6778,1.7
3217,1,NavRL,C,55.153,27.392,21.66,0.6774,1.7059
3218,1,NavRL,C,57.261,28.339,20.068,0.6838,1.6918
3219,1,NavRL,C,58.869,25.979,22.183,0.6981,1.7518
3220,1,NavRL,C,58.654,27.927,22.986,0.7004,1.7655
3221,1,NavRL,C,57.91,29.555,23.261,0.6878,1.7357
3222,1,NavRL,C,57.202,30.878,21.847,0.7009,1.7562
3223,1,NavRL,C,56.107,30.266,20.547,0.7039,1.7037
3224,1,NavRL,C,55.112,29.596,22.795,0.6848,1.6898
3225,1,NavRL,C,56.931,30.604,24.806,0.7004,1.6812
3226,1,NavRL,C,57.968,30.346,23.531,0.6815,1.702
3227,1,NavRL,C,58.3,30.443,21.614,0.6838,1.7075
3228,1,NavRL,C,56.788,29.524,21.168,0.6839,1.6232
3229,1,NavRL,C,55.267,27.91,19.237,0.6831,1.6618
3230,1,NavRL,C,56.904,28.633,19.846,0.6849,1.6465
3231,1,NavRL,C,57.474,29.569,20.881,0.6861,1.6777
3232,1,NavRL,C,58.8,30.38,19.17,0.6822,1.7572
3233,1,NavRL,C,57.949,29.951,19.039,0.6719,1.76
3234,1,NavRL,C,58.181,28.916,20.518,0.6799,1.7306
3235,1,NavRL,C,58.764,31.13,21.756,0.6858,1.79
3236,1,NavRL,C,58.078,29.97,21.433,0.6782,1.7789
3237,1,NavRL,C,59.046,28.8,21.374,0.6801,1.8131
3238,1,NavRL,C,58.533,28.917,22.596,0.674,1.7985
3239,1,NavRL,C,56.936,30.449,25.234,0.6802,1.7385
3240,1,NavRL,C,56.836,31.629,25.363,0.6793,1.7831
3241,1,NavRL,C,57.296,31.326,26.178,0.68,1.7058
3242,1,NavRL,C,57.168,30.56,25.455,0.6677,1.7283
3243,1,NavRL,C,57.615,31.006,25.258,0.6644,1.743
3244,1,NavRL,C,57.163,29.792,24.552,0.6947,1.6803
3245,1,NavRL,C,57.6,28.579,23.573,0.6889,1.7148
3246,1,NavRL,C,55.706,30.494,22.864,0.7133,1.7718
3247,1,NavRL,C,57.885,29.696,20.693,0.6888,1.741
3248,1,NavRL,C,59.65,27.264,22.307,0.6794,1.8312
3249,1,NavRL,C,62.63,26.969,25.414,0.6914,1.8876
3250,1,NavRL,C,62.746,27.6,25.24,0.7005,1.8068
3251,1,NavRL,C,64.221,26.474,27.271,0.6975,1.7223
3252,1,NavRL,C,62.22,26.963,28.094,0.6878,1.7628
3253,1,NavRL,C,60.749,28.579,28.757,0.6809,1.7332
3254,1,NavRL,C,59.701,27.896,29.281,0.6736,1.6885
3255,1,NavRL,C,60.114,25.483,29.216,0.6816,1.6447
3256,1,NavRL,C,61.96,27.423,27.282,0.6853,1.6293
3257,1,NavRL,C,61.879,27.539,25.168,0.6764,1.7316
3258,1,NavRL,C,60.046,26.461,25.62,0.6608,1.7286
3259,1,NavRL,C,61.831,28.876,25.097,0.6642,1.7835
3260,1,NavRL,C,63.314,28.938,23.823,0.6578,1.849
3261,1,NavRL,C,61.851,28.895,22.292,0.6593,1.8551
3262,1,NavRL,C,60.194,27.696,22.575,0.6605,1.8604
3263,1,NavRL,C,59.249,27.879,22.71,0.6711,1.8472
3264,1,NavRL,C,58.049,29.148,22.396,0.6626,1.8618
3265,1,NavRL,C,58.128,29.565,22.295,0.6604,1.9227
3266,1,NavRL,C,57.765,29.847,22.631,0.6714,1.8757
3267,1,NavRL,C,56.447,28.52,21.232,0.6846,1.9155
3268,1,NavRL,C,57.633,26.861,19.835,0.6759,1.8534
3269,1,NavRL,C,61.335,26.698,20.537,0.7002,1.8151
3270,1,NavRL,C,60.623,26.727,21.768,0.7155,1.7039
3271,1,NavRL,C,58.64,27.193,20.708,0.7007,1.6693
3272,1,NavRL,C,57.596,25.694,21.734,0.6944,1.6095
3273,1,NavRL,C,59.923,27.256,23.411,0.6957,1.6684
3274,1,NavRL,C,59.634,25.545,23.978,0.6916,1.6667
3275,1,NavRL,C,59.195,25.826,24.3,0.7069,1.7226
3276,1,NavRL,C,59.071,26.742,21.917,0.7014,1.6985
3277,1,NavRL,C,60.941,27.483,21.005,0.6743,1.8034
3278,1,NavRL,C,61.2,27.782,21.871,0.6684,1.8705
3279,1,NavRL,C,59.066,26.818,22.158,0.6704,1.7737
3280,1,NavRL,C,56.1,27.292,21.208,0.6729,1.747
3281,1,NavRL,C,58.486,27.176,23.079,0.6944,1.7607
3282,1,NavRL,C,58.434,25.397,22.258,0.7006,1.6662
3283,1,NavRL,C,58.697,25.689,20.972,0.7135,1.69
3284,1,NavRL,C,59.346,24.721,20.984,0.7025,1.7022
3285,1,NavRL,C,58.281,25.062,21.086,0.7034,1.7743
3286,1,NavRL,C,56.784,26.817,20.501,0.6917,1.7454
3287,1,NavRL,C,57.558,25.927,21.027,0.6971,1.7877
3288,1,NavRL,C,57.125,25.507,19.849,0.6992,1.8329
3289,1,NavRL,C,57.052,25.984,21.02,0.7187,1.8163
3290,1,NavRL,C,59.618,26.766,22.169,0.7012,1.7973
3291,1,NavRL,C,59.771,25.911,22.047,0.6899,1.8132
3292,1,NavRL,C,59.811,26.178,21.107,0.6962,1.8559
3293,1,NavRL,C,57.073,26.473,21.249,0.693,1.8445
3294,1,NavRL,C,53.645,26.128,21.395,0.683,1.8239
3295,1,NavRL,C,54.481,27.256,23.294,0.6824,1.8407
3296,1,NavRL,C,57.841,28.223,24.132,0.6926,1.8886
3297,1,NavRL,C,58.396,30.037,23.718,0.6948,1.9025
3298,1,NavRL,C,57.029,29.885,25.418,0.6948,1.8562
3299,1,NavRL,C,59.197,28.416,25.529,0.6937,1.8546
3300,1,NavRL,C,59.477,29.032,24.6,0.7046,1.8724
3301,1,NavRL,C,58.613,28.751,24.209,0.702,1.8597
3302,1,NavRL,C,60.143,27.036,24.386,0.6876,1.7847
3303,1,NavRL,C,62.482,26.78,24.286,0.6762,1.7993
3304,1,NavRL,C,60.683,27.227,25.165,0.6646,1.8039
3305,1,NavRL,C,58.286,26.409,26.747,0.6649,1.7611
3306,1,NavRL,C,57.192,25.866,27.218,0.6766,1.7159
3307,1,NavRL,C,57.181,28.996,26.302,0.6707,1.7095
3308,1,NavRL,C,55.397,32.736,26.678,0.7021,1.7836
3309,1,NavRL,C,53.158,32.46,25.85,0.6894,1.8142
3310,1,NavRL,C,53.991,31.941,24.732,0.694,1.7903
3311,1,NavRL,C,54.227,30.55,23.564,0.6893,1.7505
3312,1,NavRL,C,53.152,31.296,23.311,0.6855,1.7447
3313,1,NavRL,C,54.636,29.135,22.777,0.6726,1.7202
3314,1,NavRL,C,57.402,29.886,23.279,0.6786,1.635
3315,1,NavRL,C,60.077,28.106,25.053,0.6626,1.6889
3316,1,NavRL,C,60.737,29.01,23.598,0.6676,1.7139
3317,1,NavRL,C,60.936,27.591,22.969,0.6679,1.7416
3318,1,NavRL,C,61.218,27.765,23.074,0.6611,1.6711
3319,1,NavRL,C,59.791,30.199,23.099,0.6514,1.5805
3320,1,NavRL,C,59.815,30.545,22.743,0.6559,1.5719
3321,1,NavRL,C,60.332,29.349,21.598,0.6622,1.6019
3322,1,NavRL,C,59.86,29.015,21.147,0.6578,1.5761
3323,1,NavRL,C,61.667,28.548,21.444,0.6438,1.6182
3324,1,NavRL,C,60.24,31.903,22.357,0.6596,1.6629
3325,1,NavRL,C,61.096,32.155,21.775,0.6642,1.741
3326,1,NavRL,C,61.942,32.813,22.841,0.6607,1.7671
3327,1,NavRL,C,63.343,30.834,22.309,0.6561,1.7563
3328,1,NavRL,C,62.495,30.04,22.653,0.6868,1.6541
3329,1,NavRL,C,63.584,30.005,23.092,0.6994,1.667
3330,1,NavRL,C,61.092,27.412,22.791,0.6845,1.6568
3331,1,NavRL,C,62.219,28.417,24.143,0.6822,1.6892
3332,1,NavRL,C,58.824,26.897,23.352,0.677,1.715
3333,1,NavRL,C,59.055,26.252,22.204,0.6753,1.6795
3334,1,NavRL,C,58.114,27.897,21.614,0.68,1.602
3335,1,NavRL,C,57.766,29.815,18.609,0.6865,1.6133
3336,1,NavRL,C,56.238,31.141,17.64,0.6885,1.6301
3337,1,NavRL,C,58.012,30.585,18.784,0.7014,1.5516
3338,1,NavRL,C,60.187,31.329,20.7,0.6992,1.6295
3339,1,NavRL,C,61.492,30.941,21.408,0.6855,1.6539
3340,1,NavRL,C,59.914,30.074,20.325,0.6953,1.6978
3341,1,NavRL,C,60.668,29.175,21.527,0.7006,1.7158
3342,1,NavRL,C,61.963,29.107,21.103,0.6925,1.6986
3343,1,NavRL,C,62.446,30.375,20.084,0.6892,1.5997
3344,1,NavRL,C,62.006,31.489,18.848,0.701,1.6881
3345,1,NavRL,C,63.885,30.936,18.839,0.7058,1.6081
3346,1,NavRL,C,65.176,32.397,20.345,0.706,1.6711
3347,1,NavRL,C,64.327,31.707,21.075,0.7063,1.6818
3348,1,NavRL,C,62.994,31.947,21.955,0.6966,1.6254
3349,1,NavRL,C,63.176,30.545,21.663,0.7028,1.6297
3350,1,NavRL,C,61.837,30.964,22.137,0.6905,1.6163
3351,1,NavRL,C,63.396,31.179,22.961,0.6829,1.529
3352,1,NavRL,C,62.151,30.466,23.145,0.6853,1.6171
3353,1,NavRL,C,61.226,31.756,23.834,0.7014,1.7164
3354,1,NavRL,C,60.103,31.712,23.852,0.7092,1.729
3355,1,NavRL,C,61.45,31.797,24.726,0.7017,1.7116
3356,1,NavRL,C,60.625,31.976,22.691,0.686,1.6437
3357,1,NavRL,C,60.843,31.778,23.862,0.6879,1.6063
3358,1,NavRL,C,64.306,33.636,21.801,0.698,1.5553
3359,1,NavRL,C,64.417,32.48,22.641,0.691,1.6503
3360,1,NavRL,C,67.575,32.454,22.156,0.6921,1.7089
3361,1,NavRL,C,67.234,30.639,22.507,0.7025,1.6153
3362,1,NavRL,C,66.063,30.943,21.21,0.7036,1.6012
3363,1,NavRL,C,65.689,31.529,18.672,0.6986,1.5336
3364,1,NavRL,C,63.529,30.907,18.57,0.688,1.5637
3365,1,NavRL,C,62.851,31.965,18.723,0.6859,1.6284
3366,1,NavRL,C,62.682,30.506,18.182,0.6689,1.6481
3367,1,NavRL,C,62.217,29.576,17.509,0.6728,1.6512
3368,1,NavRL,C,62.89,29.455,17.595,0.6715,1.7818
3369,1,NavRL,C,62.56,26.732,20.115,0.699,1.7343
3370,1,NavRL,C,61.412,26.179,21.482,0.6905,1.8016
3371,1,NavRL,C,61.514,25.792,24.083,0.6825,1.8271
3372,1,NavRL,C,59.765,24.299,24.475,0.6869,1.7735
3373,1,NavRL,C,62.974,23.894,23.82,0.6792,1.7209
3374,1,NavRL,C,61.703,24.529,23.759,0.668,1.7822
3375,1,NavRL,C,61.325,24.465,22.953,0.6639,1.8571
3376,1,NavRL,C,59.879,25.319,22.188,0.6685,1.7452
3377,1,NavRL,C,59.3,27.106,23.011,0.6741,1.8214
