episode,seed,method,scenario,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
2253,4,PPO,C,33.062,40.477,32.397,0.4949,3.0262
2254,4,PPO,C,33.888,39.386,32.208,0.4854,3.0995
2255,4,PPO,C,34.976,39.824,31.289,0.4882,3.0579
2256,4,PPO,C,32.352,40.427,33.6,0.4804,3.0551
2257,4,PPO,C,33.492,40.851,33.271,0.4729,2.9912
2258,4,PPO,C,34.343,40.957,34.731,0.4719,3.0025
2259,4,PPO,C,33.316,40.906,35.041,0.4717,2.967
2260,4,PPO,C,36.984,40.872,35.571,0.4776,2.9326
2261,4,PPO,C,37.016,42.575,36.204,0.4744,2.84
2262,4,PPO,C,35.828,40.318,36.591,0.4864,2.8268
2263,4,PPO,C,35.089,40.961,35.558,0.4916,2.8423
2264,4,PPO,C,32.552,41.549,34.924,0.4836,2.8932
2265,4,PPO,C,30.524,40.333,33.729,0.4658,2.9416
2266,4,PPO,C,29.702,40.589,33.69,0.4702,2.9847
2267,4,PPO,C,29.227,41.561,34.519,0.4844,2.9499
2268,4,PPO,C,30.551,41.702,34.343,0.4857,2.9372
2269,4,PPO,C,32.12,42.469,35.461,0.4887,2.8527
2270,4,PPO,C,30.672,41.276,34.478,0.4841,2.9198
2271,4,PPO,C,31.988,44.187,31.906,0.4827,2.9487
2272,4,PPO,C,33.279,45.378,33.756,0.4809,3.0039
2273,4,PPO,C,36.036,45.909,34.294,0.4708,3.0159
2274,4,PPO,C,38.534,45.289,33.489,0.4546,3.1229
2275,4,PPO,C,38.605,46.073,33.409,0.4517,3.1012
2276,4,PPO,C,37.12,47.741,32.749,0.4431,3.1337
2277,4,PPO,C,35.712,47.189,32.535,0.4265,3.154
2278,4,PPO,C,38.991,46.996,33.51,0.4342,3.0143
2279,4,PPO,C,38.482,45.629,34.686,0.4185,3.0333
2280,4,PPO,C,37.892,45.56,34.566,0.4252,3.062
2281,4,PPO,C,36.6,46.515,33.84,0.4397,3.135
2282,4,PPO,C,36.528,45.621,34.829,0.4255,3.0464
2283,4,PPO,C,35.343,45.075,35.348,0.4222,3.0538
2284,4,PPO,C,35.871,44.984,35.354,0.4247,2.9882
2285,4,PPO,C,36.031,45.548,36.74,0.4234,3.1344
2286,4,PPO,C,34.603,46.906,36.433,0.442,3.1952
2287,4,PPO,C,34.326,46.05,36.122,0.4343,3.1725
2288,4,PPO,C,34.595,46.07,36.481,0.4276,3.1353
2289,4,PPO,C,34.677,45.347,36.003,0.455,3.0995
2290,4,PPO,C,35.325,44.989,34.435,0.4481,3.0083
2291,4,PPO,C,34.607,44.916,34.059,0.459,2.987
2292,4,PPO,C,34.037,43.366,34.244,0.4719,2.9497
2293,4,PPO,C,33.302,42.595,35.483,0.4735,2.9518
2294,4,PPO,C,33.328,43.53,35.797,0.461,2.9778
2295,4,PPO,C,34.046,44.729,34.536,0.4422,3.0099
2296,4,PPO,C,33.705,41.797,35.606,0.4462,3.0317
2297,4,PPO,C,33.61,41.831,36.194,0.4551,3.0311
2298,4,PPO,C,33.427,42.417,36.131,0.4561,3.0252
2299,4,PPO,C,33.914,41.106,34.959,0.4426,3.0216
2300,4,PPO,C,37.339,41.549,35.567,0.4436,3.0554
2301,4,PPO,C,38.655,42.508,34.703,0.4377,3.028
2302,4,PPO,C,38.689,41.133,33.203,0.4502,3.0846
2303,4,PPO,C,36.483,39.955,32.144,0.4465,3.0998
2304,4,PPO,C,36.377,41.583,33.629,0.4267,3.0992
2305,4,PPO,C,37.214,40.733,34.102,0.4135,3.0494
2306,4,PPO,C,36.245,42.364,33.314,0.4421,3.0316
2307,4,PPO,C,35.288,43.527,32.365,0.4382,3.0433
2308,4,PPO,C,31.763,44.345,33.899,0.4253,3.1166
2309,4,PPO,C,30.622,44.598,32.991,0.4356,3.1933
2310,4,PPO,C,30.745,44.045,31.427,0.4321,3.132
2311,4,PPO,C,31.897,43.537,31.238,0.4144,3.0633
2312,4,PPO,C,31.188,41.498,32.494,0.4152,2.9785
2313,4,PPO,C,35.827,40.884,33.768,0.4246,2.8793
2314,4,PPO,C,34.666,41.913,33.937,0.4093,2.8076
2315,4,PPO,C,33.764,43.038,34.306,0.4258,2.7286
2316,4,PPO,C,34.257,44.55,31.768,0.4236,2.7683
2317,4,PPO,C,35.444,45.258,32.107,0.432,2.8232
2318,4,PPO,C,33.622,45.016,33.356,0.4417,2.8333
2319,4,PPO,C,34.177,42.32,32.758,0.4318,2.8072
2320,4,PPO,C,32.524,41.623,33.383,0.4332,2.945
2321,4,PPO,C,34.451,40.657,34.71,0.4335,2.9274
2322,4,PPO,C,35.157,39.0,34.007,0.4317,2.8903
2323,4,PPO,C,37.169,39.653,32.576,0.4442,2.9059
2324,4,PPO,C,37.471,40.13,32.807,0.4485,2.9096
2325,4,PPO,C,35.662,40.295,33.178,0.4537,2.9896
2326,4,PPO,C,34.324,39.455,32.995,0.4561,2.9541
2327,4,PPO,C,34.402,39.758,33.579,0.4575,2.9
2328,4,PPO,C,34.585,39.308,33.153,0.4612,2.8572
2329,4,PPO,C,34.34,41.275,32.703,0.4587,2.9532
2330,4,PPO,C,34.497,43.686,33.47,0.4493,2.84
2331,4,PPO,C,35.112,43.768,33.828,0.4412,2.9195
2332,4,PPO,C,35.996,44.954,35.904,0.4448,2.9166
2333,4,PPO,C,36.674,46.14,37.033,0.4627,2.8956
2334,4,PPO,C,36.883,45.019,35.879,0.4536,2.8903
2335,4,PPO,C,36.012,43.439,34.632,0.4581,2.9422
2336,4,PPO,C,36.954,43.954,33.857,0.4519,2.9572
2337,4,PPO,C,38.531,43.862,31.708,0.4446,3.0411
2338,4,PPO,C,37.541,44.611,34.004,0.4426,2.9733
2339,4,PPO,C,37.204,46.333,34.114,0.4432,2.9567
2340,4,PPO,C,36.49,45.391,35.608,0.4515,2.9728
2341,4,PPO,C,37.318,44.478,32.092,0.4462,2.9926
2342,4,PPO,C,36.657,44.223,33.025,0.4659,3.0358
2343,4,PPO,C,37.355,43.53,33.295,0.4762,2.9623
2344,4,PPO,C,35.807,43.446,32.393,0.4726,2.9962
2345,4,PPO,C,35.909,43.111,30.618,0.4768,2.9689
2346,4,PPO,C,36.124,42.26,30.123,0.4678,2.9987
2347,4,PPO,C,36.965,41.928,30.784,0.4779,2.9914
2348,4,PPO,C,38.593,40.437,29.927,0.4671,3.0601
2349,4,PPO,C,39.062,41.047,30.778,0.4818,3.05
2350,4,PPO,C,38.972,39.686,32.638,0.476,3.0432
2351,4,PPO,C,39.879,38.423,33.527,0.4778,3.0541
2352,4,PPO,C,38.497,38.518,33.106,0.4706,3.0711
2353,4,PPO,C,38.374,40.102,34.648,0.4755,3.0392
2354,4,PPO,C,34.858,40.097,33.155,0.4818,3.0562
2355,4,PPO,C,36.279,42.161,31.658,0.4866,3.0017
2356,4,PPO,C,33.342,39.969,31.786,0.4768,3.0409
2357,4,PPO,C,35.149,42.9,30.701,0.4805,3.0165
2358,4,PPO,C,37.735,41.881,33.062,0.4854,2.9538
2359,4,PPO,C,38.039,40.857,31.161,0.4807,2.8892
2360,4,PPO,C,36.448,41.414,31.438,0.4751,2.8988
2361,4,PPO,C,36.503,41.937,33.22,0.4663,2.9905
2362,4,PPO,C,36.072,42.389,31.523,0.4774,3.0124
2363,4,PPO,C,36.181,43.076,31.792,0.4772,3.0708
2364,4,PPO,C,35.135,42.674,32.34,0.4772,3.0076
2365,4,PPO,C,33.243,43.566,33.208,0.4871,3.0643
2366,4,PPO,C,34.747,41.976,33.985,0.499,3.0883
2367,4,PPO,C,36.038,44.455,33.667,0.5027,2.962
2368,4,PPO,C,34.53,43.938,34.827,0.4962,2.9068
2369,4,PPO,C,35.13,45.29,34.598,0.4913,2.9329
2370,4,PPO,C,34.457,44.446,34.19,0.4902,2.9195
2371,4,PPO,C,33.879,44.701,33.479,0.4745,2.9353
2372,4,PPO,C,34.921,43.976,34.188,0.48,3.0207
2373,4,PPO,C,34.03,43.727,32.953,0.4853,2.9985
2374,4,PPO,C,30.483,43.48,32.125,0.4948,2.9244
2375,4,PPO,C,31.933,42.904,33.122,0.4918,2.8679
2376,4,PPO,C,31.563,41.316,33.428,0.4989,2.8884
2377,4,PPO,C,33.241,41.318,32.261,0.4849,2.9901
2378,4,PPO,C,34.716,43.435,33.771,0.4771,2.9057
2379,4,PPO,C,34.517,42.166,36.003,0.4729,2.9836
2380,4,PPO,C,34.043,42.574,34.458,0.466,3.0731
2381,4,PPO,C,35.851,39.442,35.123,0.4658,3.0705
2382,4,PPO,C,34.619,38.813,34.987,0.4338,3.1047
2383,4,PPO,C,35.426,38.424,34.191,0.4315,2.9353
2384,4,PPO,C,35.287,41.657,33.028,0.4588,2.908
2385,4,PPO,C,32.369,39.282,33.191,0.4576,2.9451
2386,4,PPO,C,32.125,40.667,33.614,0.4493,2.97
2387,4,PPO,C,34.181,39.378,34.694,0.4642,3.013
2388,4,PPO,C,33.321,39.733,33.349,0.4676,3.0074
2389,4,PPO,C,33.299,39.978,33.211,0.4649,3.0361
2390,4,PPO,C,34.431,40.586,35.567,0.4844,2.9408
2391,4,PPO,C,35.759,41.512,36.289,0.4883,2.9618
2392,4,PPO,C,35.367,40.631,34.815,0.4834,2.9568
2393,4,PPO,C,32.781,39.473,34.353,0.4955,2.8905
2394,4,PPO,C,33.109,36.465,36.287,0.4846,2.789
2395,4,PPO,C,32.119,35.334,36.003,0.4761,2.8627
2396,4,PPO,C,32.026,37.918,36.172,0.4815,2.8689
2397,4,PPO,C,31.18,38.55,35.284,0.4724,2.9024
2398,4,PPO,C,31.812,37.294,35.865,0.4762,2.9032
2399,4,PPO,C,33.539,38.076,37.154,0.4877,3.0165
2400,4,PPO,C,35.725,38.901,36.418,0.5025,3.0255
2401,4,PPO,C,35.341,40.032,34.836,0.5108,3.0199
2402,4,PPO,C,34.106,37.656,33.775,0.4917,3.1173
2403,4,PPO,C,32.575,38.171,32.855,0.4849,3.128
2404,4,PPO,C,34.276,39.592,31.634,0.4682,3.1251
2405,4,PPO,C,33.653,40.502,31.384,0.4473,3.1119
2406,4,PPO,C,33.89,41.116,31.394,0.4412,3.1086
2407,4,PPO,C,35.21,41.185,34.576,0.4643,3.1204
2408,4,PPO,C,37.378,40.59,35.087,0.4521,3.0268
2409,4,PPO,C,35.778,42.637,34.692,0.4536,3.0432
2410,4,PPO,C,34.658,41.753,34.266,0.4564,2.9574
2411,4,PPO,C,34.468,40.621,36.91,0.4604,2.9164
2412,4,PPO,C,34.005,41.604,34.795,0.4784,2.9735
2413,4,PPO,C,32.456,43.449,34.407,0.4718,3.0248
2414,4,PPO,C,33.108,42.266,32.539,0.448,2.9834
2415,4,PPO,C,31.963,41.464,31.101,0.453,2.9747
2416,4,PPO,C,32.127,39.14,31.482,0.4356,2.9186
2417,4,PPO,C,33.022,39.323,33.612,0.4349,2.8693
2418,4,PPO,C,34.547,38.091,35.468,0.454,2.9521
2419,4,PPO,C,34.291,39.449,33.845,0.454,2.9891
2420,4,PPO,C,34.416,39.695,32.958,0.4561,3.0667
2421,4,PPO,C,32.075,40.607,32.307,0.465,3.0711
2422,4,PPO,C,32.815,39.872,33.573,0.4642,3.0601
2423,4,PPO,C,34.766,41.478,33.437,0.4753,2.9927
2424,4,PPO,C,35.193,40.284,33.713,0.4779,2.9754
2425,4,PPO,C,35.112,40.315,33.192,0.4808,2.9848
2426,4,PPO,C,35.703,40.117,34.325,0.4948,2.9412
2427,4,PPO,C,34.33,42.571,36.214,0.5057,2.9146
2428,4,PPO,C,36.17,40.353,35.622,0.4934,2.9232
2429,4,PPO,C,36.322,40.419,35.911,0.49,2.8317
2430,4,PPO,C,34.845,41.743,35.057,0.4948,2.7795
2431,4,PPO,C,35.903,40.76,33.507,0.5005,2.7723
2432,4,PPO,C,38.749,40.306,34.001,0.5006,2.6716
2433,4,PPO,C,39.086,40.903,33.385,0.4771,2.7715
2434,4,PPO,C,37.78,42.66,34.583,0.4749,2.7867
2435,4,PPO,C,36.117,43.332,35.433,0.4752,2.8306
2436,4,PPO,C,36.346,43.193,37.154,0.4579,2.8677
2437,4,PPO,C,37.441,42.776,36.81,0.4463,2.7165
2438,4,PPO,C,37.49,43.524,34.297,0.4513,2.7182
2439,4,PPO,C,37.361,42.976,34.796,0.4523,2.7113
2440,4,PPO,C,36.826,42.172,34.37,0.4601,2.8128
2441,4,PPO,C,36.963,40.736,32.994,0.4604,2.8011
2442,4,PPO,C,36.376,44.231,33.097,0.4757,2.7613
2443,4,PPO,C,37.612,42.346,34.108,0.4622,2.8233
2444,4,PPO,C,36.194,41.955,34.611,0.4642,2.8512
2445,4,PPO,C,36.031,40.327,33.488,0.452,2.8281
2446,4,PPO,C,33.921,41.774,31.889,0.4476,2.836
2447,4,PPO,C,34.674,41.496,31.869,0.4452,2.8467
2448,4,PPO,C,34.508,42.765,32.23,0.4564,2.8849
2449,4,PPO,C,32.66,41.164,32.744,0.465,2.9256
2450,4,PPO,C,34.524,43.022,31.691,0.4654,3.0358
2451,4,PPO,C,33.345,43.905,32.606,0.4794,2.9782
2452,4,PPO,C,33.195,43.227,34.099,0.4554,3.0368
2453,4,PPO,C,34.937,43.479,32.457,0.4728,3.0724
2454,4,PPO,C,34.071,42.022,34.858,0.4877,3.1605
2455,4,PPO,C,35.434,42.594,32.105,0.5032,3.1736
2456,4,PPO,C,34.864,40.906,33.234,0.49,3.2115
2457,4,PPO,C,36.226,40.134,33.358,0.4831,3.0758
2458,4,PPO,C,38.156,39.176,35.128,0.4798,3.0849
2459,4,PPO,C,40.194,40.106,35.522,0.483,3.0498
2460,4,PPO,C,38.619,39.421,34.935,0.4796,3.0608
2461,4,PPO,C,37.724,41.22,33.773,0.4876,3.0184
2462,4,PPO,C,37.863,39.298,33.248,0.4709,3.0264
2463,4,PPO,C,35.392,40.14,34.213,0.482,2.9986
2464,4,PPO,C,39.094,40.279,35.023,0.4963,2.9781
2465,4,PPO,C,37.93,38.78,34.278,0.4812,2.9194
2466,4,PPO,C,38.332,40.005,34.902,0.4779,2.8582
2467,4,PPO,C,38.326,40.171,33.998,0.4583,2.8749
2468,4,PPO,C,37.79,40.629,33.767,0.4659,2.9262
2469,4,PPO,C,37.91,40.661,32.693,0.479,3.0389
2470,4,PPO,C,35.936,39.359,34.371,0.4683,3.0417
2471,4,PPO,C,37.315,39.2,33.424,0.4605,2.9843
2472,4,PPO,C,37.751,39.87,32.839,0.4666,2.9323
2473,4,PPO,C,36.717,39.849,34.933,0.4736,2.9228
2474,4,PPO,C,34.647,39.501,34.382,0.4639,2.9517
2475,4,PPO,C,36.045,38.859,34.043,0.4503,2.9122
2476,4,PPO,C,36.051,39.974,35.04,0.4756,2.8824
2477,4,PPO,C,38.801,41.446,34.57,0.4762,2.9283
2478,4,PPO,C,39.599,40.482,35.311,0.491,2.936
2479,4,PPO,C,39.953,39.928,34.205,0.4929,2.894
2480,4,PPO,C,40.305,40.315,34.488,0.5,2.9697
2481,4,PPO,C,38.548,38.89,35.55,0.512,3.0007
2482,4,PPO,C,36.671,38.395,35.668,0.512,3.0556
2483,4,PPO,C,36.558,40.891,35.575,0.4949,3.0354
2484,4,PPO,C,38.894,39.148,35.053,0.4929,3.0173
2485,4,PPO,C,40.418,41.295,34.73,0.4842,3.0518
2486,4,PPO,C,40.179,41.609,33.847,0.482,2.9485
2487,4,PPO,C,38.201,42.457,34.11,0.4678,2.9499
2488,4,PPO,C,39.023,41.252,34.758,0.4529,2.9655
2489,4,PPO,C,40.177,40.925,34.727,0.4525,3.0067
2490,4,PPO,C,38.509,41.206,35.461,0.4494,2.9879
2491,4,PPO,C,38.08,43.31,34.098,0.4521,3.0246
2492,4,PPO,C,37.462,42.256,34.419,0.4613,3.0682
2493,4,PPO,C,36.517,42.859,34.025,0.4613,3.0056
2494,4,PPO,C,36.461,39.967,33.6,0.4538,3.0111
2495,4,PPO,C,34.709,38.622,32.148,0.4357,2.9946
2496,4,PPO,C,33.347,39.007,32.908,0.4346,3.0183
2497,4,PPO,C,34.571,39.75,32.566,0.4462,3.0423
2498,4,PPO,C,35.541,38.034,34.564,0.4526,3.0473
2499,4,PPO,C,35.875,37.682,34.357,0.4478,3.0464
2500,4,PPO,C,35.902,37.707,34.423,0.4363,2.9692
2501,4,PPO,C,37.235,39.446,35.028,0.4473,2.98
2502,4,PPO,C,38.31,39.467,34.751,0.4427,3.0369
2503,4,PPO,C,35.972,40.119,35.317,0.4471,3.0209
2504,4,PPO,C,35.472,39.42,34.884,0.4438,2.9744
2505,4,PPO,C,35.766,38.11,33.757,0.4452,3.0752
2506,4,PPO,C,35.594,38.528,31.347,0.4663,3.0286
2507,4,PPO,C,34.109,38.309,32.927,0.4842,3.0361
2508,4,PPO,C,36.359,37.425,33.907,0.5022,3.0542
2509,4,PPO,C,36.227,37.844,33.891,0.5028,3.0102
2510,4,PPO,C,34.352,36.874,33.958,0.5008,2.9269
2511,4,PPO,C,36.77,39.594,35.69,0.4918,2.9477
2512,4,PPO,C,35.667,40.663,35.539,0.4899,2.9623
2513,4,PPO,C,36.94,39.885,35.607,0.4912,2.8404
2514,4,PPO,C,35.619,40.267,35.49,0.4947,2.7937
2515,4,PPO,C,34.861,40.601,34.188,0.504,2.9148
2516,4,PPO,C,33.897,42.683,35.382,0.4986,2.8596
2517,4,PPO,C,33.371,42.519,37.992,0.4929,2.8517
2518,4,PPO,C,34.662,41.39,39.2,0.4921,2.783
2519,4,PPO,C,34.389,43.266,40.272,0.4962,2.7506
2520,4,PPO,C,35.0,43.022,38.779,0.489,2.7684
2521,4,PPO,C,34.204,41.842,39.327,0.4895,2.8104
2522,4,PPO,C,33.832,41.312,38.851,0.4864,2.8843
2523,4,PPO,C,35.214,41.489,38.303,0.4812,2.9038
2524,4,PPO,C,37.735,42.508,38.198,0.4739,2.9357
2525,4,PPO,C,40.83,41.564,36.885,0.4798,3.0015
2526,4,PPO,C,41.206,42.007,36.763,0.4896,2.9971
2527,4,PPO,C,40.433,40.132,37.154,0.5009,3.0294
2528,4,PPO,C,37.7,41.333,36.671,0.4956,2.9551
2529,4,PPO,C,37.32,40.95,40.35,0.5041,2.9579
2530,4,PPO,C,37.918,40.317,40.829,0.494,2.9465
2531,4,PPO,C,37.185,41.027,40.166,0.5005,2.9113
2532,4,PPO,C,35.216,40.636,39.009,0.4821,2.8924
2533,4,PPO,C,34.186,43.627,39.473,0.483,2.8345
2534,4,PPO,C,35.792,41.823,39.301,0.4835,2.8138
2535,4,PPO,C,36.366,41.174,39.01,0.4846,2.8229
2536,4,PPO,C,34.727,42.828,37.99,0.4721,2.8337
2537,4,PPO,C,35.275,41.917,36.623,0.4589,2.9276
2538,4,PPO,C,35.879,42.34,34.794,0.4448,2.9
2539,4,PPO,C,34.691,42.029,33.071,0.4368,2.9656
2540,4,PPO,C,34.827,40.411,32.69,0.4394,2.9677
2541,4,PPO,C,34.174,41.42,34.35,0.4301,3.0352
2542,4,PPO,C,33.882,40.143,34.213,0.431,2.9491
2543,4,PPO,C,32.704,40.001,34.14,0.4317,2.944
2544,4,PPO,C,32.445,40.479,33.109,0.4318,3.0248
2545,4,PPO,C,31.843,40.851,33.04,0.434,3.0727
2546,4,PPO,C,31.737,42.59,33.797,0.4458,3.0697
2547,4,PPO,C,31.587,41.509,32.613,0.4485,3.0056
2548,4,PPO,C,35.874,39.535,33.347,0.4508,3.1078
2549,4,PPO,C,39.288,39.591,34.247,0.4595,3.1473
2550,4,PPO,C,37.9,39.721,32.782,0.4554,3.1267
2551,4,PPO,C,35.435,41.529,33.698,0.4592,3.0878
2552,4,PPO,C,36.659,42.09,35.737,0.4771,3.0589
2553,4,PPO,C,35.361,43.103,34.881,0.4678,3.0334
2554,4,PPO,C,35.275,42.445,33.086,0.4832,2.9521
2555,4,PPO,C,36.084,43.127,34.787,0.4714,2.9668
2556,4,PPO,C,36.757,40.994,34.089,0.4912,2.8583
2557,4,PPO,C,36.033,40.75,32.788,0.5047,2.8517
2558,4,PPO,C,35.792,39.987,34.796,0.5043,2.7832
2559,4,PPO,C,37.725,39.197,34.532,0.5007,2.6489
2560,4,PPO,C,39.304,37.676,34.831,0.5036,2.734
2561,4,PPO,C,39.422,38.397,34.297,0.4921,2.7642
2562,4,PPO,C,39.202,39.292,32.735,0.4883,2.772
2563,4,PPO,C,38.506,40.537,33.313,0.4817,2.8542
2564,4,PPO,C,39.162,39.432,34.298,0.4967,2.8789
2565,4,PPO,C,37.781,40.524,34.316,0.4883,2.7668
2566,4,PPO,C,39.132,41.322,32.209,0.4898,2.7562
2567,4,PPO,C,37.583,40.423,34.718,0.5005,2.8458
2568,4,PPO,C,36.272,41.292,32.8,0.509,2.9233
2569,4,PPO,C,35.772,38.342,32.216,0.502,2.8937
2570,4,PPO,C,37.021,38.449,32.96,0.4891,2.8811
2571,4,PPO,C,38.381,40.429,33.027,0.4944,2.9232
2572,4,PPO,C,37.117,38.449,33.807,0.5018,2.9147
2573,4,PPO,C,38.355,39.374,31.816,0.4972,2.8329
2574,4,PPO,C,39.304,39.938,31.871,0.4959,2.7931
2575,4,PPO,C,40.65,38.831,31.95,0.4954,2.6941
2576,4,PPO,C,38.38,40.076,32.526,0.4953,2.8178
2577,4,PPO,C,39.232,42.438,35.379,0.5015,2.8047
2578,4,PPO,C,39.636,42.792,35.015,0.508,2.8138
2579,4,PPO,C,39.143,43.916,34.891,0.4864,2.7065
2580,4,PPO,C,38.033,43.928,34.486,0.5056,2.7773
2581,4,PPO,C,39.593,43.111,35.32,0.4862,2.7779
2582,4,PPO,C,39.136,41.368,36.911,0.4941,2.7988
2583,4,PPO,C,38.683,41.487,36.202,0.4986,2.817
2584,4,PPO,C,36.016,41.237,37.801,0.5095,2.7613
2585,4,PPO,C,36.276,41.059,37.136,0.4902,2.8423
2586,4,PPO,C,33.175,41.413,35.2,0.4946,2.7852
2587,4,PPO,C,37.347,41.216,39.153,0.485,2.7783
2588,4,PPO,C,35.778,43.115,37.634,0.4809,2.8188
2589,4,PPO,C,36.735,42.019,35.616,0.4765,2.8129
2590,4,PPO,C,34.192,43.095,35.178,0.4646,2.7676
2591,4,PPO,C,33.832,42.711,37.236,0.4877,2.8089
2592,4,PPO,C,33.883,42.059,37.587,0.4741,2.905
2593,4,PPO,C,36.807,43.005,37.905,0.4737,2.8687
2594,4,PPO,C,36.637,41.316,39.316,0.4856,2.8622
2595,4,PPO,C,36.01,43.535,40.553,0.4898,2.8396
2596,4,PPO,C,35.519,42.373,41.877,0.4905,2.7436
2597,4,PPO,C,34.198,43.265,39.445,0.4882,2.8675
2598,4,PPO,C,34.152,43.641,39.686,0.5042,2.8884
2599,4,PPO,C,34.191,42.533,39.099,0.4943,2.9279
2600,4,PPO,C,33.477,41.097,40.216,0.5071,2.866
2601,4,PPO,C,34.005,42.059,39.631,0.5114,2.8602
2602,4,PPO,C,33.664,41.774,38.419,0.501,2.9312
2603,4,PPO,C,37.004,39.675,38.289,0.4967,2.9367
2604,4,PPO,C,36.709,41.295,35.921,0.488,2.9236
2605,4,PPO,C,35.29,42.269,36.996,0.486,2.9837
2606,4,PPO,C,36.592,41.803,36.991,0.4666,2.9012
2607,4,PPO,C,37.245,42.8,36.731,0.4668,2.8934
2608,4,PPO,C,36.446,41.933,35.084,0.4508,2.9166
2609,4,PPO,C,35.28,41.225,34.641,0.4676,2.9081
2610,4,PPO,C,38.095,41.487,33.793,0.4607,2.9212
2611,4,PPO,C,36.707,42.818,34.17,0.4768,2.8683
2612,4,PPO,C,37.567,41.997,33.652,0.4814,2.8535
2613,4,PPO,C,37.53,42.42,32.988,0.464,2.8797
2614,4,PPO,C,38.914,42.037,33.412,0.4716,2.8997
2615,4,PPO,C,39.636,40.06,32.775,0.483,2.8222
2616,4,PPO,C,39.338,38.7,32.556,0.4808,2.7942
2617,4,PPO,C,36.332,38.781,35.102,0.492,2.8374
2618,4,PPO,C,37.716,37.766,34.632,0.4938,2.8513
2619,4,PPO,C,37.638,37.033,35.741,0.4949,2.9109
2620,4,PPO,C,34.052,38.003,36.363,0.4734,2.9815
2621,4,PPO,C,34.752,37.038,37.7,0.4702,2.9625
2622,4,PPO,C,36.301,38.113,37.273,0.481,2.8979
2623,4,PPO,C,38.563,37.537,37.348,0.4828,2.916
2624,4,PPO,C,37.167,40.125,36.89,0.4876,2.8994
2625,4,PPO,C,36.243,40.146,36.937,0.5052,2.8354
2626,4,PPO,C,34.734,40.565,36.736,0.5046,2.8053
2627,4,PPO,C,35.387,39.685,36.494,0.5044,2.7255
2628,4,PPO,C,38.506,38.87,36.535,0.4847,2.7614
2629,4,PPO,C,36.174,39.947,37.361,0.4751,2.7353
2630,4,PPO,C,36.583,40.848,37.01,0.4824,2.8823
2631,4,PPO,C,36.122,40.792,37.146,0.4913,2.8721
2632,4,PPO,C,35.903,40.407,37.355,0.4805,2.8006
2633,4,PPO,C,35.524,37.446,36.835,0.4946,2.7589
2634,4,PPO,C,34.505,40.091,37.024,0.4805,2.8073
2635,4,PPO,C,34.993,39.53,36.487,0.4999,2.8405
2636,4,PPO,C,34.418,40.495,36.53,0.5115,2.8913
2637,4,PPO,C,33.681,40.056,35.112,0.5013,2.9396
2638,4,PPO,C,29.124,39.469,35.933,0.5018,2.955
2639,4,PPO,C,32.991,38.894,36.19,0.4962,2.9081
2640,4,PPO,C,35.933,38.409,35.587,0.4797,2.8584
2641,4,PPO,C,37.956,40.924,36.815,0.4725,2.8763
2642,4,PPO,C,35.129,41.035,37.605,0.4945,2.9305
2643,4,PPO,C,35.082,41.886,36.777,0.5057,2.8764
2644,4,PPO,C,34.453,41.76,36.816,0.5022,2.9281
2645,4,PPO,C,35.209,42.647,36.729,0.4959,2.9622
2646,4,PPO,C,33.782,40.235,37.435,0.5076,2.9592
2647,4,PPO,C,36.624,39.616,36.85,0.5173,2.9188
2648,4,PPO,C,37.268,41.496,36.596,0.5154,2.9798
2649,4,PPO,C,37.059,42.9,37.309,0.5033,2.9295
2650,4,PPO,C,37.419,40.959,36.495,0.4927,2.9817
2651,4,PPO,C,35.955,40.383,34.989,0.492,3.0028
2652,4,PPO,C,35.061,39.573,36.869,0.4802,2.9784
2653,4,PPO,C,32.708,38.328,36.965,0.5075,2.9254
2654,4,PPO,C,34.065,36.43,37.476,0.5028,2.9105
2655,4,PPO,C,35.238,35.127,39.274,0.5098,2.8602
2656,4,PPO,C,35.288,35.76,38.848,0.4864,2.901
2657,4,PPO,C,35.28,35.854,36.184,0.5061,2.8805
2658,4,PPO,C,35.501,35.839,34.383,0.4981,2.8372
2659,4,PPO,C,35.769,37.178,32.922,0.5098,2.8296
2660,4,PPO,C,36.225,36.171,33.69,0.4986,2.8451
2661,4,PPO,C,36.473,34.618,34.653,0.4826,2.8115
2662,4,PPO,C,37.039,36.37,34.895,0.478,2.7943
2663,4,PPO,C,40.34,36.911,34.046,0.4753,2.8037
2664,4,PPO,C,38.778,35.638,33.551,0.4629,2.8742
2665,4,PPO,C,37.705,35.127,31.255,0.4544,2.9176
2666,4,PPO,C,36.699,36.158,31.394,0.4483,2.9774
2667,4,PPO,C,35.111,38.311,33.202,0.4501,3.0003
2668,4,PPO,C,35.72,39.51,31.869,0.4602,2.9676
2669,4,PPO,C,37.807,40.706,30.914,0.4848,2.9958
2670,4,PPO,C,36.282,42.614,30.555,0.4621,2.9379
2671,4,PPO,C,37.527,42.987,32.984,0.4531,2.9187
2672,4,PPO,C,40.37,43.19,31.845,0.4537,2.9056
2673,4,PPO,C,41.264,40.868,31.268,0.4504,2.8636
2674,4,PPO,C,40.41,41.096,31.703,0.4418,2.9275
2675,4,PPO,C,40.266,41.831,30.686,0.4442,2.8327
2676,4,PPO,C,38.085,41.083,30.497,0.4455,2.7676
2677,4,PPO,C,37.469,40.329,30.126,0.463,2.7778
