episode,seed,method,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
2512,6,NavRL,84.954,20.588,14.114,0.8752,1.9191
2513,6,NavRL,87.002,21.54,14.506,0.867,1.8468
2514,6,NavRL,85.378,20.396,14.309,0.8667,1.9154
2515,6,NavRL,87.821,22.428,14.481,0.8615,1.9187
2516,6,NavRL,85.622,21.457,13.401,0.8541,1.9372
2517,6,NavRL,87.001,21.895,14.234,0.874,1.8232
2518,6,NavRL,85.341,21.22,13.898,0.8517,1.9141
2519,6,NavRL,86.939,18.667,12.483,0.87,1.8821
2520,6,NavRL,85.077,17.094,12.633,0.8576,1.9008
2521,6,NavRL,85.836,16.282,11.171,0.8692,1.9909
2522,6,NavRL,84.304,17.69,14.085,0.8522,2.0635
2523,6,NavRL,83.712,18.156,14.177,0.8495,2.0913
2524,6,NavRL,80.756,18.467,14.598,0.8615,2.18
2525,6,NavRL,82.574,17.015,11.58,0.8473,2.1689
2526,6,NavRL,81.913,17.568,10.091,0.8482,2.1975
2527,6,NavRL,82.181,16.067,7.444,0.8583,2.1319
2528,6,NavRL,84.259,15.58,8.128,0.8697,2.0187
2529,6,NavRL,82.197,18.642,10.563,0.848,2.115
2530,6,NavRL,82.502,15.346,11.375,0.8591,2.1344
2531,6,NavRL,84.576,14.227,11.232,0.8602,2.1115
2532,6,NavRL,82.997,12.719,11.465,0.8525,2.1117
2533,6,NavRL,82.1,16.683,11.298,0.8628,2.097
2534,6,NavRL,81.388,17.708,12.494,0.8675,2.0808
2535,6,NavRL,78.333,18.452,10.02,0.8581,2.1525
2536,6,NavRL,79.024,16.858,11.303,0.8723,2.2161
2537,6,NavRL,79.735,18.591,9.093,0.8681,2.19
2538,6,NavRL,78.43,18.291,9.172,0.86,2.0308
2539,6,NavRL,79.465,17.668,8.954,0.873,2.0641
2540,6,NavRL,76.696,21.118,8.896,0.8673,2.1448
2541,6,NavRL,78.475,21.111,9.803,0.8656,2.0822
2542,6,NavRL,79.409,19.176,9.326,0.908,2.0362
2543,6,NavRL,79.937,20.901,9.99,0.8807,2.0769
2544,6,NavRL,81.972,18.631,11.014,0.8871,2.0313
2545,6,NavRL,80.475,17.825,11.621,0.8909,1.9604
2546,6,NavRL,79.028,18.256,9.795,0.8965,1.9413
2547,6,NavRL,81.297,19.043,11.158,0.9003,1.8963
2548,6,NavRL,81.245,16.826,12.435,0.8897,1.9132
2549,6,NavRL,77.467,19.437,12.119,0.877,1.9489
2550,6,NavRL,79.346,22.199,11.911,0.8975,2.0439
2551,6,NavRL,81.144,21.066,12.64,0.9045,2.0088
2552,6,NavRL,80.541,21.011,13.132,0.898,1.9992
2553,6,NavRL,82.221,19.704,13.807,0.8996,2.0587
2554,6,NavRL,81.093,19.46,14.71,0.8979,1.9764
2555,6,NavRL,82.608,20.22,13.064,0.8954,1.8891
2556,6,NavRL,84.07,21.299,14.243,0.8898,1.9024
2557,6,NavRL,84.186,21.556,12.187,0.8985,1.9863
2558,6,NavRL,85.016,21.317,12.858,0.8896,1.9796
2559,6,NavRL,86.325,23.014,11.76,0.9011,1.9496
2560,6,NavRL,84.372,22.72,14.599,0.8697,2.0645
2561,6,NavRL,85.863,19.523,11.464,0.8801,1.9755
2562,6,NavRL,87.781,19.818,11.98,0.8919,1.9348
2563,6,NavRL,84.854,21.444,12.964,0.8842,1.9795
2564,6,NavRL,84.54,21.231,13.018,0.9062,1.9965
2565,6,NavRL,80.772,22.381,14.354,0.8802,2.0139
2566,6,NavRL,81.827,23.709,14.544,0.8939,2.0073
2567,6,NavRL,83.674,23.772,14.949,0.9057,1.9014
2568,6,NavRL,80.505,24.631,12.895,0.901,2.0091
2569,6,NavRL,82.282,24.335,14.085,0.9024,1.9881
2570,6,NavRL,82.006,22.322,14.655,0.9048,1.9317
2571,6,NavRL,80.434,22.276,14.617,0.8933,1.9786
2572,6,NavRL,84.825,19.268,13.03,0.9145,1.895
2573,6,NavRL,83.042,20.635,13.268,0.892,1.9594
2574,6,NavRL,84.568,18.587,11.259,0.8929,1.9525
2575,6,NavRL,83.973,20.215,9.653,0.8743,1.9602
2576,6,NavRL,85.131,18.64,10.758,0.8957,1.8504
2577,6,NavRL,83.457,19.347,11.291,0.8925,1.8378
2578,6,NavRL,84.84,20.569,11.869,0.8864,1.8465
2579,6,NavRL,84.806,20.205,12.43,0.8757,1.8364
2580,6,NavRL,85.627,16.735,12.607,0.884,1.9124
2581,6,NavRL,85.646,19.293,12.831,0.8776,1.8241
2582,6,NavRL,84.987,21.134,12.814,0.8462,1.9099
2583,6,NavRL,83.268,21.43,12.869,0.8617,1.9557
2584,6,NavRL,83.892,18.724,12.377,0.874,1.9604
2585,6,NavRL,83.467,19.333,12.227,0.8652,2.0155
2586,6,NavRL,84.192,18.437,11.362,0.8737,1.8635
2587,6,NavRL,79.89,19.175,13.276,0.8755,1.9118
2588,6,NavRL,81.403,21.77,12.584,0.8812,1.9638
2589,6,NavRL,81.438,21.352,14.482,0.8916,1.8984
2590,6,NavRL,81.112,20.721,12.094,0.8996,1.9328
2591,6,NavRL,79.003,21.567,12.375,0.8941,1.9067
2592,6,NavRL,78.075,22.302,11.946,0.8982,1.9075
2593,6,NavRL,78.557,22.921,12.572,0.9225,1.8687
2594,6,NavRL,79.542,19.902,12.487,0.9302,1.7957
2595,6,NavRL,79.953,20.823,14.024,0.9041,1.8908
2596,6,NavRL,81.249,18.053,14.353,0.9004,1.88
2597,6,NavRL,81.367,17.361,14.794,0.8917,1.9144
2598,6,NavRL,80.787,16.456,12.885,0.9073,1.8739
2599,6,NavRL,80.141,19.077,13.142,0.8779,1.9695
2600,6,NavRL,82.804,18.88,11.573,0.8943,1.836
2601,6,NavRL,83.264,20.573,13.039,0.8967,1.8612
2602,6,NavRL,83.457,19.364,14.502,0.8983,1.8527
2603,6,NavRL,84.018,19.796,13.504,0.8982,1.9599
2604,6,NavRL,85.885,18.971,13.442,0.8962,1.8394
2605,6,NavRL,83.771,19.516,14.322,0.8668,1.9718
2606,6,NavRL,85.085,19.13,14.294,0.8824,1.7958
2607,6,NavRL,85.325,19.362,14.647,0.8942,1.8565
2608,6,NavRL,86.306,21.4,13.871,0.8941,1.7482
2609,6,NavRL,85.774,20.667,14.141,0.9019,1.7184
2610,6,NavRL,86.88,21.599,14.91,0.9005,1.8075
2611,6,NavRL,86.673,21.999,14.171,0.9252,1.7734
2612,6,NavRL,83.888,22.022,14.3,0.9065,1.8827
2613,6,NavRL,87.715,19.866,12.508,0.9118,1.7368
2614,6,NavRL,85.797,18.103,11.228,0.8885,1.704
2615,6,NavRL,86.96,19.039,10.702,0.8804,1.7697
2616,6,NavRL,82.241,19.777,11.027,0.8556,1.7891
2617,6,NavRL,85.052,15.781,10.004,0.8635,1.6845
2618,6,NavRL,84.411,17.774,10.863,0.8544,1.7435
2619,6,NavRL,82.233,18.256,9.316,0.8622,1.7946
2620,6,NavRL,80.966,18.156,9.737,0.862,1.814
2621,6,NavRL,79.705,17.671,11.313,0.8856,1.8287
2622,6,NavRL,80.506,18.016,11.887,0.8972,1.7827
2623,6,NavRL,83.722,19.254,11.14,0.8821,1.7633
2624,6,NavRL,83.221,21.268,9.834,0.8812,1.7368
2625,6,NavRL,84.928,20.187,11.858,0.8789,1.7864
2626,6,NavRL,81.922,18.842,11.872,0.8842,1.7956
2627,6,NavRL,79.313,20.361,14.794,0.8594,1.9519
2628,6,NavRL,80.067,18.231,13.966,0.8735,1.925
2629,6,NavRL,79.584,18.844,14.717,0.8893,1.9566
2630,6,NavRL,77.458,19.885,16.621,0.8989,1.9211
2631,6,NavRL,76.673,21.123,14.73,0.8894,1.9804
2632,6,NavRL,78.113,20.506,15.945,0.8952,2.077
2633,6,NavRL,75.491,20.319,17.404,0.8868,2.1762
2634,6,NavRL,78.589,21.015,13.493,0.9128,1.9632
2635,6,NavRL,76.143,19.017,15.38,0.9148,2.0052
2636,6,NavRL,77.38,20.563,14.317,0.8954,2.1037
2637,6,NavRL,77.438,19.67,15.954,0.9052,2.0393
2638,6,NavRL,78.638,19.359,13.873,0.9166,1.9029
2639,6,NavRL,82.784,20.118,14.633,0.9288,1.9254
2640,6,NavRL,85.254,18.447,15.055,0.9147,1.8082
2641,6,NavRL,85.139,18.59,14.378,0.9168,1.7212
2642,6,NavRL,86.494,19.486,13.457,0.9448,1.7298
2643,6,NavRL,85.084,19.596,12.701,0.9321,1.6537
2644,6,NavRL,85.265,20.412,12.216,0.9166,1.6832
2645,6,NavRL,86.149,19.208,13.555,0.9152,1.7783
2646,6,NavRL,87.871,20.818,14.988,0.9138,1.7737
2647,6,NavRL,86.857,21.652,13.611,0.9158,1.8118
2648,6,NavRL,86.333,19.456,15.701,0.9105,1.8518
2649,6,NavRL,88.309,19.345,14.665,0.9311,1.8741
2650,6,NavRL,84.642,22.295,13.856,0.9224,1.9051
2651,6,NavRL,87.529,20.933,13.222,0.9309,1.844
2652,6,NavRL,86.679,20.059,15.291,0.9311,1.7127
2653,6,NavRL,84.267,17.429,13.827,0.921,1.8347
2654,6,NavRL,81.16,18.986,13.931,0.8995,1.8339
2655,6,NavRL,80.336,16.502,12.585,0.8952,1.8051
2656,6,NavRL,81.482,18.706,14.106,0.8924,1.8038
2657,6,NavRL,81.367,20.83,14.237,0.877,1.8641
2658,6,NavRL,83.458,20.562,15.4,0.8748,1.8522
2659,6,NavRL,84.414,18.788,14.948,0.8959,1.9538
2660,6,NavRL,83.301,19.063,13.785,0.8858,1.8895
2661,6,NavRL,86.311,18.71,13.075,0.895,1.8557
2662,6,NavRL,83.567,18.679,12.229,0.8691,1.9328
2663,6,NavRL,82.915,19.526,13.993,0.8816,1.8757
2664,6,NavRL,81.962,19.933,14.267,0.8608,1.889
2665,6,NavRL,83.663,19.365,14.058,0.8833,1.8439
2666,6,NavRL,84.798,19.875,10.896,0.8525,1.8648
2667,6,NavRL,87.431,18.357,12.108,0.8629,1.8974
2668,6,NavRL,87.332,17.957,12.533,0.8711,1.9328
2669,6,NavRL,88.086,17.448,13.731,0.8659,1.9944
2670,6,NavRL,88.232,18.21,10.937,0.8727,1.9385
2671,6,NavRL,89.837,20.51,11.241,0.8816,1.9688
2672,6,NavRL,88.624,19.453,12.859,0.8909,1.9189
2673,6,NavRL,87.142,17.602,12.0,0.8873,2.01
2674,6,NavRL,84.697,17.674,13.102,0.8858,1.8748
2675,6,NavRL,88.358,16.565,13.337,0.9028,1.7351
2676,6,NavRL,87.637,19.165,10.549,0.8979,1.758
2677,6,NavRL,89.273,18.329,11.231,0.9228,1.7064
2678,6,NavRL,86.948,19.719,11.659,0.8948,1.7678
2679,6,NavRL,86.208,20.283,12.293,0.8978,1.8879
2680,6,NavRL,87.046,17.747,12.591,0.8902,1.8565
2681,6,NavRL,87.501,18.495,12.704,0.9006,1.8821
2682,6,NavRL,86.254,18.863,11.219,0.903,1.9546
2683,6,NavRL,86.396,19.834,9.528,0.8962,1.9284
2684,6,NavRL,87.744,16.624,9.995,0.9204,1.8459
2685,6,NavRL,88.086,16.879,11.637,0.8964,1.8576
2686,6,NavRL,87.057,16.992,13.043,0.8859,1.9543
2687,6,NavRL,88.599,15.765,13.71,0.9102,1.8605
2688,6,NavRL,88.584,14.33,12.603,0.9086,1.9211
2689,6,NavRL,88.224,14.575,13.728,0.8983,1.8825
2690,6,NavRL,87.342,15.411,14.527,0.872,1.8736
2691,6,NavRL,87.177,15.709,15.463,0.8514,1.9603
2692,6,NavRL,85.5,16.457,16.177,0.8525,1.9531
2693,6,NavRL,86.445,17.981,12.987,0.8568,1.9284
2694,6,NavRL,85.751,20.294,13.893,0.8252,2.035
2695,6,NavRL,83.753,20.07,13.298,0.8223,2.1697
2696,6,NavRL,84.616,21.586,14.703,0.8346,2.1814
2697,6,NavRL,85.075,20.652,12.838,0.8401,2.138
2698,6,NavRL,83.415,21.06,12.165,0.8551,2.0957
2699,6,NavRL,85.301,19.612,11.908,0.8756,1.9354
2700,6,NavRL,85.643,20.988,10.931,0.8747,2.0085
2701,6,NavRL,86.222,21.438,9.859,0.8502,2.0759
2702,6,NavRL,87.419,18.674,9.374,0.8724,2.0704
2703,6,NavRL,89.079,19.022,10.693,0.8745,2.0168
2704,6,NavRL,88.118,19.118,11.064,0.871,2.0306
2705,6,NavRL,88.73,18.449,10.821,0.8722,1.9995
2706,6,NavRL,86.021,17.551,10.825,0.8683,2.1077
2707,6,NavRL,84.768,17.577,9.978,0.8603,2.1509
2708,6,NavRL,83.053,16.73,12.308,0.8623,2.0873
2709,6,NavRL,85.099,15.94,14.382,0.8785,2.0253
2710,6,NavRL,84.263,15.668,14.952,0.8911,1.9764
2711,6,NavRL,83.603,17.349,14.542,0.8687,1.9718
2712,6,NavRL,84.188,16.358,13.917,0.8587,1.9968
2713,6,NavRL,81.774,18.628,15.29,0.8499,2.0027
2714,6,NavRL,84.537,17.926,15.257,0.8593,1.9621
2715,6,NavRL,85.404,16.684,15.626,0.8833,1.9279
2716,6,NavRL,87.764,14.733,15.673,0.8856,1.7316
2717,6,NavRL,88.068,13.738,14.707,0.8852,1.73
2718,6,NavRL,90.215,13.926,15.375,0.8641,1.7034
2719,6,NavRL,86.825,13.753,15.837,0.8778,1.7771
2720,6,NavRL,87.291,14.085,14.879,0.8785,1.836
2721,6,NavRL,87.085,14.028,12.142,0.878,1.8642
2722,6,NavRL,89.174,13.404,12.894,0.8681,1.8022
2723,6,NavRL,91.848,12.288,10.753,0.8654,1.7093
2724,6,NavRL,90.329,12.034,8.425,0.8895,1.7715
2725,6,NavRL,91.511,12.169,6.848,0.8792,1.8447
2726,6,NavRL,87.97,15.597,6.051,0.8729,1.8382
2727,6,NavRL,86.015,12.685,7.72,0.8843,1.8614
2728,6,NavRL,83.457,12.354,6.397,0.8969,1.8811
2729,6,NavRL,84.101,13.266,7.705,0.8849,1.9363
2730,6,NavRL,83.496,14.39,8.701,0.8809,1.9532
2731,6,NavRL,83.422,14.749,8.958,0.878,1.8312
2732,6,NavRL,84.099,14.834,7.824,0.8896,1.813
2733,6,NavRL,83.88,16.229,10.539,0.8974,1.7914
2734,6,NavRL,81.277,16.077,10.91,0.8961,1.7481
2735,6,NavRL,80.124,14.079,9.511,0.9043,1.6822
2736,6,NavRL,80.308,16.739,10.509,0.8967,1.7079
2737,6,NavRL,80.386,17.84,10.336,0.8871,1.7224
2738,6,NavRL,81.247,17.227,12.806,0.8967,1.8004
2739,6,NavRL,83.729,16.534,12.743,0.891,1.8387
2740,6,NavRL,83.468,17.838,12.208,0.8859,1.7607
2741,6,NavRL,82.572,16.445,12.511,0.8955,1.8881
2742,6,NavRL,83.721,14.933,13.06,0.8923,1.7992
2743,6,NavRL,85.113,14.302,14.549,0.8689,1.7804
2744,6,NavRL,83.52,14.881,13.748,0.8621,1.8173
2745,6,NavRL,84.602,16.362,11.494,0.855,1.9918
2746,6,NavRL,87.275,18.361,9.736,0.8609,1.8846
2747,6,NavRL,84.128,17.009,10.083,0.8668,1.9185
2748,6,NavRL,83.064,18.76,9.46,0.8715,1.9532
2749,6,NavRL,83.008,16.284,7.435,0.843,1.9805
2750,6,NavRL,86.078,16.593,9.121,0.847,1.9851
2751,6,NavRL,83.659,16.97,8.996,0.8601,2.0173
2752,6,NavRL,84.328,12.85,9.317,0.8722,2.0996
2753,6,NavRL,83.261,16.115,10.381,0.8733,2.0272
2754,6,NavRL,84.795,16.151,10.046,0.8717,2.0048
2755,6,NavRL,84.259,17.523,10.088,0.8792,1.9734
2756,6,NavRL,84.408,18.219,9.883,0.8688,1.8819
2757,6,NavRL,88.217,15.879,10.012,0.857,1.7429
2758,6,NavRL,88.394,16.359,9.608,0.859,1.7381
2759,6,NavRL,86.264,16.204,10.215,0.8429,1.7376
2760,6,NavRL,86.579,17.602,10.434,0.8582,1.6777
2761,6,NavRL,85.095,16.766,11.321,0.8577,1.7941
2762,6,NavRL,85.566,16.544,12.241,0.877,1.7967
2763,6,NavRL,87.98,17.003,10.758,0.8913,1.8019
2764,6,NavRL,86.454,17.426,9.336,0.9039,1.8169
2765,6,NavRL,86.695,18.034,11.367,0.8852,1.7759
2766,6,NavRL,85.227,20.769,9.962,0.8865,1.7892
2767,6,NavRL,85.853,22.325,9.317,0.8766,1.7402
2768,6,NavRL,85.817,24.504,9.815,0.8632,1.6671
2769,6,NavRL,84.864,21.632,11.331,0.8801,1.6854
2770,6,NavRL,89.168,19.42,12.574,0.8975,1.5835
2771,6,NavRL,89.223,18.265,11.523,0.9105,1.5934
2772,6,NavRL,87.192,19.211,12.459,0.9002,1.6224
2773,6,NavRL,85.427,18.263,10.999,0.9139,1.6366
2774,6,NavRL,88.024,17.585,14.269,0.9296,1.6375
2775,6,NavRL,88.554,21.173,12.651,0.9262,1.6551
2776,6,NavRL,89.202,19.437,12.865,0.9257,1.6617
2777,6,NavRL,90.769,18.677,13.699,0.9321,1.587
2778,6,NavRL,90.568,20.735,13.825,0.9081,1.6923
2779,6,NavRL,88.485,19.65,13.142,0.9051,1.7477
2780,6,NavRL,88.773,18.296,12.946,0.8993,1.641
2781,6,NavRL,88.45,19.325,12.657,0.8999,1.7178
2782,6,NavRL,87.499,20.055,14.785,0.9253,1.6289
2783,6,NavRL,86.439,18.673,14.933,0.9264,1.6411
2784,6,NavRL,87.095,17.311,14.42,0.9028,1.6084
2785,6,NavRL,88.561,15.635,12.522,0.9013,1.6185
2786,6,NavRL,88.746,17.234,12.458,0.9122,1.5955
2787,6,NavRL,87.439,18.663,13.038,0.9156,1.7091
2788,6,NavRL,84.2,16.756,11.161,0.8989,1.7337
2789,6,NavRL,81.471,14.396,8.929,0.8995,1.7439
2790,6,NavRL,81.789,17.757,8.987,0.9102,1.6815
2791,6,NavRL,79.994,18.476,6.776,0.9136,1.7192
2792,6,NavRL,81.743,19.554,8.004,0.9251,1.649
2793,6,NavRL,81.349,19.551,6.825,0.9187,1.7456
2794,6,NavRL,80.804,18.882,6.39,0.9071,1.6866
2795,6,NavRL,81.411,18.702,7.23,0.9034,1.7214
2796,6,NavRL,81.056,20.876,9.089,0.8948,1.7079
2797,6,NavRL,80.553,15.806,10.7,0.9099,1.6255
2798,6,NavRL,82.623,14.859,9.017,0.9068,1.6515
2799,6,NavRL,82.128,17.805,10.299,0.9074,1.7242
2800,6,NavRL,84.143,17.59,9.162,0.9148,1.7505
2801,6,NavRL,84.441,18.325,10.862,0.9216,1.8966
2802,6,NavRL,85.967,20.593,13.283,0.9057,1.9021
2803,6,NavRL,86.765,18.656,13.015,0.8951,1.8411
2804,6,NavRL,85.871,17.739,12.451,0.8883,1.7755
2805,6,NavRL,84.98,18.131,10.65,0.8898,1.8675
2806,6,NavRL,82.861,19.538,8.794,0.8951,1.8494
2807,6,NavRL,84.56,18.657,9.541,0.9099,1.765
2808,6,NavRL,79.96,19.102,11.255,0.896,1.7846
2809,6,NavRL,82.688,18.512,12.168,0.9042,1.7491
2810,6,NavRL,83.574,17.9,11.36,0.8857,1.8301
2811,6,NavRL,84.68,18.278,13.758,0.8973,1.9885
2812,6,NavRL,84.865,18.896,13.534,0.9091,2.0166
2813,6,NavRL,83.261,18.954,13.953,0.9056,2.039
2814,6,NavRL,85.701,18.48,14.047,0.9202,1.9202
2815,6,NavRL,87.585,20.573,13.803,0.91,1.9298
2816,6,NavRL,87.906,18.518,12.915,0.9097,1.8888
2817,6,NavRL,88.323,21.232,13.365,0.9185,1.8815
2818,6,NavRL,87.365,19.506,11.167,0.9056,1.8355
2819,6,NavRL,86.087,19.668,12.312,0.886,1.8676
2820,6,NavRL,87.748,20.686,12.615,0.8665,1.7887
2821,6,NavRL,86.78,18.783,12.03,0.859,1.8498
2822,6,NavRL,86.184,15.743,13.049,0.865,1.811
2823,6,NavRL,85.198,15.224,12.197,0.859,1.7719
2824,6,NavRL,84.228,14.32,13.491,0.8816,1.7697
2825,6,NavRL,81.262,16.12,14.435,0.8715,1.8073
2826,6,NavRL,84.204,17.189,13.857,0.8845,1.7472
2827,6,NavRL,81.339,19.373,13.902,0.8586,1.9294
2828,6,NavRL,80.163,19.042,14.713,0.8596,1.8096
2829,6,NavRL,82.555,18.968,16.794,0.8655,1.8815
2830,6,NavRL,82.237,19.154,17.537,0.865,1.8935
2831,6,NavRL,83.697,21.063,16.367,0.8658,1.9223
2832,6,NavRL,83.826,20.651,14.438,0.8676,1.9407
2833,6,NavRL,83.393,22.208,14.406,0.8499,2.0033
2834,6,NavRL,84.37,19.911,12.648,0.8676,2.009
2835,6,NavRL,84.397,20.258,13.403,0.8655,2.0399
2836,6,NavRL,85.332,20.342,11.639,0.8759,2.0271
2837,6,NavRL,82.317,18.285,13.257,0.8747,2.1153
2838,6,NavRL,84.097,18.594,13.204,0.8708,2.0534
2839,6,NavRL,89.249,16.264,13.529,0.887,2.021
2840,6,NavRL,87.634,16.056,13.691,0.8636,2.0002
2841,6,NavRL,88.836,16.713,13.442,0.8753,2.0428
2842,6,NavRL,86.033,18.299,13.586,0.8682,2.1409
2843,6,NavRL,86.335,16.109,10.537,0.8894,2.1015
2844,6,NavRL,85.676,15.656,11.257,0.8989,2.0126
2845,6,NavRL,87.338,14.758,10.988,0.9051,1.9084
2846,6,NavRL,83.726,17.815,12.398,0.8803,1.9198
2847,6,NavRL,88.042,15.876,9.881,0.8849,1.9231
2848,6,NavRL,85.47,16.292,9.945,0.8796,1.8968
2849,6,NavRL,84.814,17.922,9.445,0.8697,1.9877
2850,6,NavRL,84.301,16.902,8.755,0.8773,1.9789
2851,6,NavRL,85.836,17.812,8.219,0.9011,1.9049
2852,6,NavRL,86.103,18.401,8.11,0.9103,2.0156
2853,6,NavRL,86.058,17.362,8.555,0.9132,2.0158
2854,6,NavRL,86.331,18.369,9.035,0.9054,1.7646
2855,6,NavRL,85.96,19.769,12.231,0.9019,1.8435
2856,6,NavRL,84.267,22.594,12.184,0.9354,1.8479
2857,6,NavRL,81.716,22.042,12.072,0.8974,1.9375
2858,6,NavRL,81.634,21.562,12.04,0.9035,1.8377
2859,6,NavRL,82.229,22.349,10.792,0.9082,1.9254
2860,6,NavRL,83.129,21.52,11.602,0.8928,1.8295
2861,6,NavRL,83.493,21.35,14.444,0.8774,1.9572
2862,6,NavRL,84.326,18.973,12.591,0.876,1.9327
2863,6,NavRL,87.557,20.094,15.027,0.9016,1.8121
2864,6,NavRL,86.976,19.104,15.688,0.902,1.8285
2865,6,NavRL,86.346,19.285,15.061,0.8996,1.7883
2866,6,NavRL,85.045,21.177,14.585,0.8737,1.8063
2867,6,NavRL,84.623,21.55,13.817,0.8803,1.7493
2868,6,NavRL,83.998,22.182,14.536,0.8579,1.8107
2869,6,NavRL,84.099,19.885,14.389,0.8781,1.7203
2870,6,NavRL,85.212,21.82,13.461,0.8798,1.7215
2871,6,NavRL,84.77,21.652,13.035,0.8712,1.7313
2872,6,NavRL,85.539,21.071,12.628,0.8736,1.8016
2873,6,NavRL,85.52,23.079,15.818,0.8793,1.8495
2874,6,NavRL,87.154,20.812,13.592,0.9025,1.792
2875,6,NavRL,85.6,22.568,12.415,0.9019,1.7435
2876,6,NavRL,82.61,22.199,10.826,0.903,1.6732
2877,6,NavRL,80.51,23.39,7.676,0.9127,1.7192
2878,6,NavRL,80.999,22.329,10.144,0.9038,1.7952
2879,6,NavRL,84.138,22.502,11.041,0.8849,1.7797
2880,6,NavRL,84.891,19.356,12.112,0.8872,1.8813
2881,6,NavRL,86.236,20.106,11.044,0.868,1.8587
2882,6,NavRL,86.094,21.846,10.214,0.853,1.8849
2883,6,NavRL,85.131,21.941,12.297,0.8568,1.7666
2884,6,NavRL,85.681,22.598,14.363,0.8732,1.8541
2885,6,NavRL,84.22,23.477,14.25,0.8696,1.9213
2886,6,NavRL,85.201,21.584,13.636,0.8715,1.9299
2887,6,NavRL,85.646,19.606,14.857,0.8726,1.959
2888,6,NavRL,86.437,19.582,13.221,0.8682,1.8427
2889,6,NavRL,86.071,20.714,16.04,0.8825,1.7738
2890,6,NavRL,87.938,22.276,13.895,0.893,1.8342
2891,6,NavRL,88.607,24.089,11.235,0.8949,1.7301
2892,6,NavRL,88.332,23.908,9.796,0.884,1.8138
2893,6,NavRL,88.388,21.509,10.014,0.8921,1.8123
2894,6,NavRL,86.696,20.585,9.384,0.8911,1.8422
2895,6,NavRL,85.282,23.543,10.504,0.8952,1.7931
2896,6,NavRL,85.139,21.96,11.231,0.8927,1.7879
2897,6,NavRL,84.964,22.464,10.532,0.8897,1.8941
2898,6,NavRL,85.339,21.708,10.193,0.8942,1.7881
2899,6,NavRL,83.252,19.273,12.317,0.8746,1.9302
2900,6,NavRL,85.737,17.998,12.642,0.8841,1.8697
2901,6,NavRL,87.392,17.108,14.038,0.9119,1.7848
2902,6,NavRL,86.7,17.13,12.216,0.8986,1.816
2903,6,NavRL,87.169,18.983,11.638,0.9044,1.7847
2904,6,NavRL,86.241,18.456,10.608,0.9075,1.7999
2905,6,NavRL,85.663,20.353,12.405,0.8927,1.8619
2906,6,NavRL,85.649,18.858,13.524,0.8834,1.8086
2907,6,NavRL,84.779,19.091,11.863,0.8923,1.7886
2908,6,NavRL,84.256,19.659,10.007,0.8844,1.7102
2909,6,NavRL,82.04,21.37,11.971,0.8776,1.774
2910,6,NavRL,82.998,18.985,10.203,0.8891,1.7346
2911,6,NavRL,83.267,19.927,11.142,0.8906,1.8019
2912,6,NavRL,83.753,18.386,10.203,0.8928,1.6246
2913,6,NavRL,84.492,19.161,12.389,0.8683,1.7932
2914,6,NavRL,89.754,17.195,10.021,0.8952,1.6884
2915,6,NavRL,88.014,16.461,8.305,0.8859,1.6535
2916,6,NavRL,87.152,19.093,9.198,0.8999,1.6806
2917,6,NavRL,84.87,20.442,9.129,0.8938,1.801
2918,6,NavRL,85.904,18.755,7.481,0.9137,1.6833
2919,6,NavRL,90.061,19.487,9.317,0.8999,1.7042
2920,6,NavRL,90.606,18.87,10.005,0.9133,1.8009
2921,6,NavRL,88.308,17.64,11.315,0.9221,1.8245
2922,6,NavRL,86.986,20.497,9.861,0.9188,1.7731
2923,6,NavRL,86.844,20.638,12.388,0.9062,1.8147
2924,6,NavRL,86.442,19.889,15.426,0.9196,1.8046
2925,6,NavRL,84.942,18.311,14.166,0.9087,1.7768
2926,6,NavRL,84.184,18.077,13.478,0.887,1.863
2927,6,NavRL,84.532,18.338,13.64,0.9216,1.8035
2928,6,NavRL,84.803,16.216,12.741,0.8942,1.8069
2929,6,NavRL,83.054,15.815,13.085,0.8682,1.8754
2930,6,NavRL,84.726,16.161,11.574,0.8909,1.6946
2931,6,NavRL,82.685,16.334,12.593,0.8864,1.8876
2932,6,NavRL,83.707,17.861,11.299,0.8867,1.9081
2933,6,NavRL,84.579,18.417,12.853,0.9087,1.8948
2934,6,NavRL,85.175,17.589,11.271,0.9273,1.8513
2935,6,NavRL,85.097,18.286,10.744,0.9415,1.9494
2936,6,NavRL,85.271,18.307,12.164,0.9432,1.9587
2937,6,NavRL,86.262,17.399,11.59,0.9398,1.9166
2938,6,NavRL,87.753,17.203,11.686,0.9367,1.9343
2939,6,NavRL,88.002,19.86,11.036,0.9449,1.8059
2940,6,NavRL,85.202,20.834,12.466,0.9123,1.8697
2941,6,NavRL,85.296,20.162,12.748,0.9238,1.8887
2942,6,NavRL,85.063,19.243,13.365,0.9393,1.9293
2943,6,NavRL,89.112,19.002,14.018,0.9497,1.8925
2944,6,NavRL,88.91,20.684,14.032,0.9362,1.895
2945,6,NavRL,89.271,20.209,13.542,0.9247,1.8449
2946,6,NavRL,88.887,21.169,11.091,0.9388,1.8135
2947,6,NavRL,88.525,23.414,12.876,0.9283,1.7797
2948,6,NavRL,90.062,20.738,12.31,0.9087,1.8206
2949,6,NavRL,91.977,20.144,15.235,0.9217,1.7972
