episode,seed,method,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
1140,5,STARNav,67.439,25.552,20.22,0.7733,2.6313
1141,5,STARNav,65.447,26.738,20.385,0.7827,2.6717
1142,5,STARNav,66.339,26.565,22.036,0.7939,2.6284
1143,5,STARNav,66.189,26.741,22.572,0.7897,2.6124
1144,5,STARNav,69.304,27.087,18.606,0.7969,2.6064
1145,5,STARNav,69.853,26.065,17.512,0.7952,2.6876
1146,5,STARNav,72.189,26.916,18.245,0.7925,2.7333
1147,5,STARNav,73.732,25.732,16.236,0.7886,2.6768
1148,5,STARNav,71.206,26.962,18.389,0.7964,2.7914
1149,5,STARNav,71.638,27.183,16.672,0.8153,2.7013
1150,5,STARNav,70.505,27.377,17.081,0.8091,2.7457
1151,5,STARNav,69.701,26.195,18.741,0.8102,2.7571
1152,5,STARNav,69.495,28.5,16.464,0.8092,2.7485
1153,5,STARNav,70.837,27.521,17.83,0.7972,2.5993
1154,5,STARNav,69.556,27.286,19.44,0.7993,2.6393
1155,5,STARNav,69.166,28.744,21.078,0.7791,2.6478
1156,5,STARNav,70.372,27.623,18.259,0.7983,2.6266
1157,5,STARNav,69.943,27.076,18.256,0.7932,2.7187
1158,5,STARNav,73.612,26.392,15.923,0.7746,2.6999
1159,5,STARNav,74.524,24.814,17.786,0.7689,2.6693
1160,5,STARNav,72.139,23.984,18.398,0.7696,2.6214
1161,5,STARNav,69.28,25.19,19.668,0.7659,2.6285
1162,5,STARNav,66.645,27.002,22.09,0.7583,2.8304
1163,5,STARNav,69.164,23.659,23.553,0.779,2.7299
1164,5,STARNav,70.27,24.633,22.149,0.7796,2.6486
1165,5,STARNav,68.348,23.515,22.262,0.7808,2.6167
1166,5,STARNav,70.337,25.205,21.574,0.7671,2.5594
1167,5,STARNav,67.458,26.12,18.922,0.7836,2.5537
1168,5,STARNav,68.643,25.379,20.293,0.7923,2.5776
1169,5,STARNav,70.37,24.019,19.837,0.789,2.4713
1170,5,STARNav,67.397,27.294,21.413,0.7636,2.54
1171,5,STARNav,69.934,26.029,19.704,0.7923,2.5135
1172,5,STARNav,70.858,25.442,20.989,0.7952,2.6003
1173,5,STARNav,72.209,25.808,20.725,0.7878,2.573
1174,5,STARNav,70.131,24.636,19.224,0.7953,2.5984
1175,5,STARNav,68.697,23.445,19.351,0.789,2.6125
1176,5,STARNav,65.889,25.507,19.504,0.7997,2.6644
1177,5,STARNav,65.478,24.732,17.515,0.7999,2.6396
1178,5,STARNav,67.374,25.945,18.182,0.8177,2.6494
1179,5,STARNav,66.417,27.058,17.802,0.8103,2.6082
1180,5,STARNav,65.773,25.35,18.997,0.8069,2.7061
1181,5,STARNav,65.702,25.378,19.069,0.7764,2.8115
1182,5,STARNav,65.173,27.26,22.559,0.7827,2.8407
1183,5,STARNav,69.489,25.92,21.943,0.7948,2.7751
1184,5,STARNav,67.379,25.096,22.188,0.7665,2.8172
1185,5,STARNav,65.775,26.18,21.221,0.75,2.8698
1186,5,STARNav,65.988,24.937,22.069,0.7659,2.8536
1187,5,STARNav,69.918,23.696,22.104,0.7692,2.7779
1188,5,STARNav,68.518,22.839,22.059,0.7815,2.7383
1189,5,STARNav,66.371,23.918,23.311,0.7866,2.7809
1190,5,STARNav,66.719,25.188,24.146,0.7857,2.7806
1191,5,STARNav,66.037,25.78,23.274,0.7703,2.7146
1192,5,STARNav,67.85,25.281,24.791,0.7577,2.7882
1193,5,STARNav,68.189,24.956,24.958,0.7735,2.7577
1194,5,STARNav,67.342,23.401,24.195,0.7525,2.6644
1195,5,STARNav,65.484,25.319,23.414,0.7495,2.7959
1196,5,STARNav,67.097,27.067,23.551,0.7762,2.7164
1197,5,STARNav,64.776,26.268,23.768,0.7949,2.7159
1198,5,STARNav,65.301,28.531,23.854,0.7803,2.6698
1199,5,STARNav,67.928,27.351,22.416,0.7791,2.7193
1200,5,STARNav,67.229,25.256,20.208,0.8049,2.6748
1201,5,STARNav,68.449,24.068,21.695,0.7956,2.6902
1202,5,STARNav,69.339,27.031,20.691,0.7751,2.7238
1203,5,STARNav,68.349,26.244,21.538,0.7761,2.8834
1204,5,STARNav,70.464,26.586,20.842,0.7882,2.8041
1205,5,STARNav,67.257,29.287,23.145,0.7837,2.7367
1206,5,STARNav,67.904,27.456,22.164,0.796,2.6653
1207,5,STARNav,69.245,27.007,24.483,0.7933,2.5948
1208,5,STARNav,67.893,27.716,24.708,0.7695,2.6742
1209,5,STARNav,68.517,26.178,25.535,0.7799,2.733
1210,5,STARNav,67.023,27.36,25.868,0.759,2.6253
1211,5,STARNav,66.406,26.576,26.161,0.7461,2.7044
1212,5,STARNav,67.017,26.107,27.39,0.7629,2.6302
1213,5,STARNav,65.818,27.218,25.52,0.7559,2.6219
1214,5,STARNav,66.212,28.02,24.693,0.7695,2.6062
1215,5,STARNav,66.833,28.714,24.109,0.7872,2.5917
1216,5,STARNav,67.349,28.27,23.484,0.7926,2.5981
1217,5,STARNav,69.43,29.994,23.116,0.8036,2.6889
1218,5,STARNav,69.313,28.678,26.127,0.8185,2.6235
1219,5,STARNav,69.863,26.49,25.397,0.8484,2.6204
1220,5,STARNav,68.352,24.353,25.23,0.8329,2.6789
1221,5,STARNav,65.47,23.441,23.12,0.8369,2.7337
1222,5,STARNav,62.686,26.449,22.565,0.8059,2.8163
1223,5,STARNav,65.345,24.604,18.832,0.8008,2.7779
1224,5,STARNav,64.915,24.882,18.214,0.8099,2.8154
1225,5,STARNav,64.081,23.371,16.585,0.798,2.9143
1226,5,STARNav,64.839,25.86,17.161,0.7982,2.8892
1227,5,STARNav,64.517,25.855,17.867,0.7812,2.9265
1228,5,STARNav,64.301,26.499,16.54,0.7854,2.8464
1229,5,STARNav,63.92,25.578,19.917,0.7837,2.8993
1230,5,STARNav,62.115,26.004,17.516,0.7771,2.8822
1231,5,STARNav,60.322,26.491,18.072,0.7777,2.9315
1232,5,STARNav,64.234,27.155,18.329,0.8013,2.8558
1233,5,STARNav,63.276,29.189,20.036,0.7852,2.9718
1234,5,STARNav,67.042,27.406,20.251,0.7876,2.9032
1235,5,STARNav,68.644,27.134,18.838,0.7955,2.7779
1236,5,STARNav,69.391,25.992,18.558,0.7941,2.7651
1237,5,STARNav,69.775,24.973,20.382,0.8058,2.8343
1238,5,STARNav,70.724,22.306,18.023,0.7847,2.8483
1239,5,STARNav,70.921,23.137,18.286,0.7951,2.8861
1240,5,STARNav,70.091,25.815,19.215,0.7809,2.9331
1241,5,STARNav,68.775,26.776,19.539,0.7861,2.9434
1242,5,STARNav,68.793,28.259,19.121,0.7826,2.9449
1243,5,STARNav,68.935,28.428,19.505,0.7675,2.8502
1244,5,STARNav,67.334,30.104,20.777,0.7835,2.9288
1245,5,STARNav,69.53,28.555,17.819,0.8007,2.876
1246,5,STARNav,69.587,27.53,20.264,0.7972,2.8973
1247,5,STARNav,69.301,26.897,19.922,0.7962,2.8656
1248,5,STARNav,69.1,27.236,19.937,0.8128,2.9008
1249,5,STARNav,69.13,25.8,19.482,0.8132,2.8789
1250,5,STARNav,67.674,25.686,19.591,0.8129,2.8811
1251,5,STARNav,68.77,24.022,18.11,0.8054,2.8376
1252,5,STARNav,69.311,25.913,16.325,0.8011,2.7326
1253,5,STARNav,67.584,28.329,17.053,0.7943,2.6461
1254,5,STARNav,67.645,27.111,19.988,0.7967,2.6623
1255,5,STARNav,68.59,29.522,21.806,0.7792,2.7396
1256,5,STARNav,66.683,30.546,21.223,0.7812,2.7034
1257,5,STARNav,65.36,29.797,21.209,0.7936,2.6494
1258,5,STARNav,65.15,30.558,22.013,0.8035,2.6622
1259,5,STARNav,67.449,29.904,21.477,0.8118,2.4612
1260,5,STARNav,66.892,27.993,21.471,0.814,2.3865
1261,5,STARNav,67.622,29.564,21.748,0.8002,2.5531
1262,5,STARNav,65.151,28.851,21.192,0.8171,2.5242
1263,5,STARNav,64.638,29.183,23.003,0.7974,2.5367
1264,5,STARNav,66.03,28.496,21.804,0.774,2.5506
1265,5,STARNav,64.845,31.822,21.15,0.7686,2.6156
1266,5,STARNav,67.549,32.386,20.776,0.7741,2.508
1267,5,STARNav,68.083,30.79,20.304,0.7647,2.4813
1268,5,STARNav,66.515,31.034,18.596,0.7736,2.553
1269,5,STARNav,65.734,27.453,18.014,0.8143,2.474
1270,5,STARNav,66.257,28.03,18.452,0.7991,2.6097
1271,5,STARNav,68.806,28.156,17.61,0.7839,2.6475
1272,5,STARNav,68.331,27.291,18.314,0.8018,2.7979
1273,5,STARNav,70.977,29.517,17.862,0.7886,2.7735
1274,5,STARNav,70.022,29.788,17.602,0.7819,2.7402
1275,5,STARNav,69.332,30.471,17.021,0.7901,2.6899
1276,5,STARNav,72.529,29.412,17.68,0.7788,2.6598
1277,5,STARNav,72.031,28.808,16.494,0.7782,2.6174
1278,5,STARNav,70.094,27.771,16.714,0.7704,2.5758
1279,5,STARNav,68.046,25.259,16.95,0.7756,2.5948
1280,5,STARNav,66.858,25.459,15.472,0.7738,2.7731
1281,5,STARNav,67.342,25.778,13.525,0.7641,2.6478
1282,5,STARNav,66.358,27.779,13.37,0.7619,2.6711
1283,5,STARNav,67.934,25.884,13.436,0.7567,2.6768
1284,5,STARNav,68.616,24.282,16.905,0.7666,2.7605
1285,5,STARNav,65.967,23.327,18.161,0.7756,2.6896
1286,5,STARNav,66.371,22.88,15.999,0.7726,2.6455
1287,5,STARNav,68.192,24.136,18.557,0.7759,2.5199
1288,5,STARNav,68.331,23.585,18.445,0.7717,2.6821
1289,5,STARNav,70.336,24.184,18.127,0.773,2.6659
1290,5,STARNav,73.441,25.813,18.036,0.7751,2.6308
1291,5,STARNav,71.109,25.3,17.804,0.7788,2.6825
1292,5,STARNav,69.879,23.365,18.349,0.7734,2.7373
1293,5,STARNav,69.547,21.999,20.093,0.807,2.8339
1294,5,STARNav,70.76,21.681,20.257,0.8033,2.7094
1295,5,STARNav,69.22,20.834,19.485,0.8075,2.7525
1296,5,STARNav,68.186,20.027,18.635,0.7819,2.6799
1297,5,STARNav,67.397,20.093,18.372,0.7709,2.8277
1298,5,STARNav,70.482,18.883,17.807,0.7826,2.7025
1299,5,STARNav,66.859,20.482,18.799,0.7677,2.7315
1300,5,STARNav,67.852,21.43,17.74,0.7685,2.5959
1301,5,STARNav,65.738,23.011,18.423,0.7513,2.6703
1302,5,STARNav,66.155,23.974,20.01,0.7675,2.7029
1303,5,STARNav,67.081,21.729,20.185,0.7774,2.6506
1304,5,STARNav,67.878,23.579,22.562,0.783,2.7326
1305,5,STARNav,66.561,26.571,23.659,0.8147,2.757
1306,5,STARNav,65.442,25.777,23.172,0.7968,2.8104
1307,5,STARNav,62.712,26.733,23.777,0.797,2.9371
1308,5,STARNav,61.769,23.378,22.763,0.792,2.9432
1309,5,STARNav,60.951,25.89,21.929,0.7998,3.0141
1310,5,STARNav,62.507,24.247,21.492,0.8256,2.9331
1311,5,STARNav,63.653,22.827,19.776,0.8113,2.9102
1312,5,STARNav,64.508,25.175,20.314,0.8228,2.893
1313,5,STARNav,62.604,26.079,20.335,0.803,2.8621
1314,5,STARNav,63.091,24.285,17.813,0.8077,2.7881
1315,5,STARNav,60.262,26.226,19.219,0.7733,2.9143
1316,5,STARNav,62.406,26.007,19.028,0.7772,2.7911
1317,5,STARNav,62.606,27.662,22.422,0.79,2.8386
1318,5,STARNav,62.849,29.363,23.051,0.7886,2.8697
1319,5,STARNav,64.713,25.412,24.139,0.803,2.7599
1320,5,STARNav,62.275,26.89,21.773,0.7822,2.8985
1321,5,STARNav,65.444,24.767,19.49,0.7974,2.8692
1322,5,STARNav,68.213,24.676,20.363,0.8127,2.8494
1323,5,STARNav,64.435,25.767,19.649,0.7821,2.8865
1324,5,STARNav,67.327,24.44,20.3,0.8007,2.8949
1325,5,STARNav,68.171,25.633,22.129,0.7875,2.7909
1326,5,STARNav,69.312,24.352,21.905,0.7881,2.7701
1327,5,STARNav,68.258,25.002,21.662,0.7768,2.8692
1328,5,STARNav,71.563,22.736,20.488,0.7757,2.714
1329,5,STARNav,70.961,21.121,20.515,0.7649,2.6535
1330,5,STARNav,71.671,21.258,20.963,0.7707,2.7247
1331,5,STARNav,72.619,21.947,17.636,0.786,2.6922
1332,5,STARNav,68.778,24.404,16.241,0.7713,2.8109
1333,5,STARNav,70.507,22.946,18.431,0.7809,2.814
1334,5,STARNav,70.03,23.595,18.493,0.7775,2.8589
1335,5,STARNav,67.239,23.744,21.006,0.7727,2.8996
1336,5,STARNav,68.99,23.795,22.645,0.7782,2.7065
1337,5,STARNav,68.873,23.686,22.202,0.7577,2.7335
1338,5,STARNav,66.168,23.723,22.879,0.7631,2.8744
1339,5,STARNav,63.713,24.237,22.28,0.7893,2.8912
1340,5,STARNav,62.376,21.539,22.265,0.7826,2.8132
1341,5,STARNav,65.496,22.506,18.804,0.7904,2.6724
1342,5,STARNav,63.897,23.514,20.939,0.79,2.6318
1343,5,STARNav,61.397,26.933,19.194,0.7839,2.6929
1344,5,STARNav,68.74,25.657,17.472,0.8061,2.5719
1345,5,STARNav,65.745,28.834,15.965,0.7839,2.6831
1346,5,STARNav,68.74,26.996,17.018,0.7892,2.6365
1347,5,STARNav,67.507,26.907,18.203,0.7789,2.5558
1348,5,STARNav,69.444,27.696,17.023,0.7835,2.5249
1349,5,STARNav,68.942,26.863,18.639,0.7901,2.6881
1350,5,STARNav,71.337,26.431,19.677,0.781,2.6565
1351,5,STARNav,74.071,24.593,19.601,0.793,2.4906
1352,5,STARNav,71.909,24.818,20.011,0.7816,2.5715
1353,5,STARNav,72.611,24.775,20.316,0.7994,2.573
1354,5,STARNav,74.663,25.218,19.369,0.8225,2.6148
1355,5,STARNav,71.76,26.568,19.127,0.8078,2.6538
1356,5,STARNav,70.069,25.581,17.497,0.8002,2.6129
1357,5,STARNav,70.134,22.938,16.409,0.7823,2.7049
1358,5,STARNav,69.21,22.74,16.844,0.8114,2.6778
1359,5,STARNav,68.078,25.257,15.36,0.8111,2.7766
1360,5,STARNav,68.452,25.886,17.657,0.8062,2.7633
1361,5,STARNav,70.311,24.715,17.085,0.8218,2.6256
1362,5,STARNav,70.51,23.547,18.623,0.8044,2.6157
1363,5,STARNav,71.248,23.659,18.037,0.7974,2.5655
1364,5,STARNav,72.699,21.324,17.288,0.7999,2.5418
1365,5,STARNav,72.3,20.446,17.328,0.7992,2.506
1366,5,STARNav,71.479,18.051,17.761,0.7884,2.4485
1367,5,STARNav,67.122,18.078,18.844,0.7938,2.5194
1368,5,STARNav,68.084,19.359,17.646,0.7897,2.5391
1369,5,STARNav,68.08,19.19,17.207,0.7873,2.5952
1370,5,STARNav,67.729,19.828,20.152,0.7612,2.6076
1371,5,STARNav,69.531,19.357,19.395,0.7988,2.512
1372,5,STARNav,68.197,19.501,19.922,0.7918,2.4501
1373,5,STARNav,65.806,19.803,20.13,0.7842,2.4912
1374,5,STARNav,68.545,21.364,19.025,0.7841,2.4249
1375,5,STARNav,67.481,20.855,17.893,0.7811,2.444
1376,5,STARNav,69.258,20.626,16.979,0.7798,2.4738
1377,5,STARNav,66.486,22.963,17.277,0.7674,2.5155
1378,5,STARNav,65.852,23.568,19.493,0.7573,2.575
1379,5,STARNav,69.106,23.381,20.777,0.743,2.5788
1380,5,STARNav,68.402,24.192,18.684,0.7783,2.3965
1381,5,STARNav,64.819,24.691,19.402,0.7664,2.4783
1382,5,STARNav,65.874,23.209,19.254,0.7657,2.5655
1383,5,STARNav,66.275,25.184,18.93,0.7552,2.6143
1384,5,STARNav,65.397,26.908,21.229,0.7498,2.727
1385,5,STARNav,65.777,24.791,21.008,0.7863,2.7394
1386,5,STARNav,69.36,23.921,21.965,0.7989,2.7252
1387,5,STARNav,66.158,24.217,23.623,0.779,2.8404
1388,5,STARNav,66.363,24.347,23.317,0.7876,2.7188
1389,5,STARNav,67.754,23.079,22.984,0.7898,2.6833
1390,5,STARNav,67.838,22.739,21.833,0.7837,2.7015
1391,5,STARNav,67.064,21.288,22.878,0.7802,2.7431
1392,5,STARNav,67.455,22.245,23.254,0.7966,2.6452
1393,5,STARNav,68.596,23.272,21.207,0.8081,2.622
1394,5,STARNav,67.808,21.613,21.709,0.8091,2.6934
1395,5,STARNav,67.527,22.764,20.154,0.822,2.6979
1396,5,STARNav,67.02,21.279,20.137,0.8098,2.8068
1397,5,STARNav,67.867,21.763,20.778,0.8125,2.8064
1398,5,STARNav,67.233,20.372,18.182,0.8212,2.7644
1399,5,STARNav,69.142,21.466,19.19,0.8302,2.6337
1400,5,STARNav,68.156,23.775,17.298,0.8141,2.6993
1401,5,STARNav,66.143,25.888,18.483,0.8115,2.6645
1402,5,STARNav,68.913,26.871,18.96,0.8107,2.5788
1403,5,STARNav,69.041,24.694,18.901,0.8291,2.5892
1404,5,STARNav,72.677,24.484,17.777,0.8358,2.5636
1405,5,STARNav,71.607,24.066,19.562,0.8128,2.5523
1406,5,STARNav,73.945,23.357,19.772,0.8209,2.3246
1407,5,STARNav,75.224,22.664,19.326,0.8151,2.3956
1408,5,STARNav,73.938,25.48,19.832,0.8173,2.3323
1409,5,STARNav,73.882,26.478,19.721,0.8245,2.3761
1410,5,STARNav,72.397,28.465,19.58,0.8324,2.4837
1411,5,STARNav,73.529,28.431,18.286,0.8308,2.4601
1412,5,STARNav,72.133,25.122,18.248,0.8248,2.3612
1413,5,STARNav,71.238,24.783,17.546,0.8445,2.3201
1414,5,STARNav,68.505,22.819,18.429,0.7958,2.3438
1415,5,STARNav,70.408,24.126,19.298,0.7921,2.4091
1416,5,STARNav,70.634,26.011,19.918,0.7855,2.4723
1417,5,STARNav,72.872,25.151,18.115,0.7916,2.3968
1418,5,STARNav,73.24,25.38,18.566,0.8042,2.3464
1419,5,STARNav,73.474,23.056,17.212,0.8015,2.2726
1420,5,STARNav,71.145,23.836,17.507,0.7753,2.3318
1421,5,STARNav,72.101,23.211,18.434,0.8024,2.2834
1422,5,STARNav,72.336,25.993,16.453,0.8003,2.3538
1423,5,STARNav,70.44,22.174,17.209,0.8175,2.3759
1424,5,STARNav,73.262,22.868,17.741,0.8231,2.2597
1425,5,STARNav,72.406,23.097,19.578,0.8074,2.363
1426,5,STARNav,73.201,21.768,18.379,0.8147,2.3417
1427,5,STARNav,70.027,24.175,18.196,0.7905,2.5114
1428,5,STARNav,72.677,24.287,18.353,0.7977,2.5472
1429,5,STARNav,72.552,24.927,17.812,0.8059,2.4682
1430,5,STARNav,73.341,23.576,20.156,0.7824,2.3825
1431,5,STARNav,73.002,26.004,17.38,0.7806,2.5442
1432,5,STARNav,72.399,25.674,18.13,0.7808,2.5759
1433,5,STARNav,72.15,26.931,17.191,0.7695,2.6178
1434,5,STARNav,73.214,25.171,17.079,0.7871,2.5043
1435,5,STARNav,72.854,24.134,16.109,0.7951,2.4126
1436,5,STARNav,76.26,24.777,15.195,0.8106,2.4276
1437,5,STARNav,75.008,24.205,16.262,0.8235,2.4074
1438,5,STARNav,73.53,25.39,16.165,0.8149,2.4393
1439,5,STARNav,73.955,24.749,16.868,0.8001,2.4325
1440,5,STARNav,71.036,25.494,17.824,0.7977,2.5379
1441,5,STARNav,71.87,22.064,16.935,0.801,2.6049
1442,5,STARNav,70.025,24.653,16.261,0.8044,2.6193
1443,5,STARNav,69.874,22.043,14.419,0.7807,2.6505
1444,5,STARNav,69.876,22.559,14.236,0.7711,2.6755
1445,5,STARNav,67.967,23.88,15.18,0.7628,2.6992
1446,5,STARNav,66.622,23.149,14.242,0.7707,2.6951
1447,5,STARNav,66.96,21.708,16.409,0.758,2.7578
1448,5,STARNav,67.008,24.281,17.571,0.7573,2.6648
1449,5,STARNav,69.481,24.124,17.296,0.753,2.6115
1450,5,STARNav,68.239,25.114,18.414,0.7452,2.6078
1451,5,STARNav,71.156,26.628,18.241,0.7498,2.5196
1452,5,STARNav,72.582,22.652,20.132,0.7737,2.5419
1453,5,STARNav,70.089,23.032,19.662,0.7997,2.6146
1454,5,STARNav,67.673,22.757,19.703,0.7967,2.678
1455,5,STARNav,68.533,22.478,20.199,0.7772,2.6222
1456,5,STARNav,70.129,22.304,20.423,0.7796,2.6931
1457,5,STARNav,70.481,21.975,21.297,0.754,2.8103
1458,5,STARNav,71.423,21.817,20.879,0.7581,2.8285
1459,5,STARNav,69.563,22.058,22.014,0.7537,2.7349
1460,5,STARNav,71.14,19.146,20.619,0.7621,2.7098
1461,5,STARNav,71.216,19.663,21.387,0.7793,2.7534
1462,5,STARNav,70.477,21.076,20.11,0.7877,2.814
1463,5,STARNav,72.495,19.676,17.878,0.7975,2.6973
1464,5,STARNav,71.809,20.61,20.731,0.794,2.7037
1465,5,STARNav,74.2,21.536,19.64,0.8205,2.6451
1466,5,STARNav,71.354,22.277,20.037,0.803,2.6968
1467,5,STARNav,73.158,20.434,20.004,0.8039,2.6851
1468,5,STARNav,72.858,21.261,19.712,0.8056,2.6699
1469,5,STARNav,74.721,22.603,19.285,0.8059,2.5583
1470,5,STARNav,74.819,23.691,20.673,0.7996,2.6307
1471,5,STARNav,73.639,22.666,20.222,0.7972,2.5941
1472,5,STARNav,74.333,22.926,19.909,0.8065,2.6084
1473,5,STARNav,74.027,20.799,21.45,0.7904,2.6563
1474,5,STARNav,74.141,23.203,21.649,0.7862,2.786
1475,5,STARNav,73.063,19.887,20.57,0.7869,2.6872
1476,5,STARNav,71.24,19.853,19.289,0.7926,2.6019
1477,5,STARNav,68.495,21.349,20.614,0.7876,2.7632
1478,5,STARNav,70.202,23.179,19.772,0.7842,2.6943
1479,5,STARNav,68.591,24.105,18.801,0.7874,2.7737
1480,5,STARNav,69.208,22.787,19.742,0.7897,2.7537
1481,5,STARNav,68.733,23.31,19.939,0.7896,2.847
1482,5,STARNav,67.594,25.897,21.503,0.7891,2.8592
1483,5,STARNav,66.126,24.988,20.695,0.7757,2.9431
1484,5,STARNav,67.415,22.322,21.357,0.7872,2.8985
1485,5,STARNav,65.823,21.899,23.198,0.7718,2.8448
1486,5,STARNav,68.604,21.831,23.844,0.7916,2.7882
1487,5,STARNav,67.987,23.854,24.222,0.7659,2.7351
1488,5,STARNav,68.897,21.455,23.637,0.7687,2.6825
1489,5,STARNav,65.845,24.954,23.345,0.7536,2.7549
1490,5,STARNav,66.53,24.759,23.931,0.7554,2.7586
1491,5,STARNav,68.643,25.06,24.541,0.7627,2.7384
1492,5,STARNav,67.365,26.131,25.39,0.7847,2.7638
1493,5,STARNav,69.157,25.903,24.116,0.7906,2.7002
1494,5,STARNav,69.366,24.608,24.357,0.8034,2.6925
1495,5,STARNav,68.521,27.009,24.326,0.787,2.8183
1496,5,STARNav,69.117,24.703,24.389,0.7949,2.8314
1497,5,STARNav,69.454,26.212,23.229,0.8007,2.8634
1498,5,STARNav,72.156,24.803,22.374,0.783,2.8122
1499,5,STARNav,73.208,23.727,20.26,0.7839,2.7479
1500,5,STARNav,73.289,21.058,20.769,0.7754,2.7
1501,5,STARNav,69.725,21.12,21.25,0.7582,2.7195
1502,5,STARNav,71.832,22.102,21.04,0.7834,2.6344
1503,5,STARNav,68.72,22.563,20.442,0.7857,2.6497
1504,5,STARNav,69.636,24.738,20.233,0.7771,2.5355
1505,5,STARNav,67.482,26.032,21.754,0.7602,2.5371
1506,5,STARNav,67.003,27.338,22.986,0.7744,2.5076
1507,5,STARNav,67.141,25.873,20.888,0.803,2.4857
1508,5,STARNav,65.141,26.458,21.211,0.8052,2.5763
1509,5,STARNav,67.078,24.497,22.687,0.8105,2.5578
1510,5,STARNav,66.519,24.052,21.726,0.8007,2.597
1511,5,STARNav,67.011,22.639,20.948,0.7987,2.543
1512,5,STARNav,66.911,19.985,21.467,0.7904,2.5199
1513,5,STARNav,65.863,20.619,20.469,0.7807,2.6346
1514,5,STARNav,67.93,19.103,20.025,0.7838,2.4698
1515,5,STARNav,66.802,20.561,20.696,0.8035,2.4251
1516,5,STARNav,68.125,19.962,21.662,0.8069,2.4573
1517,5,STARNav,69.831,20.756,21.295,0.8385,2.5821
1518,5,STARNav,70.831,19.572,18.463,0.8025,2.66
1519,5,STARNav,68.681,19.671,21.088,0.8072,2.5517
1520,5,STARNav,68.013,21.101,21.034,0.8021,2.5692
1521,5,STARNav,70.355,23.18,21.369,0.8164,2.5797
1522,5,STARNav,72.758,22.53,19.846,0.7969,2.5838
1523,5,STARNav,74.811,24.663,20.173,0.8138,2.5589
1524,5,STARNav,72.897,26.961,21.065,0.8098,2.6866
1525,5,STARNav,73.274,25.26,21.408,0.8017,2.742
1526,5,STARNav,74.616,24.9,20.792,0.8148,2.7249
1527,5,STARNav,70.985,25.065,21.595,0.8082,2.7873
1528,5,STARNav,71.551,25.324,19.509,0.8224,2.7968
1529,5,STARNav,71.09,25.683,19.937,0.8101,2.927
1530,5,STARNav,72.44,24.33,18.386,0.7953,2.7933
1531,5,STARNav,69.194,24.654,19.414,0.7979,2.8807
1532,5,STARNav,69.768,25.532,17.725,0.7844,2.8693
1533,5,STARNav,70.14,27.026,18.217,0.8114,2.8046
1534,5,STARNav,70.363,24.508,15.782,0.8149,2.7534
1535,5,STARNav,69.128,24.952,17.082,0.8107,2.759
1536,5,STARNav,70.096,23.606,15.82,0.7987,2.7768
1537,5,STARNav,66.653,25.428,15.774,0.7973,2.8072
1538,5,STARNav,66.081,23.914,18.548,0.824,2.634
1539,5,STARNav,63.727,23.069,20.444,0.8122,2.7316
1540,5,STARNav,67.373,23.512,18.481,0.8265,2.6001
1541,5,STARNav,68.603,22.95,18.642,0.8369,2.5947
1542,5,STARNav,65.827,24.485,21.364,0.8205,2.7163
1543,5,STARNav,68.002,22.204,20.266,0.822,2.5769
1544,5,STARNav,68.929,21.178,21.424,0.8083,2.5633
1545,5,STARNav,67.645,24.229,19.842,0.8154,2.6146
1546,5,STARNav,68.887,25.703,19.751,0.7924,2.5408
1547,5,STARNav,72.771,25.226,18.295,0.8184,2.5065
1548,5,STARNav,72.295,25.976,19.207,0.8281,2.5082
1549,5,STARNav,71.279,26.12,19.373,0.8167,2.5819
1550,5,STARNav,72.898,26.501,20.859,0.8142,2.6423
1551,5,STARNav,74.073,27.213,19.387,0.8007,2.69
1552,5,STARNav,73.704,28.392,19.948,0.7931,2.6648
1553,5,STARNav,74.792,29.773,20.372,0.779,2.6073
1554,5,STARNav,74.624,27.741,21.842,0.7857,2.5364
1555,5,STARNav,74.831,28.582,19.962,0.788,2.5869
1556,5,STARNav,72.765,27.664,18.564,0.8001,2.6539
1557,5,STARNav,72.611,28.061,21.002,0.7805,2.632
1558,5,STARNav,73.088,25.274,21.579,0.7999,2.5563
1559,5,STARNav,73.796,24.547,20.777,0.7905,2.5001
1560,5,STARNav,72.855,25.205,23.521,0.8159,2.623
1561,5,STARNav,72.68,25.044,22.235,0.826,2.6203
1562,5,STARNav,70.903,25.888,22.06,0.8035,2.6938
1563,5,STARNav,70.602,23.417,21.652,0.8132,2.6385
1564,5,STARNav,70.814,24.544,21.828,0.8344,2.6536
1565,5,STARNav,70.23,24.089,21.315,0.8045,2.6644
1566,5,STARNav,68.735,26.045,20.738,0.7889,2.7204
1567,5,STARNav,68.972,23.857,19.102,0.7717,2.6623
1568,5,STARNav,68.445,25.059,20.703,0.7626,2.5104
1569,5,STARNav,67.298,25.052,21.562,0.7819,2.5385
1570,5,STARNav,68.227,26.306,21.898,0.7781,2.6347
1571,5,STARNav,67.988,28.104,21.979,0.7986,2.5558
1572,5,STARNav,66.11,25.49,20.65,0.7815,2.7169
1573,5,STARNav,68.901,25.811,18.742,0.8064,2.6602
1574,5,STARNav,68.304,26.353,20.892,0.8228,2.555
1575,5,STARNav,67.686,23.728,21.0,0.8179,2.4728
1576,5,STARNav,68.207,24.38,23.492,0.794,2.4984
1577,5,STARNav,66.706,24.724,22.191,0.7906,2.4327
