episode,seed,method,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
1469,7,ViTPPO,64.394,32.042,19.638,0.7172,2.565
1470,7,ViTPPO,67.033,28.969,18.467,0.7409,2.514
1471,7,ViTPPO,65.331,28.585,20.751,0.7237,2.6099
1472,7,ViTPPO,66.009,29.119,20.123,0.7166,2.5937
1473,7,ViTPPO,64.669,29.629,18.425,0.7231,2.6771
1474,7,ViTPPO,64.663,29.935,20.857,0.7242,2.6706
1475,7,ViTPPO,66.528,30.157,21.073,0.7265,2.6365
1476,7,ViTPPO,65.903,27.318,21.223,0.7215,2.5997
1477,7,ViTPPO,65.18,28.541,22.213,0.7245,2.6023
1478,7,ViTPPO,62.316,30.031,21.82,0.7239,2.6344
1479,7,ViTPPO,65.953,28.235,22.609,0.7422,2.4754
1480,7,ViTPPO,65.151,29.025,22.913,0.7364,2.5323
1481,7,ViTPPO,66.104,30.23,20.958,0.7425,2.4709
1482,7,ViTPPO,67.84,28.53,20.919,0.7692,2.4166
1483,7,ViTPPO,67.875,29.539,20.801,0.7664,2.5643
1484,7,ViTPPO,68.703,30.249,20.993,0.7557,2.6024
1485,7,ViTPPO,67.705,30.711,22.681,0.7422,2.6611
1486,7,ViTPPO,69.39,31.504,21.16,0.7368,2.8021
1487,7,ViTPPO,68.166,29.044,21.984,0.7412,2.724
1488,7,ViTPPO,70.212,28.584,18.481,0.7314,2.6732
1489,7,ViTPPO,69.571,30.045,17.802,0.7183,2.7208
1490,7,ViTPPO,67.769,30.71,17.666,0.72,2.6958
1491,7,ViTPPO,64.738,29.415,18.081,0.7091,2.7581
1492,7,ViTPPO,66.348,28.537,14.977,0.7395,2.5917
1493,7,ViTPPO,64.606,29.254,16.595,0.7427,2.7342
1494,7,ViTPPO,64.501,28.562,16.507,0.7493,2.6047
1495,7,ViTPPO,65.251,29.119,17.318,0.7445,2.6743
1496,7,ViTPPO,65.09,30.872,18.701,0.7452,2.6202
1497,7,ViTPPO,67.359,28.903,18.947,0.735,2.5124
1498,7,ViTPPO,71.082,30.647,19.862,0.7494,2.4784
1499,7,ViTPPO,69.381,29.209,18.564,0.7512,2.5271
1500,7,ViTPPO,66.289,30.779,20.463,0.7591,2.6317
1501,7,ViTPPO,66.067,31.134,20.329,0.7511,2.6957
1502,7,ViTPPO,69.421,30.677,19.622,0.7492,2.5475
1503,7,ViTPPO,69.048,29.025,19.849,0.7377,2.5965
1504,7,ViTPPO,66.434,28.749,21.801,0.7425,2.6735
1505,7,ViTPPO,66.185,29.221,20.646,0.7283,2.6988
1506,7,ViTPPO,65.945,30.83,18.693,0.7386,2.5806
1507,7,ViTPPO,65.457,29.626,18.816,0.7419,2.6977
1508,7,ViTPPO,64.357,29.56,20.056,0.7664,2.6225
1509,7,ViTPPO,65.267,30.535,18.69,0.7489,2.5322
1510,7,ViTPPO,64.541,29.885,18.842,0.7456,2.6407
1511,7,ViTPPO,66.526,28.72,16.588,0.7448,2.5954
1512,7,ViTPPO,62.322,30.826,17.43,0.7189,2.8115
1513,7,ViTPPO,64.438,28.465,18.553,0.7388,2.8125
1514,7,ViTPPO,65.936,30.49,15.273,0.7566,2.75
1515,7,ViTPPO,65.731,31.999,16.077,0.7478,2.7341
1516,7,ViTPPO,66.931,33.588,16.986,0.7424,2.7823
1517,7,ViTPPO,65.734,32.501,18.513,0.7166,2.8009
1518,7,ViTPPO,69.644,32.673,19.518,0.7054,2.8751
1519,7,ViTPPO,69.363,32.389,20.633,0.7235,2.7898
1520,7,ViTPPO,67.206,35.081,19.806,0.7124,2.8822
1521,7,ViTPPO,69.887,36.62,19.186,0.726,2.7909
1522,7,ViTPPO,68.041,35.915,21.331,0.7198,2.7859
1523,7,ViTPPO,65.426,33.61,20.868,0.7349,2.7927
1524,7,ViTPPO,65.738,32.802,19.738,0.7422,2.7099
1525,7,ViTPPO,60.269,34.455,20.271,0.6947,2.7723
1526,7,ViTPPO,62.259,32.108,19.447,0.6956,2.7957
1527,7,ViTPPO,63.026,31.204,18.048,0.7109,2.8043
1528,7,ViTPPO,63.254,30.998,17.169,0.7169,2.7903
1529,7,ViTPPO,60.024,30.086,17.328,0.7225,2.8312
1530,7,ViTPPO,60.947,30.401,17.92,0.7244,2.8718
1531,7,ViTPPO,63.362,31.248,21.147,0.734,2.911
1532,7,ViTPPO,62.646,30.575,22.523,0.7275,2.9504
1533,7,ViTPPO,63.208,30.978,22.962,0.7468,2.8012
1534,7,ViTPPO,62.242,30.532,24.849,0.7324,2.9052
1535,7,ViTPPO,64.099,32.512,23.794,0.7402,2.8372
1536,7,ViTPPO,63.469,33.215,22.293,0.7434,2.8676
1537,7,ViTPPO,63.023,33.073,22.668,0.7363,2.9408
1538,7,ViTPPO,62.8,32.159,23.154,0.7426,2.9571
1539,7,ViTPPO,66.451,30.754,23.817,0.7488,2.8958
1540,7,ViTPPO,65.009,32.198,23.601,0.7373,2.8079
1541,7,ViTPPO,64.799,33.821,23.448,0.7225,2.7967
1542,7,ViTPPO,65.776,32.555,21.676,0.7511,2.7142
1543,7,ViTPPO,66.019,31.026,22.768,0.7386,2.765
1544,7,ViTPPO,65.992,31.959,22.927,0.7339,2.7893
1545,7,ViTPPO,67.659,31.978,22.104,0.7433,2.7368
1546,7,ViTPPO,66.121,29.17,21.125,0.7404,2.7654
1547,7,ViTPPO,67.487,31.12,23.513,0.7302,2.797
1548,7,ViTPPO,67.125,30.311,24.983,0.7251,2.8587
1549,7,ViTPPO,65.187,29.941,25.886,0.7058,3.0293
1550,7,ViTPPO,66.936,31.004,23.091,0.7088,2.9644
1551,7,ViTPPO,68.085,29.31,23.317,0.7141,2.9124
1552,7,ViTPPO,69.759,30.812,23.647,0.7155,2.9114
1553,7,ViTPPO,70.214,30.62,24.434,0.7035,2.9642
1554,7,ViTPPO,70.938,30.061,24.796,0.702,2.9077
1555,7,ViTPPO,67.548,31.495,24.781,0.6971,2.9645
1556,7,ViTPPO,71.5,31.274,23.083,0.7021,2.9904
1557,7,ViTPPO,69.032,30.902,23.168,0.6903,3.0784
1558,7,ViTPPO,69.516,32.547,21.807,0.6926,3.0124
1559,7,ViTPPO,69.841,30.394,21.605,0.6945,3.0599
1560,7,ViTPPO,69.175,32.832,19.624,0.6781,2.9664
1561,7,ViTPPO,70.144,33.951,20.121,0.6805,3.067
1562,7,ViTPPO,69.187,32.868,21.926,0.71,3.0238
1563,7,ViTPPO,68.417,32.773,21.56,0.7309,2.9544
1564,7,ViTPPO,65.739,34.889,20.28,0.7063,3.0389
1565,7,ViTPPO,65.819,34.783,19.731,0.7073,2.9981
1566,7,ViTPPO,65.507,35.054,21.305,0.7185,3.0248
1567,7,ViTPPO,65.988,33.231,19.856,0.7295,2.9384
1568,7,ViTPPO,68.508,30.314,18.759,0.7149,2.907
1569,7,ViTPPO,66.942,29.854,20.405,0.7305,2.962
1570,7,ViTPPO,65.751,30.913,22.141,0.7341,2.794
1571,7,ViTPPO,64.5,30.277,23.323,0.7386,2.7964
1572,7,ViTPPO,63.564,29.428,24.397,0.7155,2.8421
1573,7,ViTPPO,64.972,28.25,22.611,0.7296,2.8112
1574,7,ViTPPO,65.952,29.299,22.618,0.7272,2.7598
1575,7,ViTPPO,65.823,27.268,22.834,0.7219,2.6963
1576,7,ViTPPO,66.334,27.124,21.91,0.7232,2.633
1577,7,ViTPPO,66.491,26.707,21.388,0.6928,2.5873
1578,7,ViTPPO,63.149,26.434,21.155,0.7129,2.7001
1579,7,ViTPPO,67.231,25.11,19.716,0.7316,2.6174
1580,7,ViTPPO,66.752,27.558,18.669,0.7245,2.7341
1581,7,ViTPPO,67.629,28.91,19.466,0.7156,2.7244
1582,7,ViTPPO,69.357,29.503,21.487,0.7379,2.7183
1583,7,ViTPPO,71.687,30.845,21.365,0.7374,2.7202
1584,7,ViTPPO,72.945,27.707,20.781,0.7478,2.7136
1585,7,ViTPPO,71.986,30.355,22.83,0.7235,2.8903
1586,7,ViTPPO,71.238,28.658,21.817,0.7538,2.7534
1587,7,ViTPPO,69.765,30.373,18.481,0.7549,2.8595
1588,7,ViTPPO,67.588,29.951,19.019,0.7248,2.919
1589,7,ViTPPO,67.825,27.888,17.97,0.7219,2.8139
1590,7,ViTPPO,60.637,30.431,19.556,0.721,3.0456
1591,7,ViTPPO,63.109,29.02,18.671,0.7329,2.9156
1592,7,ViTPPO,60.186,30.956,19.048,0.7164,2.8678
1593,7,ViTPPO,62.859,29.943,17.625,0.7308,2.8218
1594,7,ViTPPO,60.475,30.243,20.193,0.7242,2.926
1595,7,ViTPPO,60.911,28.914,21.13,0.7213,2.9732
1596,7,ViTPPO,63.126,27.395,22.051,0.7082,2.767
1597,7,ViTPPO,65.456,30.531,24.906,0.7382,2.7155
1598,7,ViTPPO,67.373,28.233,24.81,0.7472,2.6435
1599,7,ViTPPO,66.47,27.481,24.933,0.7661,2.6897
1600,7,ViTPPO,64.932,27.255,24.78,0.7466,2.7523
1601,7,ViTPPO,68.051,27.573,24.888,0.7603,2.6644
1602,7,ViTPPO,65.807,29.905,23.972,0.7439,2.7289
1603,7,ViTPPO,60.475,32.964,22.681,0.7107,2.824
1604,7,ViTPPO,61.678,31.58,21.612,0.7181,2.8153
1605,7,ViTPPO,64.08,30.167,22.333,0.7478,2.8421
1606,7,ViTPPO,62.619,29.756,22.021,0.733,2.8129
1607,7,ViTPPO,64.108,28.322,20.678,0.7472,2.7823
1608,7,ViTPPO,64.917,28.954,18.545,0.7493,2.7808
1609,7,ViTPPO,64.17,29.202,20.178,0.7796,2.733
1610,7,ViTPPO,62.959,30.214,20.306,0.7448,2.7271
1611,7,ViTPPO,61.457,31.256,20.062,0.7659,2.7263
1612,7,ViTPPO,63.461,31.911,19.753,0.7524,2.7745
1613,7,ViTPPO,60.774,33.985,20.151,0.7487,2.763
1614,7,ViTPPO,61.338,31.406,21.073,0.7406,2.7662
1615,7,ViTPPO,60.781,29.767,21.729,0.7316,2.8108
1616,7,ViTPPO,61.523,28.278,22.402,0.7397,2.8336
1617,7,ViTPPO,61.615,30.427,22.558,0.7284,2.7787
1618,7,ViTPPO,60.274,29.025,20.397,0.7231,2.7911
1619,7,ViTPPO,61.813,29.25,18.566,0.6984,2.7254
1620,7,ViTPPO,61.356,30.84,18.649,0.7118,2.7717
1621,7,ViTPPO,62.903,28.849,17.844,0.7198,2.7555
1622,7,ViTPPO,62.956,32.723,19.837,0.6965,2.9751
1623,7,ViTPPO,61.812,30.781,19.113,0.7133,2.9294
1624,7,ViTPPO,61.967,28.766,19.053,0.7016,2.8248
1625,7,ViTPPO,61.587,29.213,19.799,0.7064,2.8354
1626,7,ViTPPO,59.779,28.29,19.869,0.6849,2.8425
1627,7,ViTPPO,61.975,29.034,19.953,0.7021,2.8284
1628,7,ViTPPO,62.252,32.613,22.118,0.7079,2.8709
1629,7,ViTPPO,61.936,32.911,22.973,0.7096,2.8489
1630,7,ViTPPO,60.531,33.656,21.555,0.7255,2.716
1631,7,ViTPPO,61.237,34.433,22.012,0.6981,2.8275
1632,7,ViTPPO,63.478,33.382,20.745,0.7076,2.7461
1633,7,ViTPPO,64.152,31.834,20.545,0.7255,2.6696
1634,7,ViTPPO,63.841,30.914,20.859,0.7279,2.6726
1635,7,ViTPPO,63.442,30.391,21.766,0.7252,2.7805
1636,7,ViTPPO,64.383,32.354,21.972,0.7335,2.7261
1637,7,ViTPPO,65.548,28.684,22.737,0.7181,2.7729
1638,7,ViTPPO,67.04,29.106,20.657,0.7204,2.7341
1639,7,ViTPPO,66.004,28.398,23.656,0.7132,2.8549
1640,7,ViTPPO,69.38,27.742,23.762,0.7384,2.8552
1641,7,ViTPPO,68.876,29.864,24.235,0.7094,2.8548
1642,7,ViTPPO,68.79,29.206,24.791,0.7239,2.8303
1643,7,ViTPPO,69.22,29.473,21.511,0.7145,2.7146
1644,7,ViTPPO,67.778,30.748,22.208,0.7165,2.6535
1645,7,ViTPPO,66.622,30.927,22.608,0.7076,2.7852
1646,7,ViTPPO,66.917,30.419,22.695,0.6948,2.8383
1647,7,ViTPPO,64.572,32.834,22.022,0.7109,2.889
1648,7,ViTPPO,66.288,30.404,22.524,0.7121,2.8425
1649,7,ViTPPO,65.773,32.439,21.388,0.7171,2.8325
1650,7,ViTPPO,65.09,34.069,20.15,0.7031,2.8057
1651,7,ViTPPO,63.726,34.711,20.4,0.7028,2.7775
1652,7,ViTPPO,66.016,31.009,19.393,0.7147,2.6254
1653,7,ViTPPO,62.754,32.515,18.593,0.6941,2.7296
1654,7,ViTPPO,65.699,31.604,16.665,0.6933,2.7396
1655,7,ViTPPO,66.621,32.67,15.273,0.7114,2.8373
1656,7,ViTPPO,65.358,34.994,19.86,0.6876,2.9041
1657,7,ViTPPO,64.651,33.778,18.902,0.6798,2.9127
1658,7,ViTPPO,66.035,33.425,19.937,0.7074,2.8974
1659,7,ViTPPO,64.237,33.682,20.656,0.7051,2.8997
1660,7,ViTPPO,62.876,33.921,22.921,0.7028,2.9387
1661,7,ViTPPO,63.938,33.129,23.506,0.7206,2.8132
1662,7,ViTPPO,62.552,34.75,22.886,0.7263,2.9539
1663,7,ViTPPO,64.824,35.551,22.311,0.74,2.8029
1664,7,ViTPPO,61.543,34.611,22.289,0.726,2.881
1665,7,ViTPPO,60.83,32.141,20.787,0.7356,2.8418
1666,7,ViTPPO,60.362,31.381,19.865,0.7594,2.7564
1667,7,ViTPPO,62.545,33.048,19.551,0.7525,2.8381
1668,7,ViTPPO,62.862,31.921,20.653,0.7611,2.8757
1669,7,ViTPPO,64.455,31.452,20.732,0.7582,2.9149
1670,7,ViTPPO,64.9,29.309,18.328,0.7468,2.8966
1671,7,ViTPPO,66.052,28.471,18.677,0.754,2.7825
1672,7,ViTPPO,66.605,27.433,17.655,0.7478,2.787
1673,7,ViTPPO,65.737,28.764,16.477,0.7442,2.7549
1674,7,ViTPPO,68.893,29.323,18.059,0.7439,2.753
1675,7,ViTPPO,67.581,31.984,19.224,0.7436,2.7426
1676,7,ViTPPO,69.254,31.955,19.834,0.7568,2.809
1677,7,ViTPPO,69.702,31.598,19.926,0.7629,2.8201
1678,7,ViTPPO,70.048,31.057,18.959,0.743,2.7567
1679,7,ViTPPO,68.078,30.4,20.641,0.7542,2.7947
1680,7,ViTPPO,67.658,30.224,19.178,0.7497,2.8949
1681,7,ViTPPO,69.433,30.168,19.494,0.7494,2.8579
1682,7,ViTPPO,69.365,29.561,20.668,0.7444,2.7738
1683,7,ViTPPO,69.257,26.45,21.674,0.7318,2.7651
1684,7,ViTPPO,69.718,27.448,21.921,0.7418,2.812
1685,7,ViTPPO,68.968,28.503,20.417,0.7466,2.8002
1686,7,ViTPPO,68.017,29.644,19.732,0.7606,2.7953
1687,7,ViTPPO,68.115,31.905,18.227,0.7665,2.7099
1688,7,ViTPPO,67.806,31.007,17.937,0.7546,2.7817
1689,7,ViTPPO,66.376,31.067,19.702,0.7481,2.745
1690,7,ViTPPO,67.661,32.697,19.35,0.7699,2.6919
1691,7,ViTPPO,66.51,31.436,19.218,0.7592,2.6979
1692,7,ViTPPO,62.55,32.783,19.815,0.7617,2.8355
1693,7,ViTPPO,65.783,32.591,20.049,0.7701,2.8271
1694,7,ViTPPO,65.59,29.803,19.641,0.7733,2.8361
1695,7,ViTPPO,65.82,30.683,20.568,0.7711,2.8067
1696,7,ViTPPO,66.135,30.986,20.109,0.7631,2.8286
1697,7,ViTPPO,66.038,30.317,20.24,0.7893,2.6911
1698,7,ViTPPO,65.293,31.16,21.184,0.7743,2.8723
1699,7,ViTPPO,66.281,29.354,21.33,0.7654,2.831
1700,7,ViTPPO,65.602,27.893,18.767,0.752,2.8123
1701,7,ViTPPO,66.572,25.036,19.874,0.7466,2.8561
1702,7,ViTPPO,66.701,26.174,19.123,0.7607,2.707
1703,7,ViTPPO,68.044,27.101,17.834,0.7568,2.7118
1704,7,ViTPPO,70.918,28.608,18.028,0.7704,2.6845
1705,7,ViTPPO,69.974,28.265,17.745,0.7728,2.7043
1706,7,ViTPPO,67.63,30.815,20.253,0.7729,2.7307
1707,7,ViTPPO,68.719,30.722,19.92,0.7671,2.662
1708,7,ViTPPO,67.889,30.865,20.955,0.7566,2.7373
1709,7,ViTPPO,66.866,31.538,20.629,0.7623,2.6733
1710,7,ViTPPO,66.782,29.91,21.154,0.7688,2.7161
1711,7,ViTPPO,68.145,29.536,20.935,0.7565,2.7521
1712,7,ViTPPO,66.84,29.418,22.072,0.7594,2.7386
1713,7,ViTPPO,65.32,29.657,21.763,0.7557,2.7961
1714,7,ViTPPO,66.495,27.512,20.737,0.7496,2.664
1715,7,ViTPPO,66.575,27.233,22.376,0.749,2.6859
1716,7,ViTPPO,65.409,26.47,20.94,0.7606,2.5941
1717,7,ViTPPO,65.016,27.915,22.179,0.7392,2.6345
1718,7,ViTPPO,66.742,27.692,20.641,0.743,2.6414
1719,7,ViTPPO,68.379,25.825,21.308,0.7427,2.6874
1720,7,ViTPPO,65.923,26.795,21.688,0.735,2.7465
1721,7,ViTPPO,65.563,26.838,22.091,0.7404,2.718
1722,7,ViTPPO,66.081,26.318,20.995,0.7558,2.5723
1723,7,ViTPPO,64.811,26.239,21.196,0.7393,2.6274
1724,7,ViTPPO,66.799,26.921,21.15,0.7679,2.5448
1725,7,ViTPPO,66.09,27.662,20.992,0.7401,2.6134
1726,7,ViTPPO,69.952,26.803,21.629,0.7368,2.3798
1727,7,ViTPPO,69.564,30.114,21.733,0.7558,2.4278
1728,7,ViTPPO,67.095,31.525,23.063,0.744,2.4597
1729,7,ViTPPO,67.825,31.326,21.481,0.7443,2.5143
1730,7,ViTPPO,70.585,29.395,20.664,0.741,2.5585
1731,7,ViTPPO,67.431,30.376,21.174,0.7407,2.6701
1732,7,ViTPPO,70.508,26.786,21.205,0.7368,2.6132
1733,7,ViTPPO,68.893,27.156,18.415,0.7471,2.6287
1734,7,ViTPPO,71.262,25.837,18.291,0.7658,2.572
1735,7,ViTPPO,68.864,27.323,19.433,0.7683,2.6387
1736,7,ViTPPO,67.582,26.35,19.613,0.7729,2.6635
1737,7,ViTPPO,69.831,27.055,21.271,0.748,2.7062
1738,7,ViTPPO,70.232,26.307,20.884,0.7402,2.7512
1739,7,ViTPPO,69.194,24.559,20.929,0.7547,2.6915
1740,7,ViTPPO,65.265,25.237,20.823,0.74,2.8698
1741,7,ViTPPO,67.428,24.453,20.198,0.7464,2.8032
1742,7,ViTPPO,69.593,21.633,21.253,0.7497,2.8386
1743,7,ViTPPO,65.785,25.339,22.167,0.7455,2.9005
1744,7,ViTPPO,67.072,23.245,21.144,0.7566,2.8983
1745,7,ViTPPO,66.387,25.944,20.109,0.7367,2.8158
1746,7,ViTPPO,68.045,25.739,20.07,0.7317,2.7364
1747,7,ViTPPO,67.492,25.587,19.766,0.7402,2.7749
1748,7,ViTPPO,67.059,24.906,21.242,0.7167,2.869
1749,7,ViTPPO,67.428,24.368,22.119,0.725,2.7716
1750,7,ViTPPO,68.781,23.59,23.293,0.7259,2.7376
1751,7,ViTPPO,66.964,24.781,21.869,0.7237,2.8174
1752,7,ViTPPO,66.76,24.639,22.515,0.742,2.876
1753,7,ViTPPO,67.182,25.951,22.144,0.758,2.7744
1754,7,ViTPPO,68.001,26.371,21.594,0.7902,2.6445
1755,7,ViTPPO,68.842,26.131,23.606,0.7889,2.681
1756,7,ViTPPO,67.386,26.545,22.48,0.7525,2.6787
1757,7,ViTPPO,66.572,29.112,22.079,0.7564,2.6641
1758,7,ViTPPO,68.787,30.282,20.565,0.7727,2.6635
1759,7,ViTPPO,65.818,29.905,21.849,0.7675,2.7206
1760,7,ViTPPO,63.827,32.054,21.042,0.7646,2.6546
1761,7,ViTPPO,66.532,30.336,22.205,0.7707,2.6409
1762,7,ViTPPO,64.123,30.984,22.427,0.7555,2.7579
1763,7,ViTPPO,66.654,31.42,21.95,0.7447,2.5939
1764,7,ViTPPO,65.68,30.338,21.161,0.7518,2.582
1765,7,ViTPPO,64.771,32.659,20.34,0.7306,2.6455
1766,7,ViTPPO,66.571,32.824,20.848,0.7167,2.6967
1767,7,ViTPPO,65.141,31.694,19.026,0.7219,2.4906
1768,7,ViTPPO,66.246,28.28,18.746,0.7447,2.5005
1769,7,ViTPPO,65.353,28.447,18.678,0.7248,2.5724
1770,7,ViTPPO,66.389,27.691,18.012,0.7411,2.5387
1771,7,ViTPPO,69.856,29.636,18.398,0.7256,2.5282
1772,7,ViTPPO,66.38,29.809,15.531,0.7206,2.572
1773,7,ViTPPO,67.956,28.565,14.936,0.7316,2.5745
1774,7,ViTPPO,69.365,27.496,14.411,0.7486,2.5933
1775,7,ViTPPO,69.151,29.2,16.101,0.7561,2.6355
1776,7,ViTPPO,70.557,26.758,15.23,0.7593,2.5893
1777,7,ViTPPO,69.207,25.724,15.149,0.7613,2.5591
1778,7,ViTPPO,71.263,25.321,15.828,0.7514,2.479
1779,7,ViTPPO,72.277,25.074,18.216,0.7448,2.4129
1780,7,ViTPPO,69.994,28.143,19.154,0.727,2.5096
1781,7,ViTPPO,69.927,28.944,19.366,0.725,2.5316
1782,7,ViTPPO,67.611,30.337,19.62,0.7088,2.6032
1783,7,ViTPPO,66.684,28.42,20.212,0.6933,2.6505
1784,7,ViTPPO,66.948,27.454,22.121,0.7082,2.6558
1785,7,ViTPPO,69.57,26.429,22.109,0.7174,2.5535
1786,7,ViTPPO,70.272,25.545,23.441,0.7289,2.5891
1787,7,ViTPPO,67.974,26.952,21.746,0.7461,2.5603
1788,7,ViTPPO,65.23,26.926,22.232,0.7343,2.6016
1789,7,ViTPPO,67.769,26.066,20.711,0.734,2.5173
1790,7,ViTPPO,66.311,28.526,21.979,0.7368,2.5984
1791,7,ViTPPO,70.473,28.753,20.555,0.7384,2.57
1792,7,ViTPPO,69.173,27.604,21.874,0.7366,2.5602
1793,7,ViTPPO,69.563,29.04,21.701,0.7263,2.6453
1794,7,ViTPPO,67.722,29.124,23.396,0.7241,2.7773
1795,7,ViTPPO,69.979,28.326,22.102,0.7424,2.7025
1796,7,ViTPPO,69.379,28.345,21.671,0.7445,2.8186
1797,7,ViTPPO,70.496,27.065,22.233,0.7589,2.758
1798,7,ViTPPO,70.267,29.087,21.014,0.7421,2.7261
1799,7,ViTPPO,68.675,30.682,22.254,0.7377,2.8087
1800,7,ViTPPO,72.131,28.019,21.077,0.7409,2.6999
1801,7,ViTPPO,72.149,28.034,21.205,0.7562,2.5921
1802,7,ViTPPO,70.384,31.264,21.15,0.7365,2.6754
1803,7,ViTPPO,73.351,27.816,22.837,0.7364,2.6255
1804,7,ViTPPO,74.674,28.363,19.705,0.7395,2.6075
1805,7,ViTPPO,73.328,29.521,17.957,0.7534,2.6725
1806,7,ViTPPO,72.469,29.384,18.038,0.7521,2.6374
1807,7,ViTPPO,72.145,28.286,18.161,0.7551,2.7079
1808,7,ViTPPO,69.416,28.322,21.183,0.7438,2.7418
1809,7,ViTPPO,68.352,26.69,21.011,0.7524,2.7755
1810,7,ViTPPO,69.447,26.708,21.031,0.7535,2.8996
1811,7,ViTPPO,71.457,24.887,21.638,0.7607,2.7705
1812,7,ViTPPO,68.318,24.538,21.114,0.7591,2.7536
1813,7,ViTPPO,68.676,23.505,21.314,0.7762,2.7321
1814,7,ViTPPO,68.348,25.817,22.523,0.7651,2.9241
1815,7,ViTPPO,71.037,24.681,21.46,0.7912,2.7222
1816,7,ViTPPO,72.069,24.731,21.285,0.7718,2.644
1817,7,ViTPPO,72.388,25.94,20.325,0.754,2.6441
1818,7,ViTPPO,71.137,26.065,21.023,0.7489,2.6497
1819,7,ViTPPO,67.347,25.346,20.877,0.7446,2.6647
1820,7,ViTPPO,66.237,29.251,22.41,0.7351,2.7276
1821,7,ViTPPO,68.049,28.704,24.225,0.7575,2.7815
1822,7,ViTPPO,67.572,30.566,24.325,0.7617,2.7179
1823,7,ViTPPO,66.439,30.653,23.3,0.7513,2.6641
1824,7,ViTPPO,64.547,29.578,24.419,0.7727,2.7259
1825,7,ViTPPO,67.611,26.167,22.262,0.7786,2.6431
1826,7,ViTPPO,65.674,29.648,23.03,0.7691,2.6545
1827,7,ViTPPO,67.097,28.341,21.718,0.7888,2.6487
1828,7,ViTPPO,64.859,31.358,21.13,0.8067,2.6958
1829,7,ViTPPO,66.393,29.462,20.133,0.7785,2.7504
1830,7,ViTPPO,68.511,29.4,20.346,0.7755,2.5679
1831,7,ViTPPO,67.748,31.546,21.488,0.7517,2.6981
1832,7,ViTPPO,66.272,31.124,22.444,0.7536,2.7315
1833,7,ViTPPO,68.268,29.346,22.555,0.7698,2.6665
1834,7,ViTPPO,68.551,29.565,22.429,0.7505,2.7113
1835,7,ViTPPO,72.241,28.598,23.16,0.7786,2.6201
1836,7,ViTPPO,71.468,28.32,23.33,0.7712,2.6454
1837,7,ViTPPO,70.108,26.845,22.568,0.772,2.6193
1838,7,ViTPPO,68.068,27.37,22.459,0.7498,2.6077
1839,7,ViTPPO,69.441,27.201,20.351,0.7276,2.5837
1840,7,ViTPPO,69.541,25.706,18.792,0.7417,2.6074
1841,7,ViTPPO,66.36,26.482,19.405,0.7432,2.656
1842,7,ViTPPO,65.416,26.211,18.833,0.7434,2.7638
1843,7,ViTPPO,65.508,25.327,19.951,0.7513,2.7423
1844,7,ViTPPO,65.515,25.912,18.849,0.7734,2.6884
1845,7,ViTPPO,66.394,27.301,20.178,0.7614,2.7747
1846,7,ViTPPO,64.608,25.688,21.675,0.7418,2.7725
1847,7,ViTPPO,67.092,25.623,19.875,0.7516,2.6439
1848,7,ViTPPO,69.243,26.855,19.706,0.7469,2.6394
1849,7,ViTPPO,66.309,28.741,19.318,0.7655,2.6982
1850,7,ViTPPO,63.784,27.457,19.077,0.754,2.7307
1851,7,ViTPPO,63.739,26.838,19.794,0.7625,2.7498
1852,7,ViTPPO,65.734,24.903,19.864,0.7619,2.5738
1853,7,ViTPPO,64.076,26.787,21.288,0.734,2.6833
1854,7,ViTPPO,68.249,26.816,19.483,0.758,2.5841
1855,7,ViTPPO,66.846,25.918,18.741,0.7496,2.6443
1856,7,ViTPPO,66.242,25.586,17.132,0.7453,2.5787
1857,7,ViTPPO,66.251,27.008,19.587,0.7579,2.5895
1858,7,ViTPPO,67.148,27.658,18.374,0.7602,2.6258
1859,7,ViTPPO,66.718,25.551,19.373,0.7306,2.6693
1860,7,ViTPPO,66.748,28.757,18.675,0.7528,2.6087
1861,7,ViTPPO,63.469,28.917,21.214,0.7324,2.7144
1862,7,ViTPPO,66.558,28.328,20.346,0.7387,2.6409
1863,7,ViTPPO,65.891,28.563,19.127,0.7545,2.6599
1864,7,ViTPPO,65.804,29.014,21.253,0.755,2.7648
1865,7,ViTPPO,66.411,30.799,19.124,0.7548,2.7157
1866,7,ViTPPO,65.087,30.049,19.644,0.7456,2.7795
1867,7,ViTPPO,65.265,27.102,17.581,0.7497,2.7131
1868,7,ViTPPO,62.68,26.17,18.94,0.7454,2.771
1869,7,ViTPPO,65.697,24.449,18.165,0.7622,2.7014
1870,7,ViTPPO,63.358,26.793,18.744,0.7513,2.7292
1871,7,ViTPPO,67.033,26.288,20.11,0.7562,2.7146
1872,7,ViTPPO,65.975,26.065,19.176,0.7704,2.8251
1873,7,ViTPPO,68.428,26.835,20.734,0.7921,2.6163
1874,7,ViTPPO,69.249,26.545,19.932,0.776,2.5504
1875,7,ViTPPO,69.363,26.958,19.333,0.7497,2.5789
1876,7,ViTPPO,69.696,26.489,22.268,0.751,2.4901
1877,7,ViTPPO,73.272,27.179,21.485,0.7392,2.3732
1878,7,ViTPPO,74.041,28.385,23.762,0.7641,2.3489
1879,7,ViTPPO,73.012,28.818,24.236,0.755,2.3251
1880,7,ViTPPO,72.689,29.287,23.768,0.7466,2.3988
