episode,seed,method,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
1024,7,TD3,49.242,36.834,25.967,0.6766,3.419
1025,7,TD3,53.262,36.317,26.682,0.6541,3.3435
1026,7,TD3,53.62,36.102,27.235,0.6653,3.2754
1027,7,TD3,50.638,38.517,26.148,0.6418,3.354
1028,7,TD3,47.903,37.089,26.378,0.664,3.2709
1029,7,TD3,46.78,37.406,27.259,0.6615,3.3431
1030,7,TD3,49.015,33.616,26.313,0.6655,3.32
1031,7,TD3,48.095,35.088,27.139,0.6522,3.2988
1032,7,TD3,48.948,37.549,28.396,0.6667,3.2758
1033,7,TD3,48.071,36.91,28.18,0.6604,3.4825
1034,7,TD3,47.308,37.574,28.261,0.6615,3.3671
1035,7,TD3,47.398,37.475,27.958,0.658,3.4662
1036,7,TD3,48.011,36.453,27.307,0.6518,3.3952
1037,7,TD3,49.459,35.869,26.625,0.6746,3.5569
1038,7,TD3,51.429,35.221,26.109,0.6762,3.4829
1039,7,TD3,48.631,36.439,27.256,0.6611,3.5558
1040,7,TD3,47.227,34.524,24.611,0.6481,3.5813
1041,7,TD3,44.443,37.11,27.34,0.6505,3.4359
1042,7,TD3,43.671,35.611,25.703,0.6568,3.499
1043,7,TD3,44.163,40.597,25.321,0.635,3.5534
1044,7,TD3,43.982,40.639,25.383,0.6115,3.6255
1045,7,TD3,43.667,38.806,24.118,0.6284,3.6228
1046,7,TD3,46.221,39.285,24.33,0.6124,3.4523
1047,7,TD3,46.431,36.346,23.925,0.6057,3.4376
1048,7,TD3,45.756,36.182,24.406,0.6144,3.5615
1049,7,TD3,49.368,36.996,26.001,0.612,3.4806
1050,7,TD3,52.022,36.747,24.387,0.6326,3.3984
1051,7,TD3,50.986,35.645,24.885,0.627,3.3588
1052,7,TD3,50.91,35.407,25.916,0.6285,3.347
1053,7,TD3,50.741,35.148,25.899,0.6387,3.3401
1054,7,TD3,50.721,33.891,24.516,0.6404,3.27
1055,7,TD3,49.07,33.773,23.562,0.6434,3.3407
1056,7,TD3,51.052,31.791,24.483,0.65,3.396
1057,7,TD3,53.253,30.836,21.42,0.6416,3.2904
1058,7,TD3,51.632,29.914,21.286,0.6621,3.2723
1059,7,TD3,50.554,33.902,21.506,0.6422,3.3805
1060,7,TD3,49.75,34.657,22.326,0.6438,3.271
1061,7,TD3,52.309,34.632,24.042,0.6431,3.2281
1062,7,TD3,51.899,37.426,23.531,0.6331,3.2747
1063,7,TD3,53.675,36.859,23.469,0.6564,3.2932
1064,7,TD3,54.209,37.159,22.288,0.6479,3.236
1065,7,TD3,53.783,35.3,25.864,0.6303,3.3786
1066,7,TD3,55.463,34.437,23.89,0.6481,3.3026
1067,7,TD3,53.763,34.445,22.691,0.674,3.3058
1068,7,TD3,52.459,35.071,22.186,0.682,3.2315
1069,7,TD3,53.752,34.178,22.987,0.6878,3.2131
1070,7,TD3,51.149,33.02,23.514,0.7073,3.1657
1071,7,TD3,50.562,36.355,23.168,0.6942,3.287
1072,7,TD3,49.817,37.445,21.101,0.7038,3.2876
1073,7,TD3,49.349,37.944,20.036,0.694,3.3444
1074,7,TD3,53.864,36.101,21.438,0.6949,3.222
1075,7,TD3,52.67,37.101,24.485,0.6749,3.1869
1076,7,TD3,50.258,37.146,24.706,0.6594,3.2759
1077,7,TD3,48.118,38.767,22.483,0.6741,3.1479
1078,7,TD3,47.171,37.633,20.758,0.6907,3.1333
1079,7,TD3,46.75,38.203,22.148,0.6699,3.1622
1080,7,TD3,46.402,35.879,24.303,0.6474,3.2348
1081,7,TD3,49.73,34.226,23.177,0.6785,3.151
1082,7,TD3,48.652,35.645,25.576,0.6617,3.264
1083,7,TD3,50.136,35.484,25.75,0.6839,3.1591
1084,7,TD3,52.043,35.987,25.596,0.6946,3.1584
1085,7,TD3,49.485,35.61,24.793,0.6916,3.2292
1086,7,TD3,48.911,33.977,27.293,0.7106,3.1844
1087,7,TD3,50.184,34.323,25.189,0.6844,3.1439
1088,7,TD3,49.717,34.947,23.172,0.6853,3.1994
1089,7,TD3,46.435,33.072,21.606,0.6742,3.3118
1090,7,TD3,43.822,32.54,23.602,0.6664,3.3293
1091,7,TD3,46.455,33.896,23.737,0.668,3.2601
1092,7,TD3,48.861,33.339,23.617,0.6745,3.3797
1093,7,TD3,50.738,32.594,23.7,0.6899,3.2998
1094,7,TD3,51.507,34.871,23.994,0.6861,3.3957
1095,7,TD3,52.374,33.469,23.796,0.7097,3.3183
1096,7,TD3,53.617,34.724,22.014,0.7043,3.1776
1097,7,TD3,54.326,35.271,20.522,0.6901,3.164
1098,7,TD3,56.185,34.701,22.888,0.6921,3.1978
1099,7,TD3,53.631,37.211,22.907,0.6693,3.3098
1100,7,TD3,54.437,37.654,23.355,0.6753,3.3503
1101,7,TD3,56.588,35.617,24.047,0.6733,3.3249
1102,7,TD3,55.54,37.735,23.589,0.6574,3.4285
1103,7,TD3,56.264,35.785,24.465,0.6738,3.4058
1104,7,TD3,57.691,37.549,21.239,0.6591,3.3144
1105,7,TD3,56.3,37.821,20.866,0.6522,3.3194
1106,7,TD3,54.207,40.722,21.499,0.6393,3.3865
1107,7,TD3,53.473,40.459,24.219,0.6258,3.6169
1108,7,TD3,54.345,38.184,23.764,0.6381,3.5503
1109,7,TD3,54.358,37.821,23.303,0.6706,3.532
1110,7,TD3,52.535,38.901,22.28,0.6559,3.6343
1111,7,TD3,54.097,37.559,23.892,0.6486,3.4859
1112,7,TD3,54.457,35.746,23.732,0.6588,3.4603
1113,7,TD3,50.935,33.821,26.371,0.652,3.6159
1114,7,TD3,49.105,33.268,26.285,0.6422,3.5753
1115,7,TD3,50.928,32.945,25.834,0.6659,3.4588
1116,7,TD3,53.797,33.716,25.699,0.6494,3.5543
1117,7,TD3,53.615,35.718,25.381,0.6527,3.5993
1118,7,TD3,55.386,32.333,26.717,0.6557,3.5221
1119,7,TD3,54.788,34.842,27.094,0.6608,3.4954
1120,7,TD3,51.794,36.276,25.388,0.6704,3.3931
1121,7,TD3,50.78,35.233,25.244,0.6644,3.4276
1122,7,TD3,51.17,33.828,23.918,0.6649,3.371
1123,7,TD3,52.187,33.413,23.897,0.687,3.3385
1124,7,TD3,50.336,35.516,25.832,0.6709,3.4236
1125,7,TD3,49.06,35.833,26.864,0.6784,3.3711
1126,7,TD3,47.99,35.73,26.201,0.6829,3.3705
1127,7,TD3,45.283,35.402,25.162,0.6731,3.4409
1128,7,TD3,49.029,35.352,24.361,0.6664,3.3381
1129,7,TD3,49.586,35.815,24.45,0.6515,3.3613
1130,7,TD3,52.078,36.534,25.66,0.6694,3.2935
1131,7,TD3,52.467,36.712,25.665,0.6601,3.3074
1132,7,TD3,53.593,34.621,26.037,0.6642,3.2645
1133,7,TD3,50.525,36.101,24.572,0.6606,3.247
1134,7,TD3,49.945,35.956,24.144,0.6685,3.2972
1135,7,TD3,50.312,36.47,25.199,0.6606,3.3015
1136,7,TD3,48.706,36.981,24.734,0.649,3.4476
1137,7,TD3,47.456,37.361,21.822,0.6603,3.4787
1138,7,TD3,47.014,38.441,21.365,0.6658,3.4681
1139,7,TD3,46.63,37.705,19.707,0.67,3.584
1140,7,TD3,48.953,35.938,21.767,0.7176,3.3864
1141,7,TD3,49.526,34.525,22.158,0.7109,3.3462
1142,7,TD3,49.609,35.749,22.558,0.7208,3.3194
1143,7,TD3,49.985,37.106,23.318,0.7017,3.2964
1144,7,TD3,49.762,37.362,23.169,0.7071,3.2556
1145,7,TD3,47.893,37.647,21.456,0.7092,3.281
1146,7,TD3,48.14,36.891,21.619,0.715,3.3138
1147,7,TD3,51.256,33.959,21.397,0.6946,3.1491
1148,7,TD3,47.897,32.938,20.937,0.6807,3.2903
1149,7,TD3,47.752,32.843,21.425,0.6628,3.2106
1150,7,TD3,48.029,32.397,22.96,0.6532,3.1361
1151,7,TD3,51.089,31.974,23.616,0.6978,3.0574
1152,7,TD3,51.029,32.431,23.263,0.6802,3.1298
1153,7,TD3,50.634,32.181,23.528,0.6798,3.0484
1154,7,TD3,47.003,32.751,25.84,0.6678,3.138
1155,7,TD3,47.759,34.605,24.715,0.6608,3.149
1156,7,TD3,50.988,34.952,23.801,0.6785,3.1391
1157,7,TD3,52.269,34.474,24.287,0.6844,3.1469
1158,7,TD3,54.172,32.997,23.244,0.7079,3.2243
1159,7,TD3,56.29,33.295,24.199,0.7007,3.3078
1160,7,TD3,50.732,33.005,27.561,0.6647,3.3066
1161,7,TD3,53.915,34.76,27.444,0.6889,3.2326
1162,7,TD3,56.641,35.655,27.001,0.6751,3.2299
1163,7,TD3,55.646,33.983,24.918,0.6573,3.2742
1164,7,TD3,53.865,35.207,24.762,0.666,3.3061
1165,7,TD3,54.827,32.928,24.925,0.679,3.2473
1166,7,TD3,55.741,32.06,24.258,0.6759,3.2001
1167,7,TD3,50.925,34.181,24.802,0.6737,3.377
1168,7,TD3,51.647,34.453,23.827,0.6768,3.3336
1169,7,TD3,50.67,31.983,23.556,0.6694,3.3475
1170,7,TD3,52.294,32.014,24.318,0.683,3.2266
1171,7,TD3,53.676,31.672,22.844,0.6798,3.1745
1172,7,TD3,54.158,35.093,24.335,0.6872,3.242
1173,7,TD3,56.175,34.188,24.357,0.6813,3.2657
1174,7,TD3,58.93,33.407,25.056,0.6892,3.1458
1175,7,TD3,57.946,32.031,24.299,0.7003,3.1514
1176,7,TD3,56.986,33.586,24.967,0.6876,3.212
1177,7,TD3,55.653,32.769,23.686,0.6846,3.1031
1178,7,TD3,54.454,33.986,21.938,0.6912,3.1601
1179,7,TD3,56.708,32.668,22.131,0.708,3.1502
1180,7,TD3,55.658,34.868,21.481,0.7021,3.1965
1181,7,TD3,57.431,35.863,21.83,0.6758,3.1245
1182,7,TD3,53.943,38.256,23.42,0.6842,3.1096
1183,7,TD3,55.2,37.355,24.539,0.7014,3.193
1184,7,TD3,56.815,37.537,25.231,0.7062,3.1447
1185,7,TD3,57.621,37.578,23.292,0.7026,3.1495
1186,7,TD3,56.325,37.235,24.325,0.6803,3.1446
1187,7,TD3,54.987,39.11,24.882,0.6842,3.2358
1188,7,TD3,54.707,37.205,23.105,0.6942,3.2512
1189,7,TD3,53.358,37.56,24.986,0.6864,3.2406
1190,7,TD3,54.631,33.671,23.947,0.7188,3.0336
1191,7,TD3,54.567,34.069,24.177,0.7151,2.9672
1192,7,TD3,55.736,33.195,23.005,0.7063,2.9544
1193,7,TD3,55.394,32.617,23.662,0.7003,3.0694
1194,7,TD3,53.703,33.281,25.098,0.6869,3.1616
1195,7,TD3,55.182,35.568,25.438,0.6998,3.1625
1196,7,TD3,53.768,34.357,25.596,0.6859,3.1549
1197,7,TD3,52.307,32.335,25.866,0.6705,3.2549
1198,7,TD3,52.921,31.199,24.137,0.6662,3.3453
1199,7,TD3,53.497,30.463,28.985,0.672,3.2674
1200,7,TD3,53.014,32.579,28.372,0.6726,3.2454
1201,7,TD3,52.898,33.598,26.948,0.6672,3.1956
1202,7,TD3,50.718,33.632,25.107,0.6512,3.2636
1203,7,TD3,50.559,35.303,25.98,0.6425,3.2976
1204,7,TD3,53.882,33.819,23.883,0.6532,3.3364
1205,7,TD3,52.069,33.374,23.201,0.6406,3.3386
1206,7,TD3,53.973,32.979,25.051,0.6335,3.2705
1207,7,TD3,54.066,34.856,26.423,0.6419,3.2521
1208,7,TD3,55.393,34.089,24.469,0.6365,3.1336
1209,7,TD3,54.187,34.375,25.391,0.6334,3.2186
1210,7,TD3,56.444,32.616,26.057,0.6595,3.0195
1211,7,TD3,55.881,34.53,23.889,0.637,3.1109
1212,7,TD3,57.3,32.466,23.742,0.677,3.0621
1213,7,TD3,53.337,35.339,23.116,0.6743,3.2672
1214,7,TD3,51.459,32.787,22.781,0.6589,3.2742
1215,7,TD3,52.009,34.952,22.927,0.6613,3.2324
1216,7,TD3,50.84,35.16,22.893,0.6613,3.1091
1217,7,TD3,49.106,33.767,23.78,0.6491,3.1511
1218,7,TD3,51.505,33.426,22.636,0.6622,2.9975
1219,7,TD3,50.35,34.552,24.508,0.6576,3.1698
1220,7,TD3,51.581,35.35,25.421,0.6638,3.2261
1221,7,TD3,51.993,36.487,26.26,0.6637,3.2172
1222,7,TD3,51.429,37.882,23.834,0.6806,3.1503
1223,7,TD3,52.777,36.348,23.706,0.6725,3.1196
1224,7,TD3,51.869,38.399,22.845,0.6762,3.3391
1225,7,TD3,53.782,36.3,21.455,0.6768,3.3379
1226,7,TD3,54.677,39.646,19.448,0.6823,3.2965
1227,7,TD3,52.804,38.322,21.073,0.6803,3.3802
1228,7,TD3,51.266,36.315,19.487,0.6884,3.3441
1229,7,TD3,48.333,38.029,19.49,0.6943,3.3606
1230,7,TD3,48.862,36.188,19.176,0.7024,3.2295
1231,7,TD3,47.044,36.238,21.254,0.6915,3.2363
1232,7,TD3,48.611,36.051,25.033,0.6916,3.3211
1233,7,TD3,54.523,34.395,24.3,0.6878,3.2223
1234,7,TD3,57.759,36.347,24.807,0.6664,3.1826
1235,7,TD3,57.131,36.605,24.384,0.6782,3.2272
1236,7,TD3,54.786,35.324,23.384,0.6784,3.1381
1237,7,TD3,55.183,33.737,23.711,0.663,3.2967
1238,7,TD3,54.584,33.736,24.529,0.6513,3.2633
1239,7,TD3,52.509,33.311,25.728,0.66,3.2756
1240,7,TD3,52.966,33.827,26.943,0.6764,3.1515
1241,7,TD3,54.039,34.923,23.912,0.6811,3.2409
1242,7,TD3,54.062,33.599,25.13,0.6762,3.1348
1243,7,TD3,54.456,33.223,22.832,0.6856,3.2005
1244,7,TD3,55.935,32.289,23.415,0.6892,3.2168
1245,7,TD3,56.589,33.039,23.456,0.6959,3.1334
1246,7,TD3,54.344,34.237,24.417,0.6731,3.2859
1247,7,TD3,52.324,35.401,23.539,0.6458,3.3745
1248,7,TD3,52.612,37.392,21.038,0.6388,3.4302
1249,7,TD3,52.934,35.223,20.185,0.6476,3.3827
1250,7,TD3,52.454,34.631,19.558,0.6537,3.3193
1251,7,TD3,51.158,32.986,22.283,0.6418,3.3893
1252,7,TD3,53.32,32.569,22.32,0.6435,3.385
1253,7,TD3,53.864,32.905,21.566,0.6594,3.2558
1254,7,TD3,54.542,34.487,21.854,0.647,3.2714
1255,7,TD3,56.271,33.459,21.359,0.6766,3.3111
1256,7,TD3,55.523,35.062,22.456,0.6564,3.4842
1257,7,TD3,53.214,36.516,21.92,0.6558,3.4093
1258,7,TD3,53.47,35.573,23.906,0.6755,3.302
1259,7,TD3,51.739,36.504,24.567,0.6672,3.387
1260,7,TD3,54.113,35.684,24.717,0.6781,3.3632
1261,7,TD3,54.563,37.167,24.397,0.6822,3.2916
1262,7,TD3,53.687,35.972,25.568,0.6776,3.3975
1263,7,TD3,54.96,38.377,24.339,0.6786,3.2557
1264,7,TD3,57.952,35.823,23.487,0.7051,3.1044
1265,7,TD3,56.63,37.297,24.501,0.7054,3.1567
1266,7,TD3,54.476,37.464,25.077,0.6899,3.2089
1267,7,TD3,56.726,36.305,25.282,0.6925,3.1211
1268,7,TD3,54.337,37.627,25.73,0.6828,3.1669
1269,7,TD3,51.995,37.657,27.563,0.671,3.184
1270,7,TD3,51.38,35.903,26.386,0.683,3.1379
1271,7,TD3,54.865,34.252,25.546,0.6757,3.1824
1272,7,TD3,53.915,34.222,25.442,0.6719,3.0989
1273,7,TD3,54.971,35.004,26.725,0.6803,3.1618
1274,7,TD3,53.615,35.183,25.673,0.6551,3.112
1275,7,TD3,54.097,34.551,23.486,0.6533,3.0783
1276,7,TD3,52.243,35.814,23.469,0.6448,3.1497
1277,7,TD3,52.66,35.095,20.989,0.6528,3.0875
1278,7,TD3,50.674,36.912,21.516,0.6591,3.1264
1279,7,TD3,53.737,36.679,23.296,0.6767,3.0914
1280,7,TD3,51.513,36.248,23.382,0.6894,3.0814
1281,7,TD3,56.143,37.148,22.902,0.6957,2.9626
1282,7,TD3,55.659,34.811,24.541,0.7018,2.937
1283,7,TD3,53.189,35.813,24.12,0.6989,3.0218
1284,7,TD3,51.189,34.773,25.7,0.66,3.0616
1285,7,TD3,50.708,36.864,25.811,0.6927,3.0904
1286,7,TD3,51.198,36.584,26.447,0.7006,3.1966
1287,7,TD3,52.838,37.69,25.551,0.7042,3.1513
1288,7,TD3,52.239,36.213,25.689,0.6854,3.2263
1289,7,TD3,52.776,34.218,24.967,0.6809,3.2407
1290,7,TD3,53.832,32.052,25.196,0.691,3.1781
1291,7,TD3,53.333,29.866,24.294,0.6958,3.0669
1292,7,TD3,53.131,30.638,24.908,0.6976,3.1913
1293,7,TD3,55.349,29.364,23.686,0.6871,3.131
1294,7,TD3,55.495,29.583,20.8,0.6831,3.051
1295,7,TD3,53.557,30.985,20.426,0.6769,3.1419
1296,7,TD3,52.998,29.942,19.856,0.6818,3.0837
1297,7,TD3,55.572,29.905,21.692,0.6962,3.0648
1298,7,TD3,55.734,30.998,23.729,0.6817,3.0905
1299,7,TD3,56.644,30.861,22.822,0.6866,3.1061
1300,7,TD3,53.965,32.558,24.363,0.696,3.1784
1301,7,TD3,53.422,32.498,23.565,0.694,3.1308
1302,7,TD3,51.768,33.231,24.057,0.6793,3.2109
1303,7,TD3,52.118,34.016,24.421,0.6958,3.2312
1304,7,TD3,55.164,33.5,23.367,0.7048,3.1479
1305,7,TD3,57.051,33.504,23.49,0.701,3.0918
1306,7,TD3,54.06,34.382,26.479,0.678,3.29
1307,7,TD3,54.572,35.035,24.789,0.6617,3.2046
1308,7,TD3,52.428,34.481,25.242,0.6777,3.2118
1309,7,TD3,49.302,34.167,25.507,0.6716,3.1769
1310,7,TD3,48.827,36.357,23.63,0.6673,3.1575
1311,7,TD3,49.773,36.125,24.886,0.6681,2.9961
1312,7,TD3,50.672,35.06,25.231,0.6671,2.9953
1313,7,TD3,51.33,37.05,26.849,0.6634,3.0211
1314,7,TD3,51.524,36.335,24.87,0.7014,3.0322
1315,7,TD3,52.044,35.044,25.377,0.686,3.0002
1316,7,TD3,55.06,31.687,25.056,0.6886,2.8142
1317,7,TD3,52.866,32.138,26.476,0.68,3.0839
1318,7,TD3,51.675,32.891,26.759,0.6674,3.0237
1319,7,TD3,52.883,36.988,25.296,0.6723,3.041
1320,7,TD3,53.048,36.286,25.394,0.67,3.1328
1321,7,TD3,52.719,36.212,25.566,0.6745,3.2294
1322,7,TD3,54.151,37.255,24.406,0.6844,3.3012
1323,7,TD3,54.82,36.421,23.873,0.6819,3.2447
1324,7,TD3,57.088,33.788,23.385,0.683,3.1761
1325,7,TD3,57.315,32.884,23.379,0.6811,3.192
1326,7,TD3,56.519,32.568,23.488,0.6815,3.2785
1327,7,TD3,58.838,32.139,23.012,0.6969,3.1975
1328,7,TD3,58.889,33.652,20.711,0.7149,3.1514
1329,7,TD3,60.866,33.481,22.195,0.7112,3.1855
1330,7,TD3,62.062,33.208,21.321,0.6968,3.1702
1331,7,TD3,59.559,33.874,22.821,0.706,3.1988
1332,7,TD3,57.375,32.806,23.001,0.6911,3.0978
1333,7,TD3,56.261,31.698,23.717,0.6999,3.1451
1334,7,TD3,56.798,32.719,23.74,0.6931,3.1637
1335,7,TD3,56.118,35.105,24.077,0.6802,3.2513
1336,7,TD3,58.638,34.434,24.434,0.6857,3.1424
1337,7,TD3,61.468,34.704,23.901,0.7063,3.1141
1338,7,TD3,60.931,35.877,25.11,0.7179,3.1242
1339,7,TD3,60.073,35.498,24.309,0.6973,3.1232
1340,7,TD3,57.08,36.055,26.496,0.6931,3.182
1341,7,TD3,58.081,34.342,26.483,0.7185,3.1757
1342,7,TD3,58.046,34.105,26.435,0.7128,3.1578
1343,7,TD3,58.313,35.071,27.168,0.72,3.1287
1344,7,TD3,58.852,36.142,26.97,0.709,3.1975
1345,7,TD3,58.604,34.587,26.542,0.698,3.171
1346,7,TD3,56.415,35.692,28.822,0.6983,3.1429
1347,7,TD3,56.996,35.498,28.11,0.6963,3.1596
1348,7,TD3,54.702,35.393,26.771,0.6899,3.209
1349,7,TD3,55.619,33.157,26.663,0.6865,3.0564
1350,7,TD3,54.256,34.256,29.914,0.6813,3.0465
1351,7,TD3,53.509,33.009,27.643,0.6705,2.9972
1352,7,TD3,53.904,34.603,28.638,0.6706,3.0232
1353,7,TD3,53.985,35.757,28.896,0.6847,3.1639
1354,7,TD3,56.303,34.425,27.839,0.6851,3.029
1355,7,TD3,55.584,33.563,24.23,0.6923,3.0909
1356,7,TD3,52.718,35.07,25.082,0.6649,3.1928
1357,7,TD3,56.163,33.916,24.376,0.6824,3.1276
1358,7,TD3,52.638,34.699,24.457,0.6851,3.2326
1359,7,TD3,54.402,33.752,26.635,0.6901,3.1563
1360,7,TD3,55.814,33.709,23.667,0.7085,3.2655
1361,7,TD3,54.739,36.071,24.918,0.6785,3.1723
1362,7,TD3,54.446,38.374,25.664,0.6636,3.2594
1363,7,TD3,56.612,35.67,24.745,0.6769,3.1379
1364,7,TD3,57.385,36.753,24.136,0.6744,3.1864
1365,7,TD3,55.062,35.353,25.0,0.6694,3.2495
1366,7,TD3,53.656,35.378,25.26,0.6844,3.322
1367,7,TD3,51.687,35.762,26.005,0.68,3.3819
1368,7,TD3,52.613,37.507,23.633,0.6883,3.3074
1369,7,TD3,55.106,37.315,23.086,0.6949,3.3063
1370,7,TD3,58.437,38.122,22.019,0.6947,3.3182
1371,7,TD3,58.631,37.73,23.303,0.7059,3.3051
1372,7,TD3,57.765,39.341,23.228,0.7135,3.3287
1373,7,TD3,58.309,39.063,24.387,0.7293,3.402
1374,7,TD3,56.332,37.909,22.673,0.7017,3.4054
1375,7,TD3,57.289,37.251,23.402,0.6907,3.2882
1376,7,TD3,56.468,38.545,24.033,0.7003,3.3354
1377,7,TD3,55.96,37.239,24.27,0.7053,3.3068
1378,7,TD3,52.456,36.765,24.133,0.6878,3.3512
1379,7,TD3,53.743,36.855,23.958,0.691,3.2819
1380,7,TD3,53.912,34.64,23.522,0.7008,3.3489
1381,7,TD3,54.802,35.661,20.162,0.708,3.3147
1382,7,TD3,54.152,37.371,22.991,0.7049,3.3571
1383,7,TD3,55.498,36.642,22.543,0.7071,3.1851
1384,7,TD3,56.319,35.747,25.195,0.7033,3.1005
1385,7,TD3,57.191,36.864,25.179,0.6866,3.2513
1386,7,TD3,58.117,35.771,23.378,0.6969,3.2153
1387,7,TD3,54.372,36.925,25.136,0.7006,3.2803
1388,7,TD3,57.028,34.176,24.363,0.7134,3.2448
1389,7,TD3,56.161,31.571,23.029,0.7241,3.2039
1390,7,TD3,54.238,31.332,24.012,0.7219,3.3087
1391,7,TD3,52.781,31.083,24.511,0.7184,3.3231
1392,7,TD3,53.355,32.695,26.047,0.7091,3.3763
1393,7,TD3,48.313,34.667,25.271,0.6768,3.5745
1394,7,TD3,50.303,34.723,24.829,0.6861,3.4656
1395,7,TD3,51.284,32.218,22.388,0.6975,3.3424
1396,7,TD3,50.817,34.656,25.71,0.6911,3.4365
1397,7,TD3,51.538,30.569,25.676,0.6966,3.3832
1398,7,TD3,52.568,31.856,26.295,0.7084,3.3978
1399,7,TD3,52.924,31.36,24.549,0.7031,3.465
1400,7,TD3,54.619,32.751,23.801,0.6928,3.4686
1401,7,TD3,53.119,33.645,23.092,0.6899,3.3731
1402,7,TD3,53.929,34.049,23.879,0.7023,3.3176
1403,7,TD3,56.384,32.548,24.289,0.7116,3.2646
1404,7,TD3,54.702,33.688,25.562,0.7175,3.3898
1405,7,TD3,54.617,33.283,24.23,0.701,3.3873
1406,7,TD3,55.169,34.702,24.084,0.6944,3.4544
1407,7,TD3,54.38,34.117,24.214,0.6859,3.3667
1408,7,TD3,52.203,34.041,25.166,0.6703,3.4769
1409,7,TD3,53.524,34.234,25.579,0.6847,3.4715
1410,7,TD3,54.673,31.848,25.136,0.6916,3.4074
1411,7,TD3,56.394,31.066,23.922,0.6975,3.3639
1412,7,TD3,54.414,33.469,24.46,0.6855,3.3343
1413,7,TD3,53.757,32.289,26.595,0.7027,3.2773
1414,7,TD3,52.297,33.976,26.703,0.6958,3.4211
1415,7,TD3,54.728,34.648,25.981,0.7079,3.3664
1416,7,TD3,57.644,32.947,23.886,0.7158,3.3223
1417,7,TD3,58.372,34.257,22.434,0.7242,3.3406
1418,7,TD3,56.432,34.021,22.695,0.7201,3.2887
1419,7,TD3,57.334,32.519,20.994,0.7229,3.2669
1420,7,TD3,57.041,32.084,18.911,0.722,3.2428
1421,7,TD3,56.19,32.184,17.562,0.7031,3.2876
1422,7,TD3,56.191,31.693,19.207,0.6825,3.2006
1423,7,TD3,55.848,32.192,21.755,0.6775,3.1639
1424,7,TD3,55.694,32.984,22.094,0.6805,3.2105
1425,7,TD3,56.911,32.334,20.481,0.6958,3.1946
1426,7,TD3,58.595,32.545,21.453,0.7309,3.1538
1427,7,TD3,56.448,32.112,22.613,0.7249,3.1308
1428,7,TD3,57.457,30.94,23.271,0.7212,3.1444
1429,7,TD3,55.754,30.535,21.701,0.7117,3.2213
1430,7,TD3,54.683,34.262,23.662,0.721,3.1976
1431,7,TD3,57.632,34.277,23.034,0.7166,3.1674
1432,7,TD3,54.782,34.698,23.796,0.6928,3.2501
1433,7,TD3,55.219,33.942,23.832,0.6938,3.175
1434,7,TD3,54.728,34.5,23.035,0.6966,3.218
1435,7,TD3,57.863,34.855,25.792,0.6981,3.2296
1436,7,TD3,57.177,37.216,25.715,0.6967,3.2136
1437,7,TD3,56.299,36.68,24.628,0.6863,3.2625
1438,7,TD3,56.401,35.071,24.76,0.6943,3.1958
1439,7,TD3,55.521,36.269,23.288,0.6824,3.2151
1440,7,TD3,54.773,36.627,22.097,0.6888,3.2703
1441,7,TD3,52.526,38.797,22.09,0.6967,3.3134
1442,7,TD3,54.16,36.41,23.096,0.7071,3.2776
1443,7,TD3,54.069,38.056,22.021,0.6987,3.2549
1444,7,TD3,55.382,37.447,24.326,0.7028,3.303
1445,7,TD3,54.202,35.508,24.708,0.6985,3.2736
1446,7,TD3,56.001,35.619,23.148,0.6882,3.2364
1447,7,TD3,56.539,35.601,23.6,0.6886,3.3302
1448,7,TD3,56.035,32.444,22.886,0.6986,3.2448
1449,7,TD3,55.97,32.176,23.836,0.6929,3.2213
1450,7,TD3,55.662,35.406,25.817,0.7138,3.1378
1451,7,TD3,54.59,35.202,26.585,0.7245,3.2577
1452,7,TD3,55.475,35.369,26.351,0.7297,3.2023
1453,7,TD3,57.98,35.679,26.277,0.7297,3.0895
1454,7,TD3,56.083,36.707,26.189,0.7357,3.0786
1455,7,TD3,56.9,35.952,25.819,0.7191,3.106
1456,7,TD3,54.773,36.455,24.466,0.7116,3.1178
1457,7,TD3,53.166,33.587,22.644,0.7312,3.1973
1458,7,TD3,52.363,34.953,22.399,0.7217,3.1594
1459,7,TD3,53.72,34.788,22.134,0.7343,3.1586
1460,7,TD3,53.359,36.242,20.737,0.7288,3.1201
1461,7,TD3,56.286,35.417,22.6,0.7391,3.1315
1462,7,TD3,55.513,33.22,21.595,0.7367,3.1572
1463,7,TD3,53.846,36.284,22.28,0.7061,3.299
1464,7,TD3,56.436,35.721,21.653,0.718,3.1889
1465,7,TD3,56.037,35.22,23.059,0.71,3.2781
1466,7,TD3,54.194,37.12,24.022,0.7075,3.3985
1467,7,TD3,58.52,35.95,24.258,0.6981,3.27
1468,7,TD3,61.199,35.26,25.115,0.6999,3.3365
1469,7,TD3,59.212,34.805,25.799,0.6916,3.2799
1470,7,TD3,59.897,34.472,25.569,0.6931,3.1784
1471,7,TD3,60.275,36.854,27.388,0.6983,3.2245
1472,7,TD3,61.642,35.709,26.522,0.7078,3.1573
1473,7,TD3,60.506,36.079,27.403,0.689,3.242
1474,7,TD3,59.613,37.218,27.62,0.7142,3.1674
1475,7,TD3,60.464,35.286,25.418,0.7145,3.1109
1476,7,TD3,56.322,34.861,24.604,0.6883,3.1889
