episode,seed,method,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
1596,7,MemDRL,62.364,35.654,21.592,0.7347,2.9431
1597,7,MemDRL,61.311,35.624,19.919,0.7272,2.9402
1598,7,MemDRL,62.323,34.835,20.492,0.7368,2.9876
1599,7,MemDRL,63.067,35.181,18.79,0.7541,3.0074
1600,7,MemDRL,62.558,35.43,19.795,0.7348,3.0492
1601,7,MemDRL,60.343,35.148,21.673,0.733,3.0303
1602,7,MemDRL,59.714,35.82,23.562,0.7559,2.922
1603,7,MemDRL,60.031,35.934,22.871,0.7484,2.9129
1604,7,MemDRL,60.504,35.115,23.814,0.744,2.9583
1605,7,MemDRL,59.539,33.88,24.234,0.7374,2.8582
1606,7,MemDRL,58.633,32.558,22.431,0.7447,2.9311
1607,7,MemDRL,55.994,34.611,23.366,0.7262,2.8959
1608,7,MemDRL,54.841,34.927,22.436,0.7016,2.8994
1609,7,MemDRL,54.643,32.974,20.267,0.7291,2.8519
1610,7,MemDRL,58.552,33.601,19.988,0.7253,2.7616
1611,7,MemDRL,60.921,34.724,18.455,0.758,2.7479
1612,7,MemDRL,58.907,32.713,17.943,0.7157,2.8134
1613,7,MemDRL,56.546,30.078,18.973,0.7239,2.889
1614,7,MemDRL,58.867,30.417,18.853,0.7271,2.9422
1615,7,MemDRL,59.266,31.558,18.661,0.7165,2.9998
1616,7,MemDRL,58.667,30.226,19.276,0.7163,2.9045
1617,7,MemDRL,58.814,30.441,19.931,0.7043,2.9261
1618,7,MemDRL,59.241,30.915,19.689,0.714,2.946
1619,7,MemDRL,60.124,30.993,17.858,0.7079,2.8348
1620,7,MemDRL,62.923,30.94,18.729,0.7259,2.8575
1621,7,MemDRL,64.268,31.033,17.062,0.7216,2.9294
1622,7,MemDRL,63.858,31.149,18.298,0.7164,2.9668
1623,7,MemDRL,64.692,31.377,18.901,0.7138,3.0056
1624,7,MemDRL,66.384,27.455,18.217,0.7225,2.9695
1625,7,MemDRL,65.851,27.829,23.565,0.7098,3.0098
1626,7,MemDRL,63.187,28.888,22.933,0.7265,2.9609
1627,7,MemDRL,64.501,29.864,23.116,0.7036,3.0383
1628,7,MemDRL,63.295,28.796,22.485,0.7421,2.8308
1629,7,MemDRL,61.224,29.434,24.144,0.7393,2.8536
1630,7,MemDRL,62.189,28.68,24.624,0.7494,2.8637
1631,7,MemDRL,62.993,27.919,22.703,0.7661,2.8401
1632,7,MemDRL,62.019,29.48,22.228,0.7704,2.8693
1633,7,MemDRL,63.46,30.667,23.227,0.7637,2.8678
1634,7,MemDRL,63.841,30.554,23.13,0.7699,2.8504
1635,7,MemDRL,64.501,30.433,24.539,0.772,2.8634
1636,7,MemDRL,68.256,30.446,25.16,0.776,2.7732
1637,7,MemDRL,68.85,32.118,25.717,0.78,2.6034
1638,7,MemDRL,67.651,33.793,23.48,0.7622,2.6591
1639,7,MemDRL,65.095,34.358,20.693,0.7656,2.6031
1640,7,MemDRL,66.44,33.561,19.813,0.7603,2.6394
1641,7,MemDRL,63.032,32.829,18.428,0.742,2.7204
1642,7,MemDRL,60.662,32.167,19.011,0.7421,2.7637
1643,7,MemDRL,59.772,33.541,18.801,0.7275,2.8563
1644,7,MemDRL,60.645,32.27,15.967,0.7263,2.8713
1645,7,MemDRL,61.449,31.063,15.574,0.7268,2.8685
1646,7,MemDRL,58.546,32.866,16.159,0.723,2.9345
1647,7,MemDRL,59.195,33.21,16.443,0.7015,3.0645
1648,7,MemDRL,60.876,33.128,16.239,0.7179,2.8882
1649,7,MemDRL,61.84,33.739,16.153,0.7205,3.0096
1650,7,MemDRL,61.041,32.863,15.962,0.7197,3.0382
1651,7,MemDRL,60.886,32.669,17.778,0.746,2.9133
1652,7,MemDRL,59.061,33.0,20.699,0.7357,3.0548
1653,7,MemDRL,57.091,34.139,17.467,0.7326,2.9189
1654,7,MemDRL,56.399,34.906,20.41,0.7311,3.0092
1655,7,MemDRL,57.795,33.637,19.822,0.7294,2.93
1656,7,MemDRL,58.65,32.325,19.478,0.7266,2.9139
1657,7,MemDRL,61.149,32.339,17.22,0.7252,2.8897
1658,7,MemDRL,59.535,32.846,19.747,0.7122,2.929
1659,7,MemDRL,60.073,34.276,18.157,0.7287,2.9064
1660,7,MemDRL,60.88,34.404,17.74,0.7307,2.9559
1661,7,MemDRL,59.628,36.452,19.97,0.7319,2.9424
1662,7,MemDRL,61.257,32.776,20.524,0.741,2.9335
1663,7,MemDRL,59.943,33.26,20.728,0.7516,2.9451
1664,7,MemDRL,60.214,36.08,21.259,0.7304,3.0106
1665,7,MemDRL,63.738,35.914,18.427,0.7318,3.0046
1666,7,MemDRL,64.094,36.257,17.273,0.7329,2.9091
1667,7,MemDRL,62.453,35.328,17.416,0.7395,2.9663
1668,7,MemDRL,64.218,34.959,17.517,0.7508,3.0283
1669,7,MemDRL,62.35,34.446,15.691,0.7368,2.9088
1670,7,MemDRL,59.891,34.899,15.156,0.7148,2.9785
1671,7,MemDRL,56.931,36.721,19.449,0.7161,3.1621
1672,7,MemDRL,59.638,34.636,18.812,0.7472,2.9915
1673,7,MemDRL,57.561,34.396,19.081,0.7522,3.0879
1674,7,MemDRL,59.587,32.551,19.183,0.7461,2.928
1675,7,MemDRL,56.618,32.629,18.885,0.7217,2.982
1676,7,MemDRL,59.759,32.353,20.539,0.7306,2.9726
1677,7,MemDRL,59.06,31.3,21.683,0.7188,2.9699
1678,7,MemDRL,59.61,29.838,22.554,0.7315,2.9488
1679,7,MemDRL,58.664,28.451,22.009,0.751,2.8727
1680,7,MemDRL,58.065,30.353,21.381,0.7573,2.9223
1681,7,MemDRL,59.035,31.248,23.427,0.7592,2.9636
1682,7,MemDRL,56.14,31.222,23.284,0.7564,3.0344
1683,7,MemDRL,55.264,31.865,23.486,0.7384,3.0132
1684,7,MemDRL,57.117,28.695,23.205,0.7372,3.0381
1685,7,MemDRL,55.971,31.496,23.531,0.7259,2.9929
1686,7,MemDRL,56.066,31.217,24.593,0.7411,2.9288
1687,7,MemDRL,57.229,31.732,24.613,0.7413,2.9688
1688,7,MemDRL,59.13,31.83,23.685,0.743,2.9463
1689,7,MemDRL,60.617,31.596,22.604,0.7385,2.9762
1690,7,MemDRL,61.329,27.999,22.739,0.7478,2.9869
1691,7,MemDRL,62.469,29.038,23.733,0.755,2.8781
1692,7,MemDRL,62.16,30.692,22.986,0.7423,2.9255
1693,7,MemDRL,61.806,31.704,22.495,0.7299,3.0082
1694,7,MemDRL,62.85,31.012,20.748,0.7478,2.9837
1695,7,MemDRL,62.166,28.868,22.288,0.75,2.9881
1696,7,MemDRL,60.29,29.572,21.72,0.7465,3.0163
1697,7,MemDRL,60.346,29.718,21.653,0.7384,2.9779
1698,7,MemDRL,60.646,30.29,20.588,0.7249,2.9199
1699,7,MemDRL,60.413,31.463,21.115,0.7187,2.9297
1700,7,MemDRL,61.859,30.933,19.598,0.7204,2.8645
1701,7,MemDRL,60.673,32.185,20.276,0.7281,2.9395
1702,7,MemDRL,61.311,30.053,19.376,0.7301,2.8439
1703,7,MemDRL,61.307,28.639,19.955,0.7286,2.8744
1704,7,MemDRL,60.923,29.648,21.935,0.7308,2.8713
1705,7,MemDRL,63.048,28.606,22.558,0.7288,2.8646
1706,7,MemDRL,64.111,27.966,22.683,0.7233,2.8732
1707,7,MemDRL,64.954,28.996,20.646,0.7438,2.8544
1708,7,MemDRL,62.406,28.447,21.322,0.7577,2.8785
1709,7,MemDRL,59.34,31.462,22.962,0.7522,2.9632
1710,7,MemDRL,60.626,33.631,21.898,0.7629,2.9494
1711,7,MemDRL,59.2,31.839,21.377,0.7598,3.1438
1712,7,MemDRL,58.629,30.735,21.136,0.7622,3.0441
1713,7,MemDRL,58.64,30.63,21.734,0.7501,3.0667
1714,7,MemDRL,59.417,29.96,23.228,0.7485,2.989
1715,7,MemDRL,59.401,28.514,22.75,0.7562,2.9002
1716,7,MemDRL,58.21,30.434,22.974,0.753,2.926
1717,7,MemDRL,59.388,31.797,22.383,0.7478,2.8637
1718,7,MemDRL,64.331,30.267,23.703,0.7706,2.8202
1719,7,MemDRL,65.229,31.814,22.753,0.7727,2.772
1720,7,MemDRL,62.256,32.072,22.099,0.7584,2.9087
1721,7,MemDRL,63.753,30.783,23.447,0.743,2.8522
1722,7,MemDRL,62.848,31.145,22.782,0.742,2.84
1723,7,MemDRL,63.184,32.363,22.453,0.7608,2.8629
1724,7,MemDRL,62.596,32.061,22.817,0.7512,2.8524
1725,7,MemDRL,61.963,28.122,22.498,0.7482,2.8259
1726,7,MemDRL,64.559,26.741,22.187,0.745,2.8586
1727,7,MemDRL,64.485,28.161,19.89,0.7495,2.8008
1728,7,MemDRL,62.931,30.115,18.874,0.7597,2.8433
1729,7,MemDRL,60.635,31.144,20.412,0.7531,3.0638
1730,7,MemDRL,64.12,32.511,20.145,0.7543,2.9244
1731,7,MemDRL,60.815,32.079,22.579,0.739,3.0005
1732,7,MemDRL,63.656,28.899,21.314,0.7369,2.8525
1733,7,MemDRL,63.823,28.567,21.835,0.7192,2.9132
1734,7,MemDRL,61.137,29.071,23.475,0.7289,3.0725
1735,7,MemDRL,59.042,28.546,22.163,0.7223,3.1674
1736,7,MemDRL,59.901,27.929,23.858,0.7346,3.17
1737,7,MemDRL,60.405,27.205,23.751,0.7319,3.0812
1738,7,MemDRL,60.868,28.244,22.425,0.7446,3.0564
1739,7,MemDRL,58.491,29.843,23.676,0.7326,3.0754
1740,7,MemDRL,59.427,28.223,23.672,0.7467,2.9764
1741,7,MemDRL,57.16,28.373,23.617,0.7491,2.9513
1742,7,MemDRL,57.803,25.987,24.732,0.7476,2.9665
1743,7,MemDRL,59.377,27.836,25.48,0.7733,2.9229
1744,7,MemDRL,59.666,30.172,24.503,0.7703,2.9567
1745,7,MemDRL,58.977,29.99,25.558,0.7558,2.957
1746,7,MemDRL,58.649,30.236,24.923,0.7584,3.0018
1747,7,MemDRL,59.852,32.133,25.047,0.7634,3.0668
1748,7,MemDRL,57.727,35.172,25.277,0.7472,3.1858
1749,7,MemDRL,58.722,35.34,23.7,0.7498,3.0406
1750,7,MemDRL,58.402,36.7,22.912,0.7452,3.0106
1751,7,MemDRL,57.814,33.869,23.383,0.7396,3.0178
1752,7,MemDRL,58.946,32.782,25.115,0.7598,2.9817
1753,7,MemDRL,60.565,32.605,25.101,0.7519,2.9817
1754,7,MemDRL,60.414,31.944,25.568,0.7494,2.8709
1755,7,MemDRL,62.839,31.823,25.861,0.7402,2.8499
1756,7,MemDRL,59.872,30.855,24.943,0.7338,2.8469
1757,7,MemDRL,59.416,32.178,22.04,0.7144,2.79
1758,7,MemDRL,58.965,33.771,22.619,0.7118,2.8094
1759,7,MemDRL,61.081,32.524,21.46,0.7226,2.7302
1760,7,MemDRL,63.884,31.345,22.14,0.7441,2.6602
1761,7,MemDRL,63.601,32.63,22.831,0.7328,2.7024
1762,7,MemDRL,68.022,29.055,20.326,0.7721,2.6007
1763,7,MemDRL,66.143,31.65,19.57,0.7743,2.772
1764,7,MemDRL,62.343,31.778,20.413,0.7556,2.8852
1765,7,MemDRL,62.854,31.509,19.282,0.7619,2.8013
1766,7,MemDRL,63.848,30.46,19.637,0.7426,2.7882
1767,7,MemDRL,64.865,28.797,19.039,0.744,2.7882
1768,7,MemDRL,66.153,26.51,21.08,0.745,2.8223
1769,7,MemDRL,67.568,29.707,22.166,0.7392,2.9041
1770,7,MemDRL,66.709,27.851,20.551,0.7474,2.8924
1771,7,MemDRL,62.303,28.817,22.19,0.7525,2.9298
1772,7,MemDRL,61.993,29.58,24.093,0.7394,2.8796
1773,7,MemDRL,62.365,29.537,25.567,0.723,2.8313
1774,7,MemDRL,63.658,27.984,23.61,0.7261,2.8373
1775,7,MemDRL,65.195,30.281,23.444,0.7245,2.8879
1776,7,MemDRL,63.318,30.379,23.204,0.7357,2.8323
1777,7,MemDRL,63.449,29.268,21.351,0.7417,2.7297
1778,7,MemDRL,62.641,28.407,20.191,0.7271,2.7709
1779,7,MemDRL,61.755,28.114,22.146,0.7475,2.7352
1780,7,MemDRL,61.735,27.65,22.175,0.7669,2.7866
1781,7,MemDRL,63.658,29.791,22.724,0.7536,2.6924
1782,7,MemDRL,61.798,29.652,21.749,0.7569,2.756
1783,7,MemDRL,63.511,31.677,22.707,0.7423,2.7923
1784,7,MemDRL,64.545,30.716,24.154,0.7372,2.8196
1785,7,MemDRL,66.511,32.246,22.717,0.7583,2.7415
1786,7,MemDRL,65.087,32.333,22.353,0.7469,2.6437
1787,7,MemDRL,68.986,32.179,20.936,0.7481,2.5965
1788,7,MemDRL,67.788,31.112,22.023,0.7295,2.6869
1789,7,MemDRL,66.197,32.353,20.89,0.7404,2.8946
1790,7,MemDRL,68.816,28.482,21.629,0.7624,2.8615
1791,7,MemDRL,70.879,29.03,22.287,0.7649,2.8931
1792,7,MemDRL,70.656,30.296,23.166,0.742,2.9329
1793,7,MemDRL,68.598,28.796,21.206,0.7432,2.8844
1794,7,MemDRL,66.035,28.298,21.016,0.7594,2.9094
1795,7,MemDRL,66.059,29.264,21.417,0.7761,2.7992
1796,7,MemDRL,65.723,27.997,20.587,0.7892,2.7828
1797,7,MemDRL,65.204,30.623,20.561,0.8026,2.7882
1798,7,MemDRL,66.18,29.677,19.726,0.7854,2.7916
1799,7,MemDRL,67.022,30.416,19.735,0.7794,2.915
1800,7,MemDRL,67.409,31.382,19.936,0.7757,2.9356
1801,7,MemDRL,66.05,30.686,21.269,0.7704,2.9471
1802,7,MemDRL,67.447,29.086,22.394,0.7612,2.8086
1803,7,MemDRL,66.903,28.361,21.328,0.7448,2.8031
1804,7,MemDRL,64.114,29.814,19.039,0.7512,2.8779
1805,7,MemDRL,61.804,31.168,16.899,0.7588,2.8228
1806,7,MemDRL,59.646,33.933,17.495,0.7753,2.8554
1807,7,MemDRL,62.222,32.771,16.642,0.7774,2.8179
1808,7,MemDRL,63.378,32.584,17.958,0.7781,2.7727
1809,7,MemDRL,63.687,30.508,20.63,0.7544,2.7325
1810,7,MemDRL,61.464,31.414,20.872,0.7502,2.8238
1811,7,MemDRL,60.477,29.982,21.376,0.7494,2.8069
1812,7,MemDRL,60.587,30.699,22.049,0.7724,2.7545
1813,7,MemDRL,60.928,31.209,24.485,0.7895,2.7332
1814,7,MemDRL,62.619,30.851,22.105,0.8056,2.6814
1815,7,MemDRL,63.97,31.19,22.714,0.8106,2.6351
1816,7,MemDRL,64.324,30.832,24.24,0.7856,2.6208
1817,7,MemDRL,64.591,28.622,25.172,0.7819,2.6566
1818,7,MemDRL,66.629,29.207,23.17,0.7836,2.646
1819,7,MemDRL,65.595,29.359,21.814,0.7685,2.7153
1820,7,MemDRL,65.26,30.399,22.05,0.7724,2.7023
1821,7,MemDRL,64.077,30.196,19.463,0.7742,2.7651
1822,7,MemDRL,64.528,29.635,20.65,0.7576,2.7481
1823,7,MemDRL,66.66,29.148,21.054,0.7568,2.6465
1824,7,MemDRL,68.0,27.582,21.888,0.7541,2.5728
1825,7,MemDRL,66.507,26.966,21.559,0.7648,2.543
1826,7,MemDRL,64.676,29.53,22.17,0.7841,2.5956
1827,7,MemDRL,62.759,28.714,21.337,0.7662,2.5933
1828,7,MemDRL,63.44,27.735,21.907,0.7797,2.5876
1829,7,MemDRL,63.906,27.656,22.457,0.7935,2.6399
1830,7,MemDRL,65.353,27.084,24.64,0.7557,2.7801
1831,7,MemDRL,63.939,27.38,22.891,0.7654,2.761
1832,7,MemDRL,65.349,25.256,22.913,0.7788,2.718
1833,7,MemDRL,64.676,27.292,24.301,0.7612,2.858
1834,7,MemDRL,67.649,26.047,23.943,0.7651,2.6765
1835,7,MemDRL,65.317,28.581,22.501,0.7539,2.6886
1836,7,MemDRL,66.007,26.714,22.186,0.7617,2.7464
1837,7,MemDRL,69.523,28.563,22.886,0.7716,2.8076
1838,7,MemDRL,65.065,31.596,24.564,0.7627,2.8813
1839,7,MemDRL,66.847,30.32,26.469,0.7636,2.8155
1840,7,MemDRL,68.808,27.557,25.534,0.7891,2.6538
1841,7,MemDRL,70.672,27.612,23.286,0.7944,2.5921
1842,7,MemDRL,66.634,24.995,24.032,0.8171,2.7915
1843,7,MemDRL,64.228,26.743,22.283,0.8098,2.8011
1844,7,MemDRL,64.791,27.843,21.908,0.8079,2.8217
1845,7,MemDRL,61.434,29.269,22.049,0.8034,2.8559
1846,7,MemDRL,58.783,29.006,20.602,0.7884,2.9166
1847,7,MemDRL,59.564,29.094,19.977,0.7853,2.9158
1848,7,MemDRL,61.66,28.031,21.781,0.7889,2.8895
1849,7,MemDRL,60.89,29.293,22.267,0.7661,2.8164
1850,7,MemDRL,63.159,30.59,21.074,0.7669,2.8419
1851,7,MemDRL,61.459,30.258,22.272,0.7505,2.7966
1852,7,MemDRL,61.199,29.902,22.198,0.7478,2.8189
1853,7,MemDRL,61.235,28.062,23.409,0.7592,2.7001
1854,7,MemDRL,61.659,27.471,24.284,0.7622,2.7952
1855,7,MemDRL,66.095,27.503,25.042,0.7808,2.7325
1856,7,MemDRL,63.528,27.824,24.238,0.7936,2.7466
1857,7,MemDRL,62.4,27.574,22.702,0.7852,2.8748
1858,7,MemDRL,65.154,26.481,22.545,0.7772,2.897
1859,7,MemDRL,63.956,28.94,20.995,0.782,2.9346
1860,7,MemDRL,66.732,29.836,21.308,0.8027,2.8533
1861,7,MemDRL,69.223,28.622,21.497,0.7825,2.806
1862,7,MemDRL,68.102,30.774,22.12,0.7846,2.9554
1863,7,MemDRL,71.643,29.476,23.075,0.7836,2.7836
1864,7,MemDRL,69.3,33.143,22.837,0.7658,2.8297
1865,7,MemDRL,66.953,32.095,23.34,0.7646,2.7776
1866,7,MemDRL,67.053,31.189,23.229,0.7739,2.7549
1867,7,MemDRL,66.192,33.196,22.396,0.7577,2.7398
1868,7,MemDRL,65.853,32.737,24.285,0.7793,2.6956
1869,7,MemDRL,68.191,29.595,21.256,0.7839,2.6315
1870,7,MemDRL,69.089,27.248,22.119,0.773,2.6867
1871,7,MemDRL,64.953,28.405,23.006,0.7666,2.697
1872,7,MemDRL,64.812,29.533,24.329,0.7611,2.753
1873,7,MemDRL,63.606,29.19,24.921,0.774,2.7944
1874,7,MemDRL,66.393,29.789,22.735,0.7696,2.7109
1875,7,MemDRL,62.358,29.562,22.6,0.7709,2.7604
1876,7,MemDRL,64.009,29.014,25.859,0.7903,2.6329
1877,7,MemDRL,63.896,31.716,24.572,0.8064,2.6745
1878,7,MemDRL,61.407,31.338,24.346,0.8008,2.758
1879,7,MemDRL,61.439,29.662,24.919,0.7732,2.781
1880,7,MemDRL,59.625,29.11,24.541,0.7785,2.7656
1881,7,MemDRL,59.065,31.216,24.488,0.7635,2.7544
1882,7,MemDRL,60.138,29.123,21.243,0.7907,2.6563
1883,7,MemDRL,63.812,29.621,21.098,0.7749,2.6696
1884,7,MemDRL,62.537,30.832,21.258,0.7641,2.7057
1885,7,MemDRL,65.712,30.084,18.495,0.7503,2.7015
1886,7,MemDRL,65.433,31.802,19.216,0.74,2.6812
1887,7,MemDRL,67.524,30.662,17.231,0.7352,2.6736
1888,7,MemDRL,68.357,31.968,15.829,0.7672,2.6758
1889,7,MemDRL,68.298,33.244,16.906,0.7472,2.6431
1890,7,MemDRL,67.647,29.449,17.266,0.7533,2.5323
1891,7,MemDRL,65.667,31.661,18.802,0.7532,2.6566
1892,7,MemDRL,67.252,30.565,18.019,0.7634,2.513
1893,7,MemDRL,68.432,31.222,19.749,0.7424,2.5583
1894,7,MemDRL,69.39,31.358,20.135,0.7464,2.5956
1895,7,MemDRL,71.47,31.039,20.599,0.7536,2.6165
1896,7,MemDRL,70.45,31.839,21.24,0.7272,2.5797
1897,7,MemDRL,71.17,30.562,20.794,0.7391,2.5486
1898,7,MemDRL,69.678,29.042,21.601,0.7534,2.6607
1899,7,MemDRL,69.569,29.08,19.776,0.7852,2.5369
1900,7,MemDRL,68.608,28.277,18.695,0.7756,2.6179
1901,7,MemDRL,64.443,30.731,18.136,0.7675,2.6945
1902,7,MemDRL,66.163,32.876,17.88,0.7668,2.6514
1903,7,MemDRL,69.096,32.201,18.201,0.7649,2.7165
1904,7,MemDRL,69.429,29.671,20.582,0.7582,2.8364
1905,7,MemDRL,66.641,31.889,21.948,0.7872,2.7721
1906,7,MemDRL,67.437,32.958,22.874,0.7665,2.7286
1907,7,MemDRL,67.344,33.158,22.099,0.7752,2.6835
1908,7,MemDRL,65.06,33.946,23.333,0.7843,2.794
1909,7,MemDRL,67.371,33.803,23.096,0.7755,2.6995
1910,7,MemDRL,65.549,33.876,23.117,0.7831,2.6676
1911,7,MemDRL,66.79,33.275,21.969,0.805,2.5801
1912,7,MemDRL,65.496,34.231,20.517,0.8128,2.6382
1913,7,MemDRL,66.866,33.541,20.707,0.8372,2.632
1914,7,MemDRL,65.78,33.688,21.7,0.8302,2.7132
1915,7,MemDRL,68.424,31.063,20.741,0.815,2.6417
1916,7,MemDRL,68.858,31.078,20.75,0.8154,2.7083
1917,7,MemDRL,68.507,29.968,21.082,0.7977,2.7449
1918,7,MemDRL,69.738,29.349,21.489,0.805,2.7194
1919,7,MemDRL,67.046,28.623,22.779,0.7933,2.8942
1920,7,MemDRL,67.915,28.097,18.745,0.8041,2.8533
1921,7,MemDRL,65.173,31.657,20.943,0.7783,2.8557
1922,7,MemDRL,66.799,30.307,20.944,0.7749,2.6899
1923,7,MemDRL,66.785,29.126,20.115,0.7817,2.6851
1924,7,MemDRL,64.949,31.497,21.606,0.76,2.634
1925,7,MemDRL,67.379,32.873,21.316,0.7773,2.5466
1926,7,MemDRL,65.748,33.929,20.814,0.8052,2.5035
1927,7,MemDRL,67.949,35.008,20.522,0.8,2.5702
1928,7,MemDRL,65.661,32.906,21.596,0.7807,2.5094
1929,7,MemDRL,64.965,33.358,21.487,0.7435,2.6357
1930,7,MemDRL,65.095,33.735,21.107,0.7712,2.5581
1931,7,MemDRL,63.452,30.12,21.166,0.7915,2.6274
1932,7,MemDRL,62.853,30.099,21.741,0.7801,2.7703
1933,7,MemDRL,62.879,29.567,21.114,0.7688,2.7654
1934,7,MemDRL,64.319,30.713,20.633,0.772,2.7648
1935,7,MemDRL,67.327,32.428,21.376,0.7864,2.7252
1936,7,MemDRL,66.953,32.851,20.996,0.787,2.6481
1937,7,MemDRL,65.252,34.429,20.898,0.7626,2.6957
1938,7,MemDRL,65.241,32.691,19.597,0.7615,2.6231
1939,7,MemDRL,65.719,35.039,17.892,0.7845,2.5834
1940,7,MemDRL,64.698,35.192,18.383,0.7691,2.5691
1941,7,MemDRL,67.558,32.33,15.795,0.802,2.5356
1942,7,MemDRL,65.953,33.72,16.198,0.7936,2.5249
1943,7,MemDRL,65.6,33.466,17.427,0.7819,2.6582
1944,7,MemDRL,65.541,34.588,20.337,0.809,2.5486
1945,7,MemDRL,67.299,34.076,23.064,0.8078,2.5597
1946,7,MemDRL,65.389,36.306,22.42,0.7963,2.5446
1947,7,MemDRL,66.435,33.664,20.017,0.7862,2.6258
1948,7,MemDRL,64.85,33.649,21.748,0.7822,2.5317
1949,7,MemDRL,63.643,33.547,21.198,0.7746,2.6009
1950,7,MemDRL,65.697,32.009,20.777,0.773,2.4988
1951,7,MemDRL,66.023,32.677,23.032,0.77,2.5684
1952,7,MemDRL,65.162,32.947,22.242,0.7639,2.7158
1953,7,MemDRL,66.964,32.348,23.061,0.7516,2.6082
1954,7,MemDRL,63.095,31.257,22.613,0.727,2.7183
1955,7,MemDRL,63.66,30.012,20.367,0.7656,2.6965
1956,7,MemDRL,61.556,29.925,19.607,0.7448,2.7142
1957,7,MemDRL,66.191,30.768,20.906,0.781,2.7124
1958,7,MemDRL,64.336,28.972,21.195,0.7724,2.811
1959,7,MemDRL,64.231,31.373,18.972,0.7706,2.8046
1960,7,MemDRL,62.536,31.863,18.454,0.7746,2.8329
1961,7,MemDRL,63.373,32.406,17.681,0.763,2.74
1962,7,MemDRL,63.679,30.466,18.556,0.7807,2.7122
1963,7,MemDRL,65.161,30.089,19.967,0.7748,2.7555
1964,7,MemDRL,66.023,29.092,22.078,0.7798,2.7949
1965,7,MemDRL,63.579,31.26,23.71,0.7665,2.6752
1966,7,MemDRL,63.038,29.659,24.735,0.7763,2.7616
1967,7,MemDRL,65.935,32.878,23.411,0.7814,2.7133
1968,7,MemDRL,65.406,36.576,22.165,0.7954,2.6892
1969,7,MemDRL,64.578,36.207,22.852,0.7828,2.6466
1970,7,MemDRL,59.616,35.434,23.939,0.7628,2.7428
1971,7,MemDRL,60.752,32.865,24.773,0.7422,2.8274
1972,7,MemDRL,62.405,32.122,22.147,0.7499,2.8997
1973,7,MemDRL,62.116,31.777,23.791,0.7481,2.9225
1974,7,MemDRL,61.127,30.543,21.429,0.7477,2.8925
1975,7,MemDRL,61.364,31.95,22.335,0.7723,2.8463
1976,7,MemDRL,60.964,31.073,21.77,0.7613,2.824
1977,7,MemDRL,61.009,30.934,19.959,0.7558,2.8352
1978,7,MemDRL,59.059,31.065,20.819,0.7385,2.906
1979,7,MemDRL,60.845,29.733,20.183,0.7361,2.8091
1980,7,MemDRL,60.015,30.171,22.626,0.751,2.834
1981,7,MemDRL,60.503,30.233,22.684,0.7612,2.8195
1982,7,MemDRL,58.955,31.387,21.491,0.7532,2.9038
1983,7,MemDRL,59.353,31.573,19.528,0.7781,2.935
1984,7,MemDRL,58.732,33.097,18.63,0.749,2.9999
1985,7,MemDRL,58.616,32.38,20.175,0.7557,3.0657
1986,7,MemDRL,57.586,33.945,17.079,0.7592,3.0803
1987,7,MemDRL,57.884,33.52,19.01,0.7579,3.0758
1988,7,MemDRL,60.49,34.474,19.318,0.7634,2.9335
1989,7,MemDRL,60.301,33.599,22.473,0.7619,2.9242
1990,7,MemDRL,58.479,32.152,23.325,0.7485,2.9135
1991,7,MemDRL,58.406,31.201,24.688,0.7582,2.8586
1992,7,MemDRL,60.826,29.46,23.126,0.7543,2.824
1993,7,MemDRL,61.105,30.468,21.094,0.7373,2.86
1994,7,MemDRL,62.171,30.39,21.008,0.748,2.841
1995,7,MemDRL,61.202,31.55,20.993,0.7519,2.8952
1996,7,MemDRL,64.601,30.41,20.208,0.7445,2.8481
1997,7,MemDRL,63.993,35.256,20.678,0.7467,2.9589
1998,7,MemDRL,62.241,32.818,20.561,0.7383,3.0355
1999,7,MemDRL,61.974,33.279,23.019,0.7188,3.0501
2000,7,MemDRL,64.501,30.717,23.699,0.7395,3.0002
2001,7,MemDRL,65.76,30.907,23.455,0.7345,3.0565
2002,7,MemDRL,65.653,29.146,25.391,0.7561,2.9796
2003,7,MemDRL,64.562,29.569,26.776,0.7499,3.0006
2004,7,MemDRL,66.844,30.468,26.229,0.7582,3.0171
2005,7,MemDRL,67.222,27.361,23.708,0.7483,2.9302
2006,7,MemDRL,68.129,26.162,20.122,0.7497,2.8429
2007,7,MemDRL,66.11,29.359,20.635,0.7417,3.0193
2008,7,MemDRL,67.516,28.006,20.42,0.7621,2.9683
2009,7,MemDRL,66.396,28.831,19.928,0.7462,3.1726
2010,7,MemDRL,65.01,29.538,19.385,0.7665,3.1419
2011,7,MemDRL,64.654,29.806,20.231,0.7716,2.9828
2012,7,MemDRL,66.07,31.404,22.163,0.7624,2.9539
2013,7,MemDRL,66.754,32.508,21.909,0.7646,2.8961
2014,7,MemDRL,68.705,30.28,20.141,0.7713,2.8452
2015,7,MemDRL,68.97,29.038,20.741,0.7669,2.8023
2016,7,MemDRL,65.041,31.433,21.045,0.7568,2.8205
2017,7,MemDRL,65.336,30.206,20.561,0.7361,2.8934
2018,7,MemDRL,66.321,29.194,22.145,0.7384,2.8002
2019,7,MemDRL,67.737,26.948,19.98,0.7383,2.7422
2020,7,MemDRL,67.118,28.232,20.46,0.7312,2.8468
