episode,seed,method,scenario,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
1012,3,STARNav,B,51.602,26.711,21.7,0.572,2.1097
1013,3,STARNav,B,52.365,25.913,21.144,0.5729,2.1756
1014,3,STARNav,B,52.333,26.693,20.607,0.6028,2.1749
1015,3,STARNav,B,51.839,26.866,22.91,0.6064,2.0308
1016,3,STARNav,B,49.971,26.594,24.339,0.5969,2.0151
1017,3,STARNav,B,51.962,27.869,24.054,0.6139,1.978
1018,3,STARNav,B,50.783,28.56,22.525,0.6123,2.1459
1019,3,STARNav,B,50.733,26.766,24.357,0.5914,2.142
1020,3,STARNav,B,53.838,27.696,25.478,0.5831,2.1702
1021,3,STARNav,B,52.61,28.16,26.4,0.5652,2.1858
1022,3,STARNav,B,50.312,26.976,24.697,0.5578,2.1987
1023,3,STARNav,B,50.628,26.217,23.303,0.5399,2.1464
1024,3,STARNav,B,50.706,27.603,23.216,0.5369,2.152
1025,3,STARNav,B,52.511,26.881,22.342,0.5431,2.1506
1026,3,STARNav,B,51.163,26.849,20.234,0.5441,2.0887
1027,3,STARNav,B,54.102,27.25,20.38,0.5506,2.0752
1028,3,STARNav,B,54.015,26.984,20.851,0.5687,1.9382
1029,3,STARNav,B,52.408,24.873,21.279,0.57,1.9493
1030,3,STARNav,B,54.036,25.98,21.778,0.5795,2.0092
1031,3,STARNav,B,52.68,26.375,20.96,0.5819,2.1419
1032,3,STARNav,B,54.929,26.222,21.853,0.5967,2.1734
1033,3,STARNav,B,54.47,27.181,21.972,0.6083,2.2011
1034,3,STARNav,B,57.447,26.438,22.91,0.6039,2.1512
1035,3,STARNav,B,59.279,26.468,24.087,0.6074,2.0787
1036,3,STARNav,B,58.783,28.262,22.784,0.6094,2.1217
1037,3,STARNav,B,55.326,28.111,24.212,0.6171,2.1143
1038,3,STARNav,B,55.726,28.017,23.686,0.6151,2.1499
1039,3,STARNav,B,54.366,27.168,24.113,0.6067,2.0649
1040,3,STARNav,B,54.017,26.267,24.699,0.5956,2.068
1041,3,STARNav,B,53.538,24.981,25.741,0.606,2.1115
1042,3,STARNav,B,51.972,27.063,25.856,0.6163,2.1059
1043,3,STARNav,B,50.489,27.309,26.911,0.6093,2.1014
1044,3,STARNav,B,51.587,27.736,25.778,0.6081,2.1665
1045,3,STARNav,B,51.982,26.452,23.679,0.6004,2.128
1046,3,STARNav,B,53.66,28.132,23.909,0.5927,2.1164
1047,3,STARNav,B,51.24,28.348,24.153,0.5984,2.0468
1048,3,STARNav,B,51.926,27.824,22.811,0.5984,2.0832
1049,3,STARNav,B,50.244,27.707,21.799,0.5952,1.9988
1050,3,STARNav,B,48.159,28.456,23.024,0.6109,2.0197
1051,3,STARNav,B,47.185,27.565,24.625,0.6078,2.0995
1052,3,STARNav,B,49.476,27.465,22.528,0.6064,2.1697
1053,3,STARNav,B,51.258,28.032,23.834,0.5969,2.1492
1054,3,STARNav,B,52.133,29.541,25.276,0.6148,2.1281
1055,3,STARNav,B,50.778,28.404,23.105,0.6087,2.131
1056,3,STARNav,B,52.356,28.637,24.023,0.6127,2.0893
1057,3,STARNav,B,52.8,28.96,23.082,0.6281,2.1122
1058,3,STARNav,B,50.189,28.594,21.328,0.6325,2.101
1059,3,STARNav,B,50.763,26.67,21.001,0.6192,2.1974
1060,3,STARNav,B,51.219,26.857,21.387,0.6133,2.2126
1061,3,STARNav,B,49.53,27.984,22.17,0.6028,2.1708
1062,3,STARNav,B,49.844,27.603,22.84,0.6066,2.1805
1063,3,STARNav,B,48.819,27.194,23.332,0.6067,2.2197
1064,3,STARNav,B,49.645,28.843,22.046,0.6024,2.1258
1065,3,STARNav,B,51.607,28.881,22.547,0.6056,2.2048
1066,3,STARNav,B,50.271,27.876,22.755,0.6116,2.2033
1067,3,STARNav,B,49.661,26.354,21.969,0.6124,2.2116
1068,3,STARNav,B,50.177,26.165,20.961,0.6058,2.1551
1069,3,STARNav,B,51.358,24.881,23.399,0.6122,2.158
1070,3,STARNav,B,50.464,25.87,22.031,0.6206,2.1806
1071,3,STARNav,B,48.513,27.295,22.061,0.6135,2.1579
1072,3,STARNav,B,48.242,26.357,23.828,0.6122,2.1471
1073,3,STARNav,B,48.242,25.932,21.467,0.6178,2.1421
1074,3,STARNav,B,50.407,28.763,20.537,0.6099,2.1492
1075,3,STARNav,B,52.628,28.115,20.365,0.6282,2.1034
1076,3,STARNav,B,53.031,27.886,20.277,0.6287,2.1138
1077,3,STARNav,B,53.406,28.447,22.81,0.6247,2.0717
1078,3,STARNav,B,51.205,27.89,21.512,0.6496,1.9531
1079,3,STARNav,B,51.196,28.562,21.09,0.6483,1.8938
1080,3,STARNav,B,51.674,28.088,20.844,0.6335,2.0139
1081,3,STARNav,B,53.863,27.481,20.386,0.624,1.9824
1082,3,STARNav,B,52.967,26.528,21.823,0.6175,2.0376
1083,3,STARNav,B,51.255,27.273,22.14,0.6134,2.0412
1084,3,STARNav,B,50.104,29.01,21.514,0.616,2.0404
1085,3,STARNav,B,50.934,28.075,22.766,0.6297,2.1656
1086,3,STARNav,B,48.446,26.672,23.312,0.6193,2.1621
1087,3,STARNav,B,48.966,25.909,23.043,0.6192,2.0806
1088,3,STARNav,B,50.946,26.525,23.134,0.6021,2.0333
1089,3,STARNav,B,50.015,27.194,24.036,0.5929,2.0751
1090,3,STARNav,B,50.905,28.791,23.466,0.5931,2.0816
1091,3,STARNav,B,52.329,29.139,22.753,0.5905,2.0121
1092,3,STARNav,B,52.471,29.25,22.545,0.5986,2.1134
1093,3,STARNav,B,52.261,28.31,23.942,0.5996,2.1587
1094,3,STARNav,B,54.338,28.17,22.655,0.6148,2.1232
1095,3,STARNav,B,53.563,26.864,22.391,0.6043,2.0648
1096,3,STARNav,B,53.589,25.002,21.714,0.6127,2.0117
1097,3,STARNav,B,51.939,27.027,21.43,0.632,2.0296
1098,3,STARNav,B,52.036,25.632,22.785,0.6312,2.0175
1099,3,STARNav,B,51.736,26.753,22.602,0.6164,2.0161
1100,3,STARNav,B,50.192,26.223,23.475,0.6087,2.0919
1101,3,STARNav,B,49.612,26.26,21.551,0.6083,1.99
1102,3,STARNav,B,50.217,26.633,20.041,0.6215,1.9706
1103,3,STARNav,B,51.234,27.648,19.245,0.6081,2.0016
1104,3,STARNav,B,53.32,27.214,20.186,0.5937,2.0124
1105,3,STARNav,B,53.638,27.665,20.131,0.6048,2.0154
1106,3,STARNav,B,52.184,28.587,18.756,0.6051,2.0152
1107,3,STARNav,B,51.794,27.927,18.687,0.6066,2.1375
1108,3,STARNav,B,49.126,28.055,18.078,0.6004,2.0837
1109,3,STARNav,B,51.083,26.563,17.207,0.6094,2.0742
1110,3,STARNav,B,53.257,27.752,18.539,0.6143,2.1277
1111,3,STARNav,B,51.417,28.338,19.694,0.623,2.1333
1112,3,STARNav,B,52.328,28.518,18.379,0.6176,2.1307
1113,3,STARNav,B,52.338,27.634,19.679,0.6037,2.0206
1114,3,STARNav,B,52.416,26.307,20.816,0.5964,2.0721
1115,3,STARNav,B,52.902,27.035,21.891,0.6039,2.0122
1116,3,STARNav,B,50.876,26.531,20.646,0.6011,2.0532
1117,3,STARNav,B,51.139,26.408,19.99,0.6048,2.0612
1118,3,STARNav,B,51.25,26.839,21.564,0.6086,2.053
1119,3,STARNav,B,51.518,29.539,19.922,0.6092,1.968
1120,3,STARNav,B,53.393,28.813,21.693,0.6021,1.9722
1121,3,STARNav,B,53.679,28.484,22.469,0.6053,2.0177
1122,3,STARNav,B,52.988,25.148,23.847,0.606,2.0159
1123,3,STARNav,B,56.232,23.931,22.759,0.6078,1.9573
1124,3,STARNav,B,55.381,24.341,23.921,0.6142,1.9433
1125,3,STARNav,B,54.666,25.251,22.464,0.6046,1.925
1126,3,STARNav,B,54.735,26.198,21.183,0.5942,1.938
1127,3,STARNav,B,54.732,26.895,19.221,0.6022,1.9924
1128,3,STARNav,B,55.808,24.37,21.255,0.5969,2.1003
1129,3,STARNav,B,56.746,26.801,21.927,0.5904,2.0529
1130,3,STARNav,B,56.676,25.744,24.869,0.6087,2.1519
1131,3,STARNav,B,57.338,27.3,23.84,0.5992,2.0936
1132,3,STARNav,B,57.4,26.3,24.865,0.605,2.0627
1133,3,STARNav,B,57.597,25.075,24.437,0.6058,2.0242
1134,3,STARNav,B,56.296,26.67,25.12,0.6259,1.9453
1135,3,STARNav,B,56.679,26.203,20.415,0.6124,1.9601
1136,3,STARNav,B,55.261,26.617,23.018,0.6159,1.9387
1137,3,STARNav,B,55.004,25.615,24.923,0.6109,1.899
1138,3,STARNav,B,52.809,25.365,26.447,0.5968,1.8718
1139,3,STARNav,B,54.107,25.036,28.818,0.6003,1.8686
1140,3,STARNav,B,53.719,23.35,27.28,0.6166,1.9536
1141,3,STARNav,B,51.145,24.528,25.7,0.6091,2.0058
1142,3,STARNav,B,51.715,24.086,26.083,0.6021,1.989
1143,3,STARNav,B,51.866,24.188,25.273,0.5896,1.9818
1144,3,STARNav,B,52.941,24.632,22.932,0.5752,1.8966
1145,3,STARNav,B,53.012,25.665,21.995,0.5661,1.9348
1146,3,STARNav,B,53.574,25.706,20.802,0.5787,1.9529
1147,3,STARNav,B,52.29,24.996,20.509,0.6033,1.9276
1148,3,STARNav,B,52.846,24.121,18.884,0.6031,1.911
1149,3,STARNav,B,52.5,23.44,18.685,0.6187,1.8712
1150,3,STARNav,B,52.338,25.932,18.273,0.6284,1.8342
1151,3,STARNav,B,50.769,28.913,18.659,0.6298,2.009
1152,3,STARNav,B,49.702,28.353,18.51,0.6306,2.0447
1153,3,STARNav,B,50.955,27.99,18.999,0.6313,2.0465
1154,3,STARNav,B,50.48,28.533,19.417,0.6202,2.0603
1155,3,STARNav,B,50.971,27.521,19.758,0.6177,2.0924
1156,3,STARNav,B,53.163,27.247,21.414,0.6271,1.9657
1157,3,STARNav,B,54.374,25.522,20.516,0.6143,1.9283
1158,3,STARNav,B,55.964,26.627,20.861,0.6044,1.9295
1159,3,STARNav,B,57.027,28.553,19.381,0.605,1.9329
1160,3,STARNav,B,56.697,27.096,19.885,0.5961,1.9403
1161,3,STARNav,B,56.323,27.893,19.01,0.6054,1.8803
1162,3,STARNav,B,56.328,28.111,17.915,0.6048,1.9076
1163,3,STARNav,B,57.926,28.268,17.015,0.6054,1.8398
1164,3,STARNav,B,55.254,28.193,16.553,0.5994,1.8708
1165,3,STARNav,B,56.582,27.074,16.834,0.5984,1.9287
1166,3,STARNav,B,53.863,24.85,18.185,0.6058,1.861
1167,3,STARNav,B,54.082,25.114,16.217,0.5931,1.9037
1168,3,STARNav,B,52.873,25.682,16.74,0.5859,1.8938
1169,3,STARNav,B,51.438,27.306,17.925,0.5787,1.9161
1170,3,STARNav,B,49.321,27.94,17.59,0.5886,1.9125
1171,3,STARNav,B,50.375,28.553,17.47,0.5881,1.8871
1172,3,STARNav,B,50.497,29.806,18.244,0.6074,1.9074
1173,3,STARNav,B,52.011,29.525,20.595,0.6068,1.8834
1174,3,STARNav,B,52.777,28.772,19.332,0.6224,1.8935
1175,3,STARNav,B,51.364,28.065,18.612,0.6286,1.8943
1176,3,STARNav,B,52.909,27.425,18.511,0.626,1.9315
1177,3,STARNav,B,52.246,27.554,19.415,0.6139,1.9774
1178,3,STARNav,B,53.432,29.02,21.986,0.6132,2.0132
1179,3,STARNav,B,53.634,28.725,21.681,0.6151,1.9894
1180,3,STARNav,B,53.216,28.426,20.787,0.6274,1.9457
1181,3,STARNav,B,53.49,28.355,20.276,0.6142,1.8921
1182,3,STARNav,B,55.185,28.382,21.174,0.5937,2.0057
1183,3,STARNav,B,55.378,27.464,21.862,0.5987,1.9886
1184,3,STARNav,B,56.045,26.15,22.001,0.6135,1.9382
1185,3,STARNav,B,56.038,25.172,21.601,0.6029,1.9748
1186,3,STARNav,B,55.884,25.651,18.753,0.6313,1.976
1187,3,STARNav,B,53.182,25.927,18.136,0.6386,1.9319
1188,3,STARNav,B,54.066,25.061,19.129,0.6172,1.837
1189,3,STARNav,B,53.248,25.231,19.905,0.6213,1.8337
1190,3,STARNav,B,54.029,24.708,20.711,0.6174,1.9199
1191,3,STARNav,B,55.994,25.226,20.648,0.6136,1.9022
1192,3,STARNav,B,54.966,24.371,20.581,0.6262,1.9002
1193,3,STARNav,B,56.933,24.885,21.345,0.6148,1.9366
1194,3,STARNav,B,57.398,23.865,21.3,0.6344,1.9484
1195,3,STARNav,B,57.551,23.801,20.768,0.641,1.9153
1196,3,STARNav,B,56.963,23.24,21.588,0.6189,1.9989
1197,3,STARNav,B,57.737,24.298,21.471,0.6244,1.9767
1198,3,STARNav,B,59.22,24.622,20.483,0.6173,1.9039
1199,3,STARNav,B,60.323,24.347,19.293,0.6215,1.8751
1200,3,STARNav,B,59.188,23.612,17.694,0.627,1.8774
1201,3,STARNav,B,59.752,23.551,17.336,0.6289,1.8624
1202,3,STARNav,B,58.68,24.417,17.475,0.6305,1.9646
1203,3,STARNav,B,58.733,23.678,17.791,0.6275,2.0205
1204,3,STARNav,B,58.981,25.631,18.855,0.6215,2.019
1205,3,STARNav,B,59.424,28.054,18.795,0.6105,2.0143
1206,3,STARNav,B,57.692,27.825,17.071,0.6127,2.0896
1207,3,STARNav,B,55.835,26.696,17.116,0.6284,2.0695
1208,3,STARNav,B,55.649,26.548,16.668,0.6337,2.022
1209,3,STARNav,B,58.035,25.386,17.741,0.6422,2.056
1210,3,STARNav,B,57.072,25.402,18.691,0.6251,1.975
1211,3,STARNav,B,55.42,22.956,18.701,0.6234,1.9116
1212,3,STARNav,B,53.477,23.94,19.733,0.6428,1.9543
1213,3,STARNav,B,53.48,25.503,19.64,0.648,2.0117
1214,3,STARNav,B,54.728,24.213,19.199,0.636,2.0462
1215,3,STARNav,B,55.884,25.15,21.802,0.6438,1.9858
1216,3,STARNav,B,57.572,27.427,20.528,0.6421,1.9462
1217,3,STARNav,B,57.538,27.946,19.873,0.646,1.9385
1218,3,STARNav,B,59.736,25.977,19.069,0.6329,1.9035
1219,3,STARNav,B,62.768,24.344,19.9,0.6458,1.9364
1220,3,STARNav,B,60.748,23.249,19.645,0.6586,1.9239
1221,3,STARNav,B,62.117,24.249,20.446,0.6702,1.946
1222,3,STARNav,B,63.05,23.128,21.114,0.6634,2.0119
1223,3,STARNav,B,62.578,24.639,21.5,0.67,1.9949
1224,3,STARNav,B,61.024,23.582,20.959,0.6543,1.9449
1225,3,STARNav,B,61.156,22.713,22.675,0.6602,1.952
1226,3,STARNav,B,60.026,22.07,20.53,0.637,1.9096
1227,3,STARNav,B,59.928,24.498,20.523,0.6568,1.8992
1228,3,STARNav,B,60.604,27.359,20.315,0.6579,1.8949
1229,3,STARNav,B,62.079,27.414,21.921,0.6512,1.9419
1230,3,STARNav,B,60.957,26.147,23.371,0.654,1.9374
1231,3,STARNav,B,59.637,26.344,22.995,0.6329,1.8796
1232,3,STARNav,B,59.777,25.136,22.129,0.6113,1.8636
1233,3,STARNav,B,53.643,26.548,22.068,0.6194,1.8679
1234,3,STARNav,B,53.397,25.82,23.546,0.6253,1.9087
1235,3,STARNav,B,52.918,24.468,22.563,0.6417,1.9356
1236,3,STARNav,B,54.625,25.326,20.872,0.6354,1.9444
1237,3,STARNav,B,55.491,24.647,21.657,0.6375,1.9836
1238,3,STARNav,B,55.705,25.343,20.112,0.638,1.9747
1239,3,STARNav,B,54.747,24.285,18.641,0.6306,1.9054
1240,3,STARNav,B,55.598,26.27,17.942,0.6367,1.89
1241,3,STARNav,B,53.777,25.212,17.927,0.617,1.8315
1242,3,STARNav,B,53.803,24.447,17.689,0.6092,1.7875
1243,3,STARNav,B,53.806,24.491,17.437,0.6109,1.7982
1244,3,STARNav,B,54.484,26.334,18.075,0.6202,1.8878
1245,3,STARNav,B,55.837,26.556,16.988,0.6177,1.8387
1246,3,STARNav,B,57.795,25.908,17.572,0.6276,1.8466
1247,3,STARNav,B,57.439,25.945,16.564,0.6348,1.8328
1248,3,STARNav,B,58.388,25.862,18.522,0.6326,1.9232
1249,3,STARNav,B,58.392,24.989,18.024,0.6254,1.8537
1250,3,STARNav,B,57.658,24.185,15.946,0.6121,1.9448
1251,3,STARNav,B,58.618,22.933,16.865,0.625,1.9571
1252,3,STARNav,B,56.954,23.642,18.539,0.6137,1.9044
1253,3,STARNav,B,57.714,24.267,20.506,0.6223,1.9136
1254,3,STARNav,B,56.639,24.506,20.107,0.6148,1.8906
1255,3,STARNav,B,57.74,26.128,21.202,0.6155,1.9114
1256,3,STARNav,B,57.299,26.058,22.796,0.594,1.8286
1257,3,STARNav,B,57.3,24.604,23.194,0.5928,1.8005
1258,3,STARNav,B,57.214,25.628,22.226,0.5992,1.8453
1259,3,STARNav,B,55.438,25.904,22.257,0.6162,1.9146
1260,3,STARNav,B,55.681,26.714,23.75,0.62,1.9219
1261,3,STARNav,B,54.342,27.51,23.425,0.6251,1.9417
1262,3,STARNav,B,55.075,26.918,23.348,0.6183,1.9131
1263,3,STARNav,B,56.459,24.159,22.693,0.6156,1.9408
1264,3,STARNav,B,56.368,25.265,21.941,0.612,1.9883
1265,3,STARNav,B,57.405,24.847,20.638,0.6188,1.9868
1266,3,STARNav,B,59.959,24.412,19.599,0.6153,1.9486
1267,3,STARNav,B,57.503,26.304,19.151,0.6268,1.9804
1268,3,STARNav,B,57.201,26.721,19.085,0.6288,2.0835
1269,3,STARNav,B,56.253,28.031,17.459,0.639,2.0192
1270,3,STARNav,B,55.016,26.902,17.469,0.6338,2.0414
1271,3,STARNav,B,53.225,24.407,17.89,0.6316,1.9322
1272,3,STARNav,B,55.51,23.866,17.814,0.6449,2.0262
1273,3,STARNav,B,56.896,24.743,17.805,0.6535,2.0558
1274,3,STARNav,B,54.599,23.487,18.703,0.638,2.0058
1275,3,STARNav,B,57.814,24.46,19.957,0.6286,1.8939
1276,3,STARNav,B,58.25,24.355,18.659,0.627,1.9483
1277,3,STARNav,B,56.634,26.151,19.138,0.6283,2.0787
1278,3,STARNav,B,55.495,25.714,17.503,0.6312,2.054
1279,3,STARNav,B,56.075,25.342,17.872,0.6288,2.0786
1280,3,STARNav,B,54.41,24.02,16.859,0.6267,2.044
1281,3,STARNav,B,53.532,24.086,18.562,0.6283,2.0242
1282,3,STARNav,B,52.823,25.31,18.79,0.6147,2.0591
1283,3,STARNav,B,53.769,24.911,18.573,0.6172,2.0155
1284,3,STARNav,B,54.638,23.862,19.132,0.616,1.9592
1285,3,STARNav,B,53.77,25.538,18.122,0.6247,1.9163
1286,3,STARNav,B,55.497,24.52,18.146,0.6548,1.9346
1287,3,STARNav,B,56.382,24.116,17.713,0.6529,1.8359
1288,3,STARNav,B,57.529,24.67,19.87,0.651,1.7154
1289,3,STARNav,B,59.291,24.302,20.371,0.6475,1.7116
1290,3,STARNav,B,58.925,23.289,20.979,0.6524,1.7912
1291,3,STARNav,B,58.373,23.475,20.579,0.6655,1.7797
1292,3,STARNav,B,60.702,24.19,19.716,0.6569,1.8408
1293,3,STARNav,B,61.267,23.238,21.063,0.648,1.9459
1294,3,STARNav,B,59.423,23.185,19.473,0.6395,1.9955
1295,3,STARNav,B,59.389,23.019,20.077,0.6248,1.9591
1296,3,STARNav,B,61.49,24.017,19.185,0.6309,1.8825
1297,3,STARNav,B,61.119,24.305,19.454,0.6278,1.8502
1298,3,STARNav,B,60.154,25.865,18.082,0.6175,1.891
1299,3,STARNav,B,58.217,23.601,17.309,0.5975,1.9071
1300,3,STARNav,B,56.209,24.791,16.89,0.612,1.8525
1301,3,STARNav,B,57.954,23.79,16.946,0.6353,1.7988
1302,3,STARNav,B,59.242,24.881,18.033,0.6258,1.7888
1303,3,STARNav,B,59.567,25.059,18.186,0.6163,1.8418
1304,3,STARNav,B,58.554,24.89,18.239,0.6134,1.8191
1305,3,STARNav,B,59.493,26.803,18.704,0.6247,1.7895
1306,3,STARNav,B,58.692,29.379,19.492,0.6404,1.8991
1307,3,STARNav,B,59.31,29.165,19.478,0.6391,1.8151
1308,3,STARNav,B,55.314,30.525,21.136,0.6553,1.8657
1309,3,STARNav,B,57.019,30.696,20.995,0.6511,1.835
1310,3,STARNav,B,58.958,29.493,19.425,0.6636,1.7266
1311,3,STARNav,B,58.002,28.752,22.036,0.6665,1.7606
1312,3,STARNav,B,57.518,28.507,22.003,0.6543,1.7615
1313,3,STARNav,B,56.772,26.986,20.667,0.6502,1.7794
1314,3,STARNav,B,56.398,25.666,20.341,0.6408,1.8085
1315,3,STARNav,B,54.381,26.141,18.494,0.6443,1.833
1316,3,STARNav,B,53.714,24.961,18.643,0.6333,1.8673
1317,3,STARNav,B,54.204,23.199,18.335,0.6481,1.8739
1318,3,STARNav,B,56.791,22.988,19.023,0.6346,1.9268
1319,3,STARNav,B,57.809,24.108,18.524,0.6351,1.9826
1320,3,STARNav,B,59.161,26.268,21.378,0.6384,2.0055
1321,3,STARNav,B,57.816,25.012,20.524,0.6368,1.9448
1322,3,STARNav,B,54.879,25.277,18.173,0.6262,1.8548
1323,3,STARNav,B,57.015,24.08,19.458,0.6321,1.9351
1324,3,STARNav,B,55.281,24.747,19.183,0.6275,1.9807
1325,3,STARNav,B,52.587,25.073,17.915,0.6225,2.0605
1326,3,STARNav,B,51.981,24.209,18.403,0.6352,1.9689
1327,3,STARNav,B,51.027,23.986,16.672,0.6334,1.8518
1328,3,STARNav,B,53.375,21.688,16.103,0.6335,1.9447
1329,3,STARNav,B,53.704,21.609,16.84,0.6351,1.9524
1330,3,STARNav,B,56.838,22.245,18.92,0.6408,1.9996
1331,3,STARNav,B,57.619,24.031,18.095,0.647,1.9614
1332,3,STARNav,B,55.789,26.086,16.817,0.6437,1.939
1333,3,STARNav,B,57.62,25.862,15.421,0.6541,1.8546
1334,3,STARNav,B,59.613,26.025,17.543,0.6416,1.9097
1335,3,STARNav,B,58.501,25.097,17.874,0.6477,1.9546
1336,3,STARNav,B,56.97,24.582,18.003,0.6466,2.0118
1337,3,STARNav,B,55.813,24.626,17.928,0.6365,2.0994
1338,3,STARNav,B,56.333,22.53,17.173,0.6289,2.1085
1339,3,STARNav,B,55.213,23.549,19.504,0.6097,2.0361
1340,3,STARNav,B,55.41,24.69,17.946,0.6228,2.0356
1341,3,STARNav,B,56.009,25.419,19.688,0.6106,2.0562
1342,3,STARNav,B,58.243,25.129,20.712,0.6031,2.0523
1343,3,STARNav,B,58.652,24.952,19.952,0.6047,1.9522
1344,3,STARNav,B,57.568,26.723,21.337,0.6189,1.8975
1345,3,STARNav,B,56.122,26.58,20.886,0.6334,1.8166
1346,3,STARNav,B,59.344,24.802,21.424,0.655,1.7261
1347,3,STARNav,B,61.027,24.393,20.381,0.6621,1.7997
1348,3,STARNav,B,60.196,25.247,18.157,0.6587,1.7532
1349,3,STARNav,B,59.001,28.111,17.916,0.656,1.6012
1350,3,STARNav,B,60.848,29.536,17.939,0.645,1.6726
1351,3,STARNav,B,61.21,28.473,19.264,0.6338,1.6985
1352,3,STARNav,B,59.732,26.899,20.696,0.606,1.6925
1353,3,STARNav,B,58.835,25.343,20.796,0.5996,1.6473
1354,3,STARNav,B,57.92,25.273,20.694,0.6056,1.6963
1355,3,STARNav,B,56.639,24.428,21.27,0.5938,1.7439
1356,3,STARNav,B,55.861,23.421,19.28,0.6138,1.7205
1357,3,STARNav,B,55.629,24.393,17.961,0.6333,1.8081
1358,3,STARNav,B,54.876,25.06,19.239,0.6356,1.7164
1359,3,STARNav,B,56.982,24.697,17.041,0.6201,1.6399
1360,3,STARNav,B,56.867,24.706,17.606,0.6253,1.6193
1361,3,STARNav,B,57.827,23.321,16.504,0.6291,1.6312
1362,3,STARNav,B,58.972,22.811,16.963,0.6243,1.6782
1363,3,STARNav,B,57.964,20.841,18.713,0.617,1.7066
1364,3,STARNav,B,57.191,21.517,20.912,0.6057,1.6862
1365,3,STARNav,B,59.096,20.485,22.401,0.6255,1.7701
1366,3,STARNav,B,60.177,22.011,22.826,0.6197,1.7983
1367,3,STARNav,B,59.789,22.323,22.366,0.6183,1.7573
1368,3,STARNav,B,60.053,23.314,23.643,0.6209,1.8161
1369,3,STARNav,B,61.121,24.25,21.752,0.6423,1.7622
1370,3,STARNav,B,60.559,22.282,19.866,0.641,1.7576
1371,3,STARNav,B,58.372,23.263,19.216,0.6558,1.7581
1372,3,STARNav,B,60.468,24.551,15.834,0.6657,1.6026
1373,3,STARNav,B,60.583,28.067,15.63,0.6728,1.6263
1374,3,STARNav,B,58.136,27.691,15.908,0.6627,1.6637
1375,3,STARNav,B,57.297,26.365,15.91,0.6618,1.7232
1376,3,STARNav,B,56.459,26.737,17.368,0.6623,1.8351
1377,3,STARNav,B,59.388,24.958,17.111,0.6792,1.8765
1378,3,STARNav,B,60.101,25.018,17.447,0.6608,1.9443
1379,3,STARNav,B,59.728,24.259,16.792,0.6546,1.9525
1380,3,STARNav,B,59.658,24.249,15.355,0.658,1.995
1381,3,STARNav,B,58.001,24.008,15.936,0.6502,1.9657
1382,3,STARNav,B,59.426,23.708,17.503,0.6583,1.8871
1383,3,STARNav,B,58.539,23.271,17.63,0.6613,1.8437
1384,3,STARNav,B,59.62,21.391,17.883,0.6574,1.8931
1385,3,STARNav,B,62.257,21.303,16.149,0.6571,1.7802
1386,3,STARNav,B,62.026,23.217,16.411,0.6744,1.8605
1387,3,STARNav,B,61.237,22.368,17.596,0.6677,1.9448
1388,3,STARNav,B,61.582,23.408,17.917,0.6637,1.9932
1389,3,STARNav,B,59.769,25.707,16.628,0.6669,1.9962
1390,3,STARNav,B,60.637,24.715,18.679,0.6587,1.9646
1391,3,STARNav,B,61.974,25.261,18.584,0.675,1.9916
1392,3,STARNav,B,61.649,25.79,18.067,0.6607,2.0179
1393,3,STARNav,B,61.285,27.782,18.585,0.6524,1.9356
1394,3,STARNav,B,60.152,28.292,18.637,0.6683,1.947
1395,3,STARNav,B,60.598,25.902,19.893,0.6607,1.9509
1396,3,STARNav,B,61.373,26.803,19.197,0.6724,1.9178
1397,3,STARNav,B,60.601,26.534,19.43,0.6601,1.9265
1398,3,STARNav,B,62.0,27.596,17.865,0.6699,1.9198
1399,3,STARNav,B,59.544,26.814,17.916,0.6502,1.8801
1400,3,STARNav,B,57.967,24.749,17.72,0.6616,1.8881
1401,3,STARNav,B,57.924,26.255,20.449,0.6518,1.9364
1402,3,STARNav,B,58.177,29.543,20.258,0.6745,1.8861
1403,3,STARNav,B,58.514,28.575,20.372,0.6584,1.8184
1404,3,STARNav,B,59.128,27.41,17.72,0.6673,1.8708
1405,3,STARNav,B,60.592,25.533,18.617,0.6728,1.7865
1406,3,STARNav,B,61.043,23.757,20.219,0.677,1.849
1407,3,STARNav,B,61.767,23.801,21.849,0.6631,1.8888
1408,3,STARNav,B,60.779,23.312,20.913,0.6811,1.8136
1409,3,STARNav,B,60.336,22.387,20.085,0.6689,1.8126
1410,3,STARNav,B,60.807,22.53,21.303,0.6695,1.7205
1411,3,STARNav,B,61.764,21.95,21.476,0.676,1.7896
1412,3,STARNav,B,59.662,22.139,19.89,0.663,1.7419
1413,3,STARNav,B,58.931,20.989,20.825,0.6778,1.739
1414,3,STARNav,B,58.83,20.449,21.274,0.6652,1.6943
1415,3,STARNav,B,59.053,19.215,21.077,0.6756,1.7315
1416,3,STARNav,B,60.882,19.123,21.238,0.6745,1.7307
1417,3,STARNav,B,59.948,18.377,21.593,0.662,1.754
1418,3,STARNav,B,59.384,20.804,21.613,0.6707,1.7936
1419,3,STARNav,B,59.662,21.768,24.206,0.6683,1.8355
1420,3,STARNav,B,58.169,19.443,21.798,0.6813,1.9329
1421,3,STARNav,B,59.065,20.877,22.976,0.6673,2.0441
1422,3,STARNav,B,59.712,20.935,23.64,0.6822,1.9857
1423,3,STARNav,B,60.939,22.568,26.337,0.6641,2.0326
