episode,seed,method,scenario,success_rate,collision_rate,offlane_rate,spl,lateral_displacement_error
2169,4,TD3,B,42.589,39.982,27.379,0.4961,2.5963
2170,4,TD3,B,43.134,40.669,28.211,0.4842,2.6527
2171,4,TD3,B,41.969,39.56,28.141,0.4777,2.6932
2172,4,TD3,B,43.334,40.115,27.444,0.4731,2.6536
2173,4,TD3,B,42.736,40.705,28.756,0.4686,2.6968
2174,4,TD3,B,42.368,41.357,31.463,0.4653,2.6851
2175,4,TD3,B,41.295,42.187,29.602,0.4733,2.692
2176,4,TD3,B,42.458,41.627,28.465,0.4825,2.6759
2177,4,TD3,B,42.892,40.138,27.798,0.4684,2.7291
2178,4,TD3,B,43.281,39.86,25.997,0.483,2.7382
2179,4,TD3,B,43.979,40.392,27.221,0.4755,2.7308
2180,4,TD3,B,43.966,39.334,29.688,0.479,2.6662
2181,4,TD3,B,42.882,38.493,29.826,0.4911,2.6211
2182,4,TD3,B,40.304,37.607,30.464,0.496,2.6054
2183,4,TD3,B,42.307,35.548,29.03,0.5051,2.6189
2184,4,TD3,B,43.092,34.165,29.727,0.5197,2.5438
2185,4,TD3,B,44.19,35.073,30.704,0.5242,2.608
2186,4,TD3,B,41.338,34.894,30.078,0.5324,2.6585
2187,4,TD3,B,43.008,34.872,31.073,0.5306,2.6112
2188,4,TD3,B,42.97,35.248,28.237,0.5257,2.5616
2189,4,TD3,B,40.042,36.982,26.669,0.5424,2.496
2190,4,TD3,B,42.9,39.445,27.436,0.5317,2.5956
2191,4,TD3,B,40.367,39.742,27.649,0.5169,2.6469
2192,4,TD3,B,41.778,38.374,26.242,0.5219,2.5783
2193,4,TD3,B,44.596,37.765,25.728,0.5323,2.7261
2194,4,TD3,B,46.924,37.024,26.11,0.526,2.6413
2195,4,TD3,B,45.246,39.484,26.383,0.5096,2.6145
2196,4,TD3,B,44.737,40.298,24.942,0.4891,2.5882
2197,4,TD3,B,44.358,40.81,23.662,0.4897,2.6068
2198,4,TD3,B,43.539,39.536,23.817,0.4776,2.534
2199,4,TD3,B,45.555,38.344,25.337,0.4773,2.5826
2200,4,TD3,B,46.434,38.841,26.538,0.4795,2.6352
2201,4,TD3,B,47.663,39.282,25.967,0.4862,2.6794
2202,4,TD3,B,47.107,40.06,27.83,0.4798,2.6332
2203,4,TD3,B,46.362,40.285,27.154,0.4777,2.5999
2204,4,TD3,B,45.585,40.242,26.432,0.4831,2.6736
2205,4,TD3,B,42.82,39.304,26.106,0.4818,2.7034
2206,4,TD3,B,41.929,41.237,25.032,0.4884,2.6772
2207,4,TD3,B,41.448,41.563,25.709,0.4909,2.556
2208,4,TD3,B,41.648,41.788,24.69,0.4865,2.5871
2209,4,TD3,B,42.534,41.317,25.48,0.4951,2.5662
2210,4,TD3,B,41.526,39.964,26.116,0.4771,2.5866
2211,4,TD3,B,43.495,39.749,26.252,0.4757,2.5631
2212,4,TD3,B,43.155,40.31,25.183,0.4996,2.5933
2213,4,TD3,B,43.744,41.806,24.369,0.51,2.6291
2214,4,TD3,B,44.419,41.037,24.157,0.5146,2.7023
2215,4,TD3,B,43.242,39.97,24.723,0.4915,2.7091
2216,4,TD3,B,44.262,40.582,25.766,0.4888,2.7861
2217,4,TD3,B,43.994,39.919,27.393,0.5046,2.7296
2218,4,TD3,B,45.89,38.715,27.834,0.5047,2.6392
2219,4,TD3,B,42.901,38.924,27.26,0.5088,2.5987
2220,4,TD3,B,42.257,40.724,28.457,0.5161,2.5603
2221,4,TD3,B,42.785,38.382,28.349,0.5138,2.5707
2222,4,TD3,B,44.046,40.06,28.028,0.5032,2.5995
2223,4,TD3,B,45.789,38.857,26.51,0.4905,2.6772
2224,4,TD3,B,43.588,39.18,28.424,0.4789,2.6279
2225,4,TD3,B,43.803,38.856,27.579,0.4912,2.6039
2226,4,TD3,B,42.633,39.355,27.885,0.5118,2.6428
2227,4,TD3,B,40.706,39.063,28.514,0.5053,2.6606
2228,4,TD3,B,38.113,38.86,28.518,0.5161,2.559
2229,4,TD3,B,41.333,38.25,30.011,0.5093,2.5176
2230,4,TD3,B,42.263,37.167,29.988,0.5061,2.4881
2231,4,TD3,B,43.999,36.611,29.335,0.4937,2.5672
2232,4,TD3,B,45.054,38.71,28.705,0.5085,2.5113
2233,4,TD3,B,46.613,40.358,28.428,0.5055,2.5229
2234,4,TD3,B,46.733,39.785,27.217,0.4972,2.5075
2235,4,TD3,B,46.648,39.878,28.911,0.5005,2.6068
2236,4,TD3,B,47.241,39.166,29.983,0.4993,2.5401
2237,4,TD3,B,43.093,38.479,29.589,0.5038,2.5565
2238,4,TD3,B,43.89,37.89,30.674,0.5002,2.5456
2239,4,TD3,B,46.294,37.589,30.053,0.5014,2.5863
2240,4,TD3,B,44.858,39.691,30.021,0.514,2.5788
2241,4,TD3,B,45.8,40.436,29.591,0.527,2.6203
2242,4,TD3,B,44.534,39.789,29.64,0.5265,2.5217
2243,4,TD3,B,43.873,40.844,29.327,0.5348,2.5349
2244,4,TD3,B,45.299,40.585,30.479,0.5194,2.6812
2245,4,TD3,B,45.523,40.287,32.523,0.5173,2.7423
2246,4,TD3,B,45.794,38.086,31.371,0.5086,2.7482
2247,4,TD3,B,44.981,39.413,32.431,0.4927,2.7279
2248,4,TD3,B,46.576,41.622,31.425,0.5004,2.6882
2249,4,TD3,B,44.804,41.775,33.864,0.5037,2.6834
2250,4,TD3,B,45.614,40.522,33.573,0.4937,2.5894
2251,4,TD3,B,44.818,40.364,31.468,0.5086,2.6421
2252,4,TD3,B,43.085,38.291,30.337,0.5024,2.6389
2253,4,TD3,B,45.118,38.245,28.866,0.5188,2.6817
2254,4,TD3,B,46.33,39.309,29.531,0.524,2.682
2255,4,TD3,B,47.754,40.051,30.992,0.5242,2.6153
2256,4,TD3,B,45.751,37.718,31.13,0.5118,2.6901
2257,4,TD3,B,45.266,36.326,30.851,0.5126,2.6771
2258,4,TD3,B,42.314,36.233,30.178,0.5104,2.7351
2259,4,TD3,B,41.929,36.283,30.629,0.5059,2.7372
2260,4,TD3,B,43.69,37.892,30.179,0.5084,2.6367
2261,4,TD3,B,42.368,38.174,30.892,0.4948,2.685
2262,4,TD3,B,43.469,38.202,29.114,0.5028,2.5694
2263,4,TD3,B,43.484,38.0,29.017,0.5098,2.5801
2264,4,TD3,B,43.163,37.243,29.365,0.5104,2.5428
2265,4,TD3,B,44.011,34.305,28.87,0.5096,2.4875
2266,4,TD3,B,43.642,37.056,29.524,0.5117,2.5653
2267,4,TD3,B,44.894,38.639,29.807,0.5001,2.5313
2268,4,TD3,B,45.68,37.806,29.113,0.5115,2.5908
2269,4,TD3,B,45.579,37.989,28.804,0.5086,2.5118
2270,4,TD3,B,46.378,38.334,28.43,0.51,2.4913
2271,4,TD3,B,45.462,38.906,28.528,0.5134,2.4829
2272,4,TD3,B,46.903,40.209,27.575,0.521,2.5467
2273,4,TD3,B,46.895,41.22,26.738,0.5273,2.577
2274,4,TD3,B,47.793,41.29,25.845,0.5175,2.5846
2275,4,TD3,B,47.963,43.223,26.623,0.5147,2.5078
2276,4,TD3,B,47.138,43.352,25.044,0.5133,2.5517
2277,4,TD3,B,47.485,44.633,25.121,0.5266,2.459
2278,4,TD3,B,50.595,43.166,24.886,0.5183,2.4701
2279,4,TD3,B,48.337,43.423,24.63,0.5303,2.471
2280,4,TD3,B,48.565,42.663,25.13,0.5325,2.4615
2281,4,TD3,B,46.536,41.939,24.874,0.5207,2.4524
2282,4,TD3,B,44.813,43.037,27.939,0.5155,2.5126
2283,4,TD3,B,47.101,41.852,27.993,0.5165,2.5154
2284,4,TD3,B,47.907,43.194,25.735,0.5099,2.5732
2285,4,TD3,B,50.546,44.343,27.433,0.5225,2.6234
2286,4,TD3,B,51.643,43.379,28.538,0.5198,2.5452
2287,4,TD3,B,50.062,42.828,26.362,0.5033,2.5478
2288,4,TD3,B,48.784,40.104,26.318,0.5095,2.5417
2289,4,TD3,B,49.667,41.191,26.139,0.5107,2.464
2290,4,TD3,B,48.858,41.196,27.495,0.5049,2.5602
2291,4,TD3,B,45.499,40.666,27.798,0.5019,2.5407
2292,4,TD3,B,46.407,40.55,27.734,0.4979,2.4681
2293,4,TD3,B,45.61,41.356,26.444,0.4882,2.5028
2294,4,TD3,B,44.565,41.456,25.614,0.4924,2.495
2295,4,TD3,B,43.029,41.631,27.378,0.49,2.532
2296,4,TD3,B,45.131,40.549,29.744,0.4821,2.6031
2297,4,TD3,B,47.089,40.074,29.19,0.4905,2.6262
2298,4,TD3,B,45.988,41.258,29.812,0.4887,2.5946
2299,4,TD3,B,46.998,38.057,29.667,0.5099,2.5632
2300,4,TD3,B,46.389,39.451,27.067,0.5101,2.546
2301,4,TD3,B,45.211,39.176,26.853,0.5233,2.5878
2302,4,TD3,B,45.933,38.283,27.738,0.5333,2.6013
2303,4,TD3,B,46.652,38.264,29.303,0.5088,2.5383
2304,4,TD3,B,47.135,36.505,28.273,0.5094,2.5494
2305,4,TD3,B,46.973,37.556,26.875,0.5167,2.5775
2306,4,TD3,B,46.872,40.438,26.288,0.4978,2.4789
2307,4,TD3,B,45.78,41.12,27.659,0.503,2.4568
2308,4,TD3,B,44.469,40.459,28.056,0.493,2.5067
2309,4,TD3,B,45.5,40.501,26.114,0.4934,2.5423
2310,4,TD3,B,43.634,41.253,25.101,0.4889,2.4987
2311,4,TD3,B,41.98,42.18,25.901,0.4919,2.4631
2312,4,TD3,B,40.672,40.166,25.748,0.4964,2.4302
2313,4,TD3,B,41.803,38.88,26.087,0.4936,2.4883
2314,4,TD3,B,42.691,38.32,27.769,0.4837,2.5816
2315,4,TD3,B,43.334,39.694,27.847,0.5041,2.592
2316,4,TD3,B,41.341,40.648,28.439,0.5073,2.6517
2317,4,TD3,B,42.359,41.856,28.183,0.5004,2.7172
2318,4,TD3,B,43.518,38.322,29.0,0.5006,2.7374
2319,4,TD3,B,44.357,37.51,29.078,0.4941,2.7173
2320,4,TD3,B,44.411,39.449,27.288,0.5232,2.6484
2321,4,TD3,B,45.308,37.054,26.159,0.5099,2.5705
2322,4,TD3,B,45.982,36.762,27.265,0.5134,2.5728
2323,4,TD3,B,47.705,37.263,27.244,0.5029,2.5879
2324,4,TD3,B,47.661,36.096,27.562,0.4994,2.5352
2325,4,TD3,B,48.842,34.291,27.018,0.5012,2.5487
2326,4,TD3,B,47.996,33.878,27.305,0.4906,2.5699
2327,4,TD3,B,49.643,35.503,26.942,0.4882,2.5682
2328,4,TD3,B,48.757,35.331,27.079,0.4989,2.6607
2329,4,TD3,B,48.716,35.715,26.694,0.4927,2.6212
2330,4,TD3,B,49.916,35.404,26.108,0.4732,2.5924
2331,4,TD3,B,50.037,37.027,27.185,0.4745,2.5229
2332,4,TD3,B,50.548,35.572,29.393,0.4957,2.4957
2333,4,TD3,B,46.201,34.868,28.677,0.4779,2.528
2334,4,TD3,B,45.59,36.247,28.176,0.4849,2.5889
2335,4,TD3,B,46.359,36.08,27.903,0.4944,2.5461
2336,4,TD3,B,44.021,35.883,28.471,0.5134,2.5115
2337,4,TD3,B,45.683,37.407,29.351,0.5279,2.4711
2338,4,TD3,B,44.162,36.713,30.269,0.5245,2.5339
2339,4,TD3,B,44.43,37.467,31.277,0.498,2.514
2340,4,TD3,B,45.561,38.284,33.317,0.4974,2.5862
2341,4,TD3,B,46.015,36.998,32.019,0.4866,2.5175
2342,4,TD3,B,47.115,36.984,33.506,0.4869,2.501
2343,4,TD3,B,48.838,39.101,33.301,0.4883,2.5054
2344,4,TD3,B,50.107,38.785,29.663,0.4883,2.4671
2345,4,TD3,B,49.158,39.209,29.62,0.4811,2.4931
2346,4,TD3,B,50.387,38.844,28.976,0.4817,2.4992
2347,4,TD3,B,50.797,39.972,28.113,0.4929,2.4175
2348,4,TD3,B,50.162,41.062,27.896,0.5108,2.4848
2349,4,TD3,B,51.556,38.534,28.092,0.5028,2.5859
2350,4,TD3,B,50.125,39.691,28.004,0.5085,2.6436
2351,4,TD3,B,48.504,37.768,25.571,0.5161,2.5875
2352,4,TD3,B,48.614,37.019,26.092,0.4895,2.6286
2353,4,TD3,B,46.788,36.145,26.128,0.5149,2.6221
2354,4,TD3,B,44.569,36.959,26.407,0.528,2.6377
2355,4,TD3,B,45.137,36.832,28.157,0.5239,2.6626
2356,4,TD3,B,43.756,37.139,28.206,0.5091,2.5971
2357,4,TD3,B,42.344,36.215,27.33,0.4999,2.5809
2358,4,TD3,B,42.146,36.878,28.505,0.508,2.6038
2359,4,TD3,B,43.247,34.558,28.123,0.5072,2.6648
2360,4,TD3,B,46.322,35.552,27.27,0.5183,2.6742
2361,4,TD3,B,44.541,34.312,26.497,0.5316,2.6416
2362,4,TD3,B,44.724,34.824,28.78,0.5147,2.5391
2363,4,TD3,B,44.621,33.481,28.237,0.5084,2.5797
2364,4,TD3,B,46.516,34.683,29.188,0.4929,2.5973
2365,4,TD3,B,48.334,34.631,28.595,0.4869,2.6452
2366,4,TD3,B,46.674,37.373,29.12,0.5068,2.6149
2367,4,TD3,B,44.449,36.59,30.087,0.4929,2.5718
2368,4,TD3,B,44.055,35.596,29.507,0.5053,2.4916
2369,4,TD3,B,43.721,35.359,30.633,0.515,2.5371
2370,4,TD3,B,41.157,35.979,30.315,0.5105,2.5262
2371,4,TD3,B,39.186,38.002,29.946,0.5113,2.6279
2372,4,TD3,B,42.299,38.146,29.418,0.5164,2.6867
2373,4,TD3,B,43.257,37.076,28.77,0.505,2.6225
2374,4,TD3,B,42.948,38.047,30.631,0.5031,2.6628
2375,4,TD3,B,45.446,39.209,28.754,0.506,2.6917
2376,4,TD3,B,48.871,39.388,29.064,0.5023,2.7262
2377,4,TD3,B,49.64,38.533,28.595,0.5074,2.7699
2378,4,TD3,B,50.578,39.992,26.626,0.5178,2.6969
2379,4,TD3,B,48.958,39.705,25.25,0.523,2.5579
2380,4,TD3,B,47.395,39.071,26.693,0.5353,2.4665
2381,4,TD3,B,47.477,37.021,25.388,0.5278,2.5203
2382,4,TD3,B,45.8,36.277,25.318,0.5101,2.5617
2383,4,TD3,B,48.383,36.603,25.554,0.5165,2.5006
2384,4,TD3,B,46.547,36.915,23.132,0.5142,2.5108
2385,4,TD3,B,44.645,38.193,24.142,0.5009,2.491
2386,4,TD3,B,46.298,39.24,22.403,0.4956,2.5671
2387,4,TD3,B,44.785,39.106,24.392,0.5026,2.5951
2388,4,TD3,B,43.187,39.194,23.483,0.5041,2.5418
2389,4,TD3,B,43.132,39.057,25.179,0.5117,2.5489
2390,4,TD3,B,44.756,38.926,24.33,0.5032,2.5806
2391,4,TD3,B,46.613,38.519,23.425,0.5093,2.5825
2392,4,TD3,B,46.954,37.616,23.748,0.5139,2.5333
2393,4,TD3,B,45.387,38.904,22.969,0.5109,2.6032
2394,4,TD3,B,46.375,37.539,23.191,0.5233,2.6852
2395,4,TD3,B,44.801,36.381,23.218,0.5194,2.6495
2396,4,TD3,B,44.483,36.374,23.997,0.5212,2.628
2397,4,TD3,B,44.437,36.846,25.515,0.5231,2.4836
2398,4,TD3,B,46.111,35.111,28.222,0.5345,2.5327
2399,4,TD3,B,45.745,34.927,27.946,0.5192,2.5892
2400,4,TD3,B,47.519,33.232,29.337,0.5245,2.6146
2401,4,TD3,B,47.032,32.646,32.213,0.5333,2.5327
2402,4,TD3,B,46.251,34.629,32.793,0.5123,2.4482
2403,4,TD3,B,46.061,34.487,33.305,0.5186,2.4083
2404,4,TD3,B,48.52,34.365,33.0,0.5111,2.2973
2405,4,TD3,B,48.176,33.698,31.23,0.5157,2.414
2406,4,TD3,B,44.453,33.214,32.441,0.5181,2.3305
2407,4,TD3,B,44.164,32.625,31.61,0.5198,2.3735
2408,4,TD3,B,44.418,31.158,31.486,0.5089,2.4078
2409,4,TD3,B,44.977,31.568,32.408,0.5229,2.2865
2410,4,TD3,B,46.449,31.676,32.054,0.5393,2.32
2411,4,TD3,B,44.449,32.127,31.914,0.5136,2.3405
2412,4,TD3,B,45.36,34.666,29.142,0.5204,2.4783
2413,4,TD3,B,46.616,37.005,27.31,0.52,2.4533
2414,4,TD3,B,47.709,36.295,27.068,0.5209,2.5116
2415,4,TD3,B,48.608,37.451,26.811,0.5413,2.5736
2416,4,TD3,B,46.183,39.145,27.647,0.543,2.5616
2417,4,TD3,B,45.874,40.539,26.188,0.5299,2.5713
2418,4,TD3,B,47.911,40.174,28.136,0.5067,2.5605
2419,4,TD3,B,45.115,40.461,31.29,0.5001,2.57
2420,4,TD3,B,44.344,40.441,30.649,0.5104,2.5985
2421,4,TD3,B,44.903,39.613,28.905,0.4985,2.6812
2422,4,TD3,B,46.1,37.865,29.287,0.5095,2.6783
2423,4,TD3,B,46.408,37.14,28.302,0.4968,2.6315
2424,4,TD3,B,44.882,36.137,29.641,0.4927,2.5507
2425,4,TD3,B,45.133,35.633,30.71,0.4932,2.5832
2426,4,TD3,B,47.235,35.09,31.354,0.5158,2.5399
2427,4,TD3,B,45.827,36.3,31.488,0.5157,2.5903
2428,4,TD3,B,46.836,37.236,32.554,0.5162,2.5058
2429,4,TD3,B,45.423,36.498,34.072,0.5086,2.5152
2430,4,TD3,B,44.683,37.299,34.463,0.5239,2.4884
2431,4,TD3,B,45.14,37.468,34.839,0.5154,2.5697
2432,4,TD3,B,46.707,36.917,34.178,0.5056,2.5375
2433,4,TD3,B,47.161,37.407,32.638,0.4801,2.4904
2434,4,TD3,B,47.264,38.208,31.203,0.4754,2.5432
2435,4,TD3,B,46.837,38.784,29.791,0.4956,2.5157
2436,4,TD3,B,45.005,37.575,30.228,0.5124,2.6015
2437,4,TD3,B,43.602,37.372,29.644,0.4966,2.5669
2438,4,TD3,B,43.926,39.05,28.292,0.4999,2.6319
2439,4,TD3,B,41.797,40.009,27.372,0.5065,2.5821
2440,4,TD3,B,45.74,40.209,28.418,0.5017,2.5213
2441,4,TD3,B,46.518,40.292,27.283,0.5056,2.5994
2442,4,TD3,B,45.037,38.75,26.996,0.5075,2.5422
2443,4,TD3,B,46.112,38.797,27.92,0.5118,2.4773
2444,4,TD3,B,47.011,39.354,27.11,0.5089,2.5873
2445,4,TD3,B,45.957,41.31,25.571,0.5141,2.5649
2446,4,TD3,B,45.418,42.423,26.396,0.5311,2.6291
2447,4,TD3,B,45.559,42.107,26.675,0.5391,2.6875
2448,4,TD3,B,45.482,40.379,26.873,0.5509,2.652
2449,4,TD3,B,46.547,40.334,26.977,0.5485,2.6122
2450,4,TD3,B,46.176,39.809,25.578,0.5396,2.5051
2451,4,TD3,B,46.72,40.716,26.702,0.534,2.5685
2452,4,TD3,B,43.886,40.382,27.872,0.532,2.6184
2453,4,TD3,B,43.804,38.156,30.375,0.5231,2.5709
2454,4,TD3,B,44.71,37.935,28.388,0.5217,2.6101
2455,4,TD3,B,44.318,37.715,27.36,0.539,2.6253
2456,4,TD3,B,43.026,38.06,25.757,0.5504,2.5704
2457,4,TD3,B,43.244,36.726,27.241,0.5366,2.6156
2458,4,TD3,B,41.419,37.037,26.516,0.5339,2.5902
2459,4,TD3,B,41.074,37.496,25.968,0.5158,2.5472
2460,4,TD3,B,40.827,38.934,25.326,0.5223,2.5591
2461,4,TD3,B,40.658,38.27,28.062,0.5132,2.5299
2462,4,TD3,B,43.459,38.078,28.357,0.506,2.5852
2463,4,TD3,B,44.616,37.499,28.11,0.5125,2.6321
2464,4,TD3,B,43.874,37.419,28.798,0.5169,2.6701
2465,4,TD3,B,43.949,37.669,29.523,0.536,2.6397
2466,4,TD3,B,43.053,37.24,29.045,0.5401,2.6436
2467,4,TD3,B,45.217,37.035,29.841,0.5462,2.5698
2468,4,TD3,B,46.902,35.914,29.415,0.5363,2.4546
2469,4,TD3,B,46.001,35.466,29.639,0.5504,2.4426
2470,4,TD3,B,46.609,35.217,27.098,0.5346,2.5099
2471,4,TD3,B,47.273,35.534,27.104,0.5346,2.5252
2472,4,TD3,B,44.843,35.866,26.184,0.5285,2.5633
2473,4,TD3,B,45.401,35.653,26.473,0.5227,2.5474
2474,4,TD3,B,45.194,35.825,26.16,0.517,2.5419
2475,4,TD3,B,45.079,37.603,26.974,0.5225,2.5834
2476,4,TD3,B,45.425,37.215,25.832,0.5145,2.5769
2477,4,TD3,B,46.252,37.523,26.445,0.5145,2.5368
2478,4,TD3,B,49.268,36.488,25.395,0.4968,2.6262
2479,4,TD3,B,47.531,36.527,25.174,0.5062,2.6261
2480,4,TD3,B,48.13,34.775,26.461,0.5045,2.5357
2481,4,TD3,B,48.774,35.497,26.703,0.5036,2.5807
2482,4,TD3,B,48.871,36.903,27.076,0.4952,2.6136
2483,4,TD3,B,49.736,35.418,27.385,0.4941,2.6656
2484,4,TD3,B,48.816,36.424,28.623,0.4976,2.6256
2485,4,TD3,B,48.574,37.121,29.615,0.5108,2.7203
2486,4,TD3,B,47.447,38.604,30.285,0.5263,2.6877
2487,4,TD3,B,46.704,39.259,30.696,0.5229,2.6078
2488,4,TD3,B,47.989,38.397,29.281,0.5243,2.5453
2489,4,TD3,B,47.831,38.093,28.679,0.5199,2.6095
2490,4,TD3,B,46.848,36.938,28.106,0.5145,2.5617
2491,4,TD3,B,45.854,36.732,26.594,0.5205,2.4616
2492,4,TD3,B,46.127,37.576,26.845,0.5281,2.5248
2493,4,TD3,B,46.687,38.832,27.814,0.5223,2.5564
2494,4,TD3,B,47.644,38.275,27.177,0.5278,2.598
2495,4,TD3,B,46.519,37.58,26.232,0.5293,2.6218
2496,4,TD3,B,46.65,36.569,26.755,0.5325,2.5947
2497,4,TD3,B,47.202,35.711,28.287,0.5362,2.5141
2498,4,TD3,B,47.635,35.493,27.457,0.538,2.5273
2499,4,TD3,B,48.455,34.834,27.918,0.5026,2.6066
2500,4,TD3,B,46.315,36.166,28.642,0.4891,2.5978
2501,4,TD3,B,46.781,35.49,27.189,0.5108,2.4238
2502,4,TD3,B,46.211,35.059,27.66,0.4893,2.476
2503,4,TD3,B,45.022,36.8,28.932,0.4867,2.5447
2504,4,TD3,B,45.492,35.869,28.466,0.499,2.5502
2505,4,TD3,B,46.34,36.859,28.663,0.517,2.579
2506,4,TD3,B,46.178,35.695,28.204,0.524,2.6933
2507,4,TD3,B,45.772,36.818,28.857,0.5211,2.706
2508,4,TD3,B,45.542,36.72,27.938,0.5308,2.6786
2509,4,TD3,B,47.492,36.535,27.56,0.5305,2.6569
2510,4,TD3,B,47.7,35.887,28.635,0.527,2.6937
2511,4,TD3,B,48.824,36.728,31.032,0.5331,2.7952
2512,4,TD3,B,49.623,36.12,32.937,0.5324,2.7825
2513,4,TD3,B,48.681,37.77,32.8,0.5334,2.6952
2514,4,TD3,B,49.029,37.726,32.293,0.5276,2.6798
2515,4,TD3,B,48.47,38.046,29.373,0.5058,2.6931
2516,4,TD3,B,46.062,38.461,28.751,0.511,2.6835
2517,4,TD3,B,45.711,37.079,29.109,0.5012,2.6126
2518,4,TD3,B,44.964,37.197,28.862,0.4979,2.5433
2519,4,TD3,B,44.845,37.543,28.372,0.4985,2.5513
2520,4,TD3,B,44.203,36.81,29.596,0.4905,2.5125
2521,4,TD3,B,44.858,37.531,30.307,0.5075,2.5769
2522,4,TD3,B,45.444,37.636,28.614,0.4946,2.3989
2523,4,TD3,B,45.762,34.446,28.912,0.4928,2.4222
2524,4,TD3,B,45.677,35.005,27.446,0.4754,2.3931
2525,4,TD3,B,47.666,33.953,27.403,0.4807,2.429
2526,4,TD3,B,47.821,34.44,28.061,0.4952,2.395
2527,4,TD3,B,48.082,34.735,27.622,0.494,2.4287
2528,4,TD3,B,48.287,35.764,26.438,0.5009,2.4618
2529,4,TD3,B,45.962,35.751,26.72,0.4899,2.4712
2530,4,TD3,B,45.668,35.439,25.722,0.4947,2.5116
2531,4,TD3,B,47.294,37.084,24.224,0.5247,2.5281
2532,4,TD3,B,49.842,34.861,26.08,0.5201,2.4731
2533,4,TD3,B,48.403,31.869,24.548,0.5127,2.5379
2534,4,TD3,B,46.898,32.116,23.924,0.5093,2.4987
2535,4,TD3,B,47.763,30.866,24.205,0.5148,2.4529
2536,4,TD3,B,47.793,32.785,24.023,0.5227,2.4445
2537,4,TD3,B,51.025,35.433,24.363,0.5163,2.4
2538,4,TD3,B,49.969,35.03,27.488,0.5409,2.3335
2539,4,TD3,B,50.114,35.559,27.451,0.532,2.2814
2540,4,TD3,B,48.379,34.772,26.193,0.5483,2.3393
2541,4,TD3,B,48.69,34.805,26.807,0.5389,2.398
2542,4,TD3,B,50.164,34.191,28.402,0.5435,2.4534
2543,4,TD3,B,48.749,34.561,28.107,0.5365,2.5055
2544,4,TD3,B,48.024,36.087,27.732,0.545,2.482
2545,4,TD3,B,45.843,33.255,28.52,0.5277,2.5004
2546,4,TD3,B,45.012,32.414,29.652,0.5446,2.5283
2547,4,TD3,B,45.83,33.092,29.044,0.5402,2.4954
2548,4,TD3,B,46.138,32.04,28.087,0.5366,2.5008
2549,4,TD3,B,46.757,31.29,28.716,0.5299,2.4227
2550,4,TD3,B,46.523,33.576,29.487,0.5132,2.4657
2551,4,TD3,B,46.496,33.106,28.465,0.5411,2.4182
2552,4,TD3,B,44.141,33.528,27.618,0.5351,2.3663
2553,4,TD3,B,43.34,31.997,26.799,0.5352,2.3503
2554,4,TD3,B,43.695,32.575,25.343,0.5433,2.4413
2555,4,TD3,B,45.781,33.42,25.432,0.5413,2.4552
2556,4,TD3,B,45.815,34.457,24.767,0.5298,2.3599
2557,4,TD3,B,45.866,34.946,23.435,0.5368,2.4169
2558,4,TD3,B,43.053,34.884,25.014,0.5329,2.4811
2559,4,TD3,B,45.202,33.174,24.442,0.5287,2.4496
2560,4,TD3,B,45.628,33.856,24.884,0.5374,2.4484
2561,4,TD3,B,44.954,34.48,27.757,0.5439,2.4654
2562,4,TD3,B,45.105,34.248,27.348,0.5422,2.5116
2563,4,TD3,B,44.862,34.278,26.417,0.5334,2.499
2564,4,TD3,B,41.945,32.631,26.245,0.5381,2.6017
2565,4,TD3,B,43.035,34.558,27.6,0.5406,2.6803
2566,4,TD3,B,41.877,34.85,28.429,0.525,2.6332
2567,4,TD3,B,42.377,36.689,28.195,0.4996,2.6156
2568,4,TD3,B,41.648,35.471,27.823,0.4985,2.6035
2569,4,TD3,B,42.871,35.916,22.541,0.4867,2.6558
2570,4,TD3,B,44.245,35.623,23.825,0.4876,2.675
2571,4,TD3,B,48.38,34.184,24.449,0.4983,2.6796
2572,4,TD3,B,46.352,33.225,23.406,0.4926,2.6472
2573,4,TD3,B,46.663,29.487,22.866,0.51,2.6623
2574,4,TD3,B,47.607,29.95,22.53,0.5194,2.6035
2575,4,TD3,B,45.763,31.341,23.958,0.5229,2.494
2576,4,TD3,B,44.188,29.465,26.064,0.5217,2.4909
2577,4,TD3,B,45.858,32.353,26.322,0.5368,2.5196
2578,4,TD3,B,44.72,34.413,25.033,0.5248,2.6176
2579,4,TD3,B,45.132,34.02,26.816,0.5058,2.609
2580,4,TD3,B,46.763,33.382,28.119,0.5307,2.6319
2581,4,TD3,B,47.48,33.574,27.304,0.5203,2.593
2582,4,TD3,B,48.574,32.098,25.259,0.5249,2.5786
2583,4,TD3,B,49.335,33.982,24.451,0.5191,2.6671
2584,4,TD3,B,53.773,35.789,24.635,0.5219,2.6248
2585,4,TD3,B,53.622,35.621,23.926,0.514,2.6298
2586,4,TD3,B,52.825,35.756,24.751,0.5095,2.6178
2587,4,TD3,B,50.773,37.28,25.602,0.5186,2.5908
2588,4,TD3,B,52.409,36.137,26.075,0.5132,2.5549
2589,4,TD3,B,51.882,35.321,28.355,0.5094,2.5966
2590,4,TD3,B,51.628,34.088,29.325,0.5146,2.6271
2591,4,TD3,B,51.507,36.483,27.423,0.5075,2.5421
2592,4,TD3,B,49.516,35.459,29.386,0.5102,2.5071
2593,4,TD3,B,49.274,36.166,29.431,0.518,2.5409
